Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.444,-61.3481,0,
0.446,-61.7168,0,
0.448,-62.1117,0,
0.45,-62.5237,0,
0.452,-62.9601,-0.2,
0.454,-63.4123,-0.7,
0.456,-63.8713,-2.3,
0.458,-64.3382,-0.7,
0.46,-64.8198,-1.6,
0.462,-65.3105,-2.3,
0.464,-65.7793,-2.2,
0.466,-66.2596,-3.1,
0.468,-66.7198,-4.2,
0.47,-67.1568,-5.2,
0.472,-67.5707,-6,
0.474,-67.9637,-6.9,
0.476,-68.3415,-7.9,
0.478,-68.7029,-8.8,
0.48,-69.0416,-9.7,
0.482,-69.3602,-10.4,
0.484,-69.6581,-11.2,
0.486,-69.9358,-12,
0.488,-70.1909,-12.9,
0.49,-70.4192,-19.6,
0.492,-70.6065,-28.2,
0.494,-70.7335,-34.4,
0.496,-70.7951,-37.6,
0.498,-70.7909,-36.7,
0.5,-70.7689,-33.9,
0.502,-70.7536,-32.1,
0.504,-70.742,-31.6,
0.506,-70.7457,-32,
0.508,-70.7555,-33.2,
0.51,-70.7597,-33.8,
0.512,-70.7585,-34,
0.514,-70.7573,-34.1,
0.516,-70.7561,-34.2,
0.518,-70.75,-34.3,
0.52,-70.7439,-33.4,
0.522,-70.742,-32.7,
0.524,-70.7365,-31.9,
0.526,-70.7274,-31.1,
0.528,-70.7091,-29.8,
0.53,-70.6834,-27.9,
0.532,-70.6462,-25.4,
0.534,-70.598,-22.4,
0.536,-70.54,-19.3,
0.538,-70.4717,-16.3,
0.54,-70.3948,-13.6,
0.542,-70.3111,-10.9,
0.544,-70.2019,-10.1,
0.546,-70.067,-9.7,
0.548,-69.9004,-9.2,
0.55,-69.6867,-8.6,
0.552,-69.4328,-8,
0.554,-69.1332,-7.3,
0.556,-68.7883,-6.6,
0.558,-68.3959,-5.7,
0.56,-67.9607,-4.7,
0.562,-67.4828,-4.1,
0.564,-66.9609,-3.1,
0.566,-66.3957,-2.2,
0.568,-65.8275,-1.5,
0.57,-65.2239,-2.5,
0.572,-64.6361,-1.9,
0.574,-64.0691,-1,
0.576,-63.5155,-0.1,
0.578,-62.9979,0.1,
0.58,-62.5139,-0.3,
0.582,-62.0732,-0.4,
0.584,-61.6704,-0.4,
0.586,-61.2962,-0.4,
0.588,-60.9636,-0.2,
0.59,-60.6651,-0.1,
0.592,-60.3978,0,
0.594,-60.1555,0,
0.596,-59.9394,0.1,
0.598,-59.7459,0,
0.6,-59.5751,0.1,
0.602,-59.42,0.1,
0.604,-59.2809,0,
0.606,-59.1606,-0.1,
0.608,-59.0538,0,
0.61,-58.9623,0,
0.612,-58.8872,0,
0.614,-58.8341,0,
0.616,-58.7993,0,
0.618,-58.7828,0,
0.62,-58.7846,0.1,
0.622,-58.7926,0.3,
0.624,-58.8097,0.3,
0.626,-58.8426,0.1,
0.628,-58.8866,0,
0.63,-58.9476,0,
0.632,-59.0337,0,
0.634,-59.1344,0,
0.636,-59.2558,-0.1,
0.638,-59.4011,-0.1,
0.64,-59.5738,-0.1,
0.642,-59.7661,-0.2,
0.644,-59.9895,-0.2,
0.646,-60.2409,-0.2,
0.648,-60.5199,-0.2,
0.65,-60.8251,-0.1,
0.652,-61.1522,-0.1,
0.654,-61.5105,0,
0.656,-61.8913,0,
0.658,-62.2972,0,
0.66,-62.7171,0,
0.662,-63.1657,-1.2,
0.664,-63.6192,-1.2,
0.666,-64.0813,-0.9,
0.668,-64.5537,-0.7,
0.67,-65.0353,-2.4,
0.672,-65.5309,-2.7,
0.674,-65.999,-2.5,
0.676,-66.4702,-3.6,
0.678,-66.9133,-4.5,
0.68,-67.3412,-5.6,
0.682,-67.747,-6.6,
0.684,-68.1352,-7.5,
0.686,-68.5039,-8.4,
0.688,-68.8548,-9.3,
0.69,-69.1856,-10.1,
0.692,-69.4957,-10.9,
0.694,-69.7807,-11.7,
0.696,-70.0456,-12.5,
0.698,-70.2928,-13.8,
0.7,-70.5119,-23.8,
0.702,-70.6773,-31.4,
0.704,-70.7744,-36.5,
0.706,-70.8019,-38.1,
0.708,-70.7951,-35.4,
0.71,-70.7683,-33,
0.712,-70.7506,-31.6,
0.714,-70.7427,-31.5,
0.716,-70.75,-32.3,
0.718,-70.7579,-33.3,
0.72,-70.7573,-33.8,
0.722,-70.7573,-34.1,
0.724,-70.7634,-34.3,
0.726,-70.7604,-34.2,
0.728,-70.7512,-33.3,
0.73,-70.7457,-33.1,
0.732,-70.7396,-32.4,
0.734,-70.7347,-31.7,
0.736,-70.7231,-30.7,
0.738,-70.6993,-29.1,
0.74,-70.6743,-26.9,
0.742,-70.6303,-24.2,
0.744,-70.5748,-21.1,
0.746,-70.5138,-17.9,
0.748,-70.4417,-15,
0.75,-70.3618,-12.3,
0.752,-70.2654,-9.9,
0.754,-70.1457,-10.5,
0.756,-70.0023,-9.7,
0.758,-69.8113,-9,
0.76,-69.5793,-8.4,
0.762,-69.3047,-7.7,
0.764,-68.9867,-7.1,
0.766,-68.6223,-6.2,
0.768,-68.2103,-5.2,
0.77,-67.7556,-4.4,
0.772,-67.2594,-3.6,
0.774,-66.7192,-2.7,
0.776,-66.1376,-1.9,
0.778,-65.5571,-3.5,
0.78,-64.9614,-1.9,
0.782,-64.3822,-1.3,
0.784,-63.8237,-0.6,
0.786,-63.2866,0,
0.788,-62.7831,-0.4,
0.79,-62.3174,-0.3,
0.792,-61.8932,-0.4,
0.794,-61.5001,-0.4,
0.796,-61.1516,-0.4,
0.798,-60.8318,-0.2,
0.8,-60.5455,-0.1,
0.802,-60.2861,0,
0.804,-60.0615,0,
0.806,-59.8515,0,
0.808,-59.6721,0,
0.81,-59.5018,0,
0.812,-59.3547,0,
0.814,-59.2235,0,
0.816,-59.1081,0,
0.818,-59.008,0,
0.82,-58.9256,-0.1,
0.822,-58.8603,-0.1,
0.824,-58.8146,-0.1,
0.826,-58.7907,-0.1,
0.828,-58.7834,0,
0.83,-58.7901,0.3,
0.832,-58.8023,0.3,
0.834,-58.8261,0.1,
0.836,-58.8615,0.1,
0.838,-58.9146,0,
0.84,-58.9824,0,
0.842,-59.074,0,
0.844,-59.1832,0,
0.846,-59.312,-0.1,
0.848,-59.4676,-0.1,
0.85,-59.6489,-0.2,
0.852,-59.8558,-0.3,
0.854,-60.092,-0.2,
0.856,-60.3514,-0.1,
0.858,-60.6456,-0.2,
0.86,-60.9605,-0.1,
0.862,-61.2993,-0.1,
0.864,-61.6698,-0.1,
0.866,-62.0683,0,
0.868,-62.4809,0,
0.87,-62.9063,-0.1,
0.872,-63.3574,-0.9,
0.874,-63.8213,-2.9,
0.876,-64.287,-0.6,
0.878,-64.7661,-1.2,
0.88,-65.2556,-2.3,
0.882,-65.7274,-2.8,
0.884,-66.2126,-3.1,
0.886,-66.671,-4.2,
0.888,-67.1105,-5.2,
0.89,-67.5279,-6,
0.892,-67.9228,-6.9,
0.894,-68.3012,-7.9,
0.896,-68.6571,-8.8,
0.898,-68.9995,-9.6,
0.9,-69.3211,-10.4,
0.902,-69.6172,-11.3,
0.904,-69.8937,-12,
0.906,-70.15,-12.9,
0.908,-70.3874,-17.6,
0.91,-70.5827,-27,
0.912,-70.7237,-33.7,
0.914,-70.7951,-37.7,
0.916,-70.8067,-37.6,
0.918,-70.7805,-34.7,
0.92,-70.7634,-32.6,
0.922,-70.7469,-31.7,
0.924,-70.7494,-31.9,
0.926,-70.7549,-32.9,
0.928,-70.7628,-33.7,
0.93,-70.7616,-34.1,
0.932,-70.7652,-34.2,
0.934,-70.7591,-34.3,
0.936,-70.7652,-34.2,
0.938,-70.7518,-33.7,
0.94,-70.7451,-33,
0.942,-70.739,-32.2,
0.944,-70.7335,-31.4,
0.946,-70.7158,-30.2,
0.948,-70.692,-28.4,
0.95,-70.6572,-25.9,
0.952,-70.6072,-22.9,
0.954,-70.5516,-19.8,
0.956,-70.4881,-16.6,
0.958,-70.4125,-13.9,
0.96,-70.3233,-11.2,
0.962,-70.2184,-10,
0.964,-70.0896,-9.8,
0.966,-69.9254,-9.3,
0.968,-69.7209,-8.7,
0.97,-69.4719,-8.2,
0.972,-69.1734,-7.5,
0.974,-68.8341,-6.7,
0.976,-68.4483,-6,
0.978,-68.018,-5,
0.98,-67.542,-4.1,
0.982,-67.0305,-3.3,
0.984,-66.4696,-2.3,
0.986,-65.894,-1.6,
0.988,-65.2971,-2.6,
0.99,-64.7032,-2,
0.992,-64.1344,-1.1,
0.994,-63.5863,-0.2,
0.996,-63.0602,0.1,
0.998,-62.5786,-0.4,
1,-62.1404,-0.4,
1.002,-61.7369,-0.5,
1.004,-61.3786,-0.4,
1.006,-61.0503,-0.2,
1.008,-60.7561,0,
1.01,-60.4845,0,
1.012,-60.2434,0,
1.014,-60.0182,0,
1.016,-59.8149,0.1,
1.018,-59.633,0,
1.02,-59.4676,0,
1.022,-59.3205,0,
1.024,-59.1875,-0.1,
1.026,-59.0715,-0.1,
1.028,-58.9714,-0.1,
1.03,-58.8927,-0.1,
1.032,-58.8341,-0.1,
1.034,-58.7938,-0.1,
1.036,-58.7761,-0.1,
1.038,-58.7743,0,
1.04,-58.7834,0.2,
1.042,-58.8005,0.2,
1.044,-58.8304,0.1,
1.046,-58.8725,0,
1.048,-58.9299,0,
1.05,-59.0093,0,
1.052,-59.1087,0,
1.054,-59.229,-0.1,
1.056,-59.3712,-0.2,
1.058,-59.5415,-0.2,
1.06,-59.7319,-0.2,
1.062,-59.9492,-0.3,
1.064,-60.1994,-0.3,
1.066,-60.4778,-0.2,
1.068,-60.7799,-0.1,
1.07,-61.1095,-0.1,
1.072,-61.4678,0,
1.074,-61.8474,0,
1.076,-62.2447,0,
1.078,-62.6585,0,
1.08,-63.1017,-1.2,
1.082,-63.5564,-0.6,
1.084,-64.0135,-1,
1.086,-64.4835,-0.7,
1.088,-64.9675,-2.3,
1.09,-65.4564,-2.5,
1.092,-65.9337,-2.4,
1.094,-66.4031,-3.6,
1.096,-66.8553,-4.4,
1.098,-67.2856,-5.5,
1.1,-67.6927,-6.6,
1.102,-68.0821,-7.4,
1.104,-68.4569,-8.3,
1.106,-68.8091,-9.1,
1.108,-69.1429,-10,
1.11,-69.4536,-10.9,
1.112,-69.7423,-11.6,
1.114,-70.0121,-12.4,
1.116,-70.2623,-13.4,
1.118,-70.4845,-22.2,
1.12,-70.6596,-30.4,
1.122,-70.7683,-36.1,
1.124,-70.8049,-38.4,
1.126,-70.7982,-35.9,
1.128,-70.7774,-33.5,
1.13,-70.7536,-31.8,
1.132,-70.7494,-31.4,
1.134,-70.7542,-32.1,
1.136,-70.7573,-33.2,
1.138,-70.7634,-33.8,
1.14,-70.7628,-34.1,
1.142,-70.7628,-34.3,
1.144,-70.761,-34.3,
1.146,-70.7524,-33.8,
1.148,-70.75,-33.5,
1.15,-70.7463,-32.8,
1.152,-70.7365,-31.9,
1.154,-70.7274,-30.9,
1.156,-70.7097,-29.4,
1.158,-70.6786,-27.3,
1.16,-70.6365,-24.6,
1.162,-70.587,-21.5,
1.164,-70.5241,-18.4,
1.166,-70.4588,-15.4,
1.168,-70.3777,-12.7,
1.17,-70.2794,-10.1,
1.172,-70.1653,-10.5,
1.174,-70.0261,-9.7,
1.176,-69.8393,-9.2,
1.178,-69.6141,-8.5,
1.18,-69.3449,-7.9,
1.182,-69.0306,-7.2,
1.184,-68.6717,-6.4,
1.186,-68.2646,-5.4,
1.188,-67.8166,-4.6,
1.19,-67.3241,-3.7,
1.192,-66.7918,-2.9,
1.194,-66.2114,-2,
1.196,-65.6365,-3.2,
1.198,-65.0395,-2,
1.2,-64.4536,-1.2,
1.202,-63.8921,-0.7,
1.204,-63.3531,0,
1.206,-62.8471,-0.2,
1.208,-62.3753,-0.2,
1.21,-61.9402,-0.5,
1.212,-61.5459,-0.4,
1.214,-61.1845,-0.3,
1.216,-60.8605,-0.3,
1.218,-60.5644,-0.2,
1.22,-60.3038,-0.1,
1.222,-60.0676,0,
1.224,-59.8589,0,
1.226,-59.6745,0,
1.228,-59.5085,0,
1.23,-59.3578,0,
1.232,-59.2235,0,
1.234,-59.1069,0,
1.236,-59.0086,0,
1.238,-58.9287,-0.1,
1.24,-58.8634,-0.1,
1.242,-58.8188,-0.1,
1.244,-58.7932,-0.1,
1.246,-58.7865,0,
1.248,-58.7944,0.2,
1.25,-58.8066,0.2,
1.252,-58.8268,0.1,
1.254,-58.8603,0,
1.256,-58.9098,0,
1.258,-58.9763,0,
1.26,-59.0642,0,
1.262,-59.1722,-0.1,
1.264,-59.301,-0.2,
1.266,-59.4518,-0.2,
1.268,-59.6239,-0.3,
1.27,-59.8283,-0.3,
1.272,-60.0621,-0.3,
1.274,-60.3233,-0.2,
1.276,-60.6108,-0.2,
1.278,-60.9209,-0.2,
1.28,-61.2669,-0.1,
1.282,-61.6319,-0.1,
1.284,-62.0189,0,
1.286,-62.4339,0,
1.288,-62.863,-0.1,
1.29,-63.3098,-0.9,
1.292,-63.7694,-3.1,
1.294,-64.2314,-0.7,
1.296,-64.7075,-1.1,
1.298,-65.1933,-2.6,
1.3,-65.6584,-3.2,
1.302,-66.1485,-3,
1.304,-66.6106,-4,
1.306,-67.0561,-5,
1.308,-67.4724,-6,
1.31,-67.8703,-6.9,
1.312,-68.2494,-7.8,
1.314,-68.6107,-8.7,
1.316,-68.9537,-9.6,
1.318,-69.2796,-10.4,
1.32,-69.5781,-11.3,
1.322,-69.8601,-12,
1.324,-70.1225,-12.8,
1.326,-70.3581,-15.8,
1.328,-70.562,-25.8,
1.33,-70.7097,-33,
1.332,-70.7909,-37.6,
1.334,-70.8086,-38,
1.336,-70.7903,-35.1,
1.338,-70.7677,-32.7,
1.34,-70.75,-31.6,
1.342,-70.7512,-31.6,
1.344,-70.7573,-32.7,
1.346,-70.7616,-33.5,
1.348,-70.7628,-34,
1.35,-70.7634,-34.1,
1.352,-70.7591,-34.2,
1.354,-70.7683,-34.2,
1.356,-70.753,-34.3,
1.358,-70.7451,-33.3,
1.36,-70.7408,-32.3,
1.362,-70.7329,-31.5,
1.364,-70.7201,-30.3,
1.366,-70.6975,-28.6,
1.368,-70.6633,-26.2,
1.37,-70.6169,-23.2,
1.372,-70.5595,-20.1,
1.374,-70.4967,-17,
1.376,-70.4228,-14.1,
1.378,-70.3368,-11.4,
1.38,-70.2367,-9.9,
1.382,-70.1054,-10,
1.384,-69.9468,-9.5,
1.386,-69.7459,-8.8,
1.388,-69.5042,-8.2,
1.39,-69.2119,-7.5,
1.392,-68.878,-6.9,
1.394,-68.4972,-6.1,
1.396,-68.073,-5.1,
1.398,-67.6048,-4.2,
1.4,-67.0952,-3.4,
1.402,-66.5434,-2.6,
1.404,-65.949,-1.8,
1.406,-65.3777,-2.5,
1.408,-64.7813,-2.1,
1.41,-64.2101,-1.2,
1.412,-63.6577,-0.4,
1.414,-63.1316,0.1,
1.416,-62.6384,-0.4,
1.418,-62.1886,-0.3,
1.42,-61.7711,-0.5,
1.422,-61.3927,-0.4,
1.424,-61.046,-0.3,
1.426,-60.7372,-0.3,
1.428,-60.4619,-0.2,
1.43,-60.2159,0,
1.432,-59.9913,0,
1.434,-59.796,0,
1.436,-59.6196,0,
1.438,-59.4603,0,
1.44,-59.3169,0,
1.442,-59.1911,0,
1.444,-59.0782,0,
1.446,-58.9842,-0.1,
1.448,-58.9104,-0.1,
1.45,-58.85,-0.1,
1.452,-58.8127,-0.1,
1.454,-58.7901,-0.2,
1.456,-58.7932,0,
1.458,-58.8005,0.2,
1.46,-58.8152,0.2,
1.462,-58.842,0,
1.464,-58.8792,0,
1.466,-58.9354,0,
1.468,-59.0099,-0.1,
1.47,-59.1039,-0.1,
1.472,-59.2217,-0.1,
1.474,-59.3565,-0.2,
1.476,-59.5195,-0.2,
1.478,-59.7099,-0.4,
1.48,-59.9193,-0.3,
1.482,-60.1646,-0.3,
1.484,-60.4344,-0.2,
1.486,-60.7353,-0.2,
1.488,-61.0619,-0.2,
1.49,-61.4116,-0.2,
1.492,-61.7839,-0.1,
1.494,-62.1837,0,
1.496,-62.6054,0,
1.498,-63.0492,-0.9,
1.5,-63.5033,-0.6,
1.502,-63.9635,-1.3,
1.504,-64.4353,-0.6,
1.506,-64.912,-1.9,
1.508,-65.4063,-2.4,
1.51,-65.8818,-2.1,
1.512,-66.3561,-3.6,
1.514,-66.8071,-4.5,
1.516,-67.2392,-5.4,
1.518,-67.6482,-6.5,
1.52,-68.0388,-7.3,
1.522,-68.4142,-8.2,
1.524,-68.7669,-9.1,
1.526,-69.1008,-10,
1.528,-69.4164,-10.8,
1.53,-69.7069,-11.5,
1.532,-69.9754,-12.3,
1.534,-70.2257,-13.2,
1.536,-70.4527,-20.7,
1.538,-70.6279,-29.2,
1.54,-70.7555,-35.4,
1.542,-70.8061,-38.3,
1.544,-70.8049,-36.6,
1.546,-70.7793,-34,
1.548,-70.7573,-32.1,
1.55,-70.753,-31.6,
1.552,-70.7579,-32.1,
1.554,-70.7628,-33.2,
1.556,-70.761,-33.7,
1.558,-70.764,-34.1,
1.56,-70.7579,-34.2,
1.562,-70.7622,-34.2,
1.564,-70.7542,-34.7,
1.566,-70.7524,-33.8,
1.568,-70.742,-32.9,
1.57,-70.739,-32,
1.572,-70.7317,-31.1,
1.574,-70.7109,-29.8,
1.576,-70.6847,-27.6,
1.578,-70.6456,-25,
1.58,-70.5949,-21.9,
1.582,-70.5321,-18.7,
1.584,-70.4649,-15.7,
1.586,-70.3862,-13,
1.588,-70.2953,-10.4,
1.59,-70.183,-10.6,
1.592,-70.045,-9.8,
1.594,-69.8656,-9.2,
1.596,-69.6446,-8.6,
1.598,-69.384,-8,
1.6,-69.0746,-7.3,
1.602,-68.7187,-6.6,
1.604,-68.3177,-5.6,
1.606,-67.874,-4.7,
1.608,-67.3906,-3.9,
1.61,-66.8608,-3.1,
1.612,-66.2883,-2.2,
1.614,-65.7152,-2.3,
1.616,-65.114,-2.3,
1.618,-64.5287,-1.5,
1.62,-63.9641,-0.9,
1.622,-63.4215,-0.1,
1.624,-62.9106,0,
1.626,-62.4345,-0.3,
1.628,-61.9969,-0.5,
1.63,-61.5953,-0.5,
1.632,-61.2261,-0.4,
1.634,-60.894,-0.3,
1.636,-60.5943,-0.2,
1.638,-60.3319,-0.1,
1.64,-60.0896,0,
1.642,-59.8772,0,
1.644,-59.6886,0,
1.646,-59.5146,0.1,
1.648,-59.3639,0,
1.65,-59.2339,0,
1.652,-59.1148,0,
1.654,-59.0141,-0.1,
1.656,-58.9287,-0.1,
1.658,-58.8652,-0.1,
1.66,-58.8231,-0.1,
1.662,-58.7938,-0.1,
1.664,-58.7889,0,
1.666,-58.7907,0.2,
1.668,-58.803,0.2,
1.67,-58.8225,0,
1.672,-58.8554,0,
1.674,-58.9031,0,
1.676,-58.9671,0,
1.678,-59.052,0,
1.68,-59.1588,-0.1,
1.682,-59.2815,-0.2,
1.684,-59.4298,-0.3,
1.686,-59.6037,-0.3,
1.688,-59.8021,-0.3,
1.69,-60.0316,-0.3,
1.692,-60.2861,-0.3,
1.694,-60.5742,-0.3,
1.696,-60.8867,-0.2,
1.698,-61.2212,-0.1,
1.7,-61.5843,-0.1,
1.702,-61.975,0,
1.704,-62.3796,0,
1.706,-62.8124,-0.1,
1.708,-63.261,-1,
1.71,-63.7163,-2.9,
1.712,-64.1814,-0.7,
1.714,-64.6513,-1,
1.716,-65.1378,-2.8,
1.718,-65.6065,-3.2,
1.72,-66.093,-2.9,
1.722,-66.5569,-3.9,
1.724,-67,-4.8,
1.726,-67.4187,-5.8,
1.728,-67.8185,-6.8,
1.73,-68.1993,-7.6,
1.732,-68.5625,-8.6,
1.734,-68.9061,-9.6,
1.736,-69.232,-10.4,
1.738,-69.5348,-11.2,
1.74,-69.8143,-12,
1.742,-70.0792,-12.7,
1.744,-70.3227,-14.4,
1.746,-70.5357,-24.4,
1.748,-70.6932,-32.1,
1.75,-70.7842,-37.1,
1.752,-70.8122,-38.3,
1.754,-70.7958,-35.6,
1.756,-70.7738,-33.1,
1.758,-70.7567,-31.9,
1.76,-70.7506,-31.6,
1.762,-70.7567,-32.6,
1.764,-70.7646,-33.5,
1.766,-70.7652,-33.9,
1.768,-70.7634,-34.1,
1.77,-70.761,-34.3,
1.772,-70.753,-34.2,
1.774,-70.7549,-34.3,
1.776,-70.753,-33.4,
1.778,-70.7427,-32.5,
1.78,-70.7323,-31.7,
1.782,-70.7201,-30.6,
1.784,-70.7018,-28.9,
1.786,-70.6694,-26.6,
1.788,-70.6267,-23.8,
1.79,-70.5681,-20.6,
1.792,-70.5052,-17.3,
1.794,-70.4338,-14.5,
1.796,-70.3502,-11.8,
1.798,-70.247,-9.8,
1.8,-70.1244,-10.2,
1.802,-69.973,-9.6,
1.804,-69.7746,-9,
1.806,-69.5372,-8.3,
1.808,-69.2516,-7.7,
1.81,-68.9269,-7,
1.812,-68.5503,-6.1,
1.814,-68.1316,-5.2,
1.816,-67.6695,-4.3,
1.818,-67.1629,-3.5,
1.82,-66.6173,-2.7,
1.822,-66.0307,-1.8,
1.824,-65.4479,-2.8,
1.826,-64.8601,-1.9,
1.828,-64.2845,-1.3,
1.83,-63.7218,-0.5,
1.832,-63.1926,0,
