Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.352,-67.7562,-4.2,
0.354,-67.2594,-3.5,
0.356,-66.7253,-2.6,
0.358,-66.143,-1.8,
0.36,-65.5675,-3.3,
0.362,-64.9706,-1.8,
0.364,-64.3834,-1.1,
0.366,-63.8237,-0.4,
0.368,-63.2878,0.1,
0.37,-62.7849,0,
0.372,-62.3161,-0.1,
0.374,-61.8846,-0.3,
0.376,-61.4879,-0.2,
0.378,-61.129,-0.2,
0.38,-60.8049,-0.1,
0.382,-60.5132,0,
0.384,-60.255,0,
0.386,-60.0194,0.1,
0.388,-59.8106,0.1,
0.39,-59.6294,0.2,
0.392,-59.4664,0.2,
0.394,-59.3272,0.2,
0.396,-59.2064,0.3,
0.398,-59.1002,0.2,
0.4,-59.0123,0.2,
0.402,-58.9439,0,
0.404,-58.8915,0,
0.406,-58.8548,0,
0.408,-58.8384,0,
0.41,-58.8365,0,
0.412,-58.8396,0.5,
0.414,-58.8475,0.5,
0.416,-58.8615,0.4,
0.418,-58.889,0.2,
0.42,-58.9281,0,
0.422,-58.9824,0,
0.424,-59.0593,0,
0.426,-59.1606,0,
0.428,-59.2809,-0.1,
0.43,-59.431,-0.1,
0.432,-59.6043,-0.2,
0.434,-59.8094,-0.3,
0.436,-60.0389,-0.3,
0.438,-60.3032,-0.2,
0.44,-60.5956,-0.2,
0.442,-60.9148,-0.1,
0.444,-61.2657,-0.1,
0.446,-61.6393,0,
0.448,-62.0445,0,
0.45,-62.4706,0,
0.452,-62.9106,0,
0.454,-63.3653,-0.9,
0.456,-63.8377,-2.8,
0.458,-64.3034,-0.5,
0.46,-64.782,-1.1,
0.462,-65.2702,-2.3,
0.464,-65.7402,-2.7,
0.466,-66.2236,-2.9,
0.468,-66.6808,-4.1,
0.47,-67.1172,-5.1,
0.472,-67.5298,-6,
0.474,-67.9271,-7,
0.476,-68.3012,-7.9,
0.478,-68.6583,-8.7,
0.48,-68.9989,-9.6,
0.482,-69.3187,-10.4,
0.484,-69.6159,-11.2,
0.486,-69.893,-12,
0.488,-70.1476,-12.8,
0.49,-70.3807,-17.9,
0.492,-70.5791,-27,
0.494,-70.717,-33.5,
0.496,-70.7835,-37.1,
0.498,-70.7933,-37,
0.5,-70.7719,-34.1,
0.502,-70.7542,-32.3,
0.504,-70.742,-31.7,
0.506,-70.7469,-32,
0.508,-70.7506,-32.9,
0.51,-70.7573,-33.6,
0.512,-70.7567,-33.9,
0.514,-70.7579,-34,
0.516,-70.7512,-34,
0.518,-70.7573,-33.9,
0.52,-70.7439,-33.3,
0.522,-70.7408,-32.7,
0.524,-70.7311,-31.9,
0.526,-70.7268,-31.2,
0.528,-70.7103,-30.1,
0.53,-70.6896,-28.3,
0.532,-70.6542,-25.9,
0.534,-70.6065,-23,
0.536,-70.5547,-19.8,
0.538,-70.4869,-16.7,
0.54,-70.4082,-14,
0.542,-70.3191,-11.2,
0.544,-70.2159,-9.9,
0.546,-70.089,-9.8,
0.548,-69.9242,-9.3,
0.55,-69.7179,-8.7,
0.552,-69.4664,-8,
0.554,-69.1747,-7.4,
0.556,-68.8353,-6.7,
0.558,-68.4502,-5.8,
0.56,-68.0223,-5,
0.562,-67.5475,-4,
0.564,-67.0329,-3.1,
0.566,-66.4751,-2.2,
0.568,-65.9032,-1.5,
0.57,-65.3032,-2.7,
0.572,-64.713,-2.1,
0.574,-64.1411,-1.1,
0.576,-63.5887,-0.2,
0.578,-63.0711,0.2,
0.58,-62.5841,-0.2,
0.582,-62.1343,-0.2,
0.584,-61.7217,-0.3,
0.586,-61.3408,-0.3,
0.588,-60.9966,-0.4,
0.59,-60.695,-0.1,
0.592,-60.4186,0,
0.594,-60.172,0,
0.596,-59.9522,0,
0.598,-59.7612,0.1,
0.6,-59.5873,0.1,
0.602,-59.4328,0.1,
0.604,-59.2967,0,
0.606,-59.1765,0,
0.608,-59.0715,0,
0.61,-58.9836,0,
0.612,-58.9134,0,
0.614,-58.8561,0,
0.616,-58.8237,0,
0.618,-58.8005,0,
0.62,-58.8023,0.1,
0.622,-58.8078,0.3,
0.624,-58.8207,0.2,
0.626,-58.8445,0.1,
0.628,-58.8847,0,
0.63,-58.9391,0,
0.632,-59.0141,0,
0.634,-59.1087,0,
0.636,-59.2296,-0.1,
0.638,-59.3755,-0.2,
0.64,-59.5433,-0.2,
0.642,-59.7344,-0.1,
0.644,-59.9565,-0.2,
0.646,-60.2037,-0.2,
0.648,-60.4796,-0.1,
0.65,-60.7823,0,
0.652,-61.1119,0,
0.654,-61.4647,0,
0.656,-61.837,0,
0.658,-62.2398,0,
0.66,-62.6659,0,
0.662,-63.1102,-1.1,
0.664,-63.5625,-0.7,
0.666,-64.0251,-0.9,
0.668,-64.4896,-0.7,
0.67,-64.9761,-2.4,
0.672,-65.4594,-2.5,
0.674,-65.9337,-2.5,
0.676,-66.4073,-3.6,
0.678,-66.859,-4.5,
0.68,-67.282,-5.4,
0.682,-67.6921,-6.4,
0.684,-68.0809,-7.5,
0.686,-68.4532,-8.3,
0.688,-68.8042,-9.2,
0.69,-69.138,-9.9,
0.692,-69.4518,-10.9,
0.694,-69.7423,-11.6,
0.696,-70.0151,-12.4,
0.698,-70.2623,-13.5,
0.7,-70.4857,-22.6,
0.702,-70.6542,-30.6,
0.704,-70.7665,-36,
0.706,-70.8025,-38.1,
0.708,-70.7958,-35.6,
0.71,-70.7744,-33.3,
0.712,-70.7469,-31.8,
0.714,-70.7469,-31.5,
0.716,-70.7512,-32.3,
0.718,-70.7561,-33.2,
0.72,-70.7604,-33.7,
0.722,-70.7591,-33.9,
0.724,-70.7573,-34.1,
0.726,-70.7561,-34.1,
0.728,-70.7494,-33.6,
0.73,-70.7445,-33.4,
0.732,-70.7378,-32.6,
0.734,-70.7329,-31.8,
0.736,-70.7237,-30.8,
0.738,-70.706,-29.5,
0.74,-70.678,-27.4,
0.742,-70.6419,-24.7,
0.744,-70.5864,-21.7,
0.746,-70.526,-18.5,
0.748,-70.4564,-15.5,
0.75,-70.3752,-12.8,
0.752,-70.2843,-10.2,
0.754,-70.1677,-10.5,
0.756,-70.0261,-9.6,
0.758,-69.8442,-9,
0.76,-69.6208,-8.4,
0.762,-69.3523,-7.8,
0.764,-69.0379,-7.1,
0.766,-68.6766,-6.3,
0.768,-68.2732,-5.4,
0.77,-67.8227,-4.5,
0.772,-67.3302,-3.7,
0.774,-66.7943,-2.9,
0.776,-66.2163,-2,
0.778,-65.6389,-3.3,
0.78,-65.0377,-2.1,
0.782,-64.4524,-1.4,
0.784,-63.8921,-0.7,
0.786,-63.3574,0,
0.788,-62.8484,0,
0.79,-62.3827,-0.1,
0.792,-61.9463,-0.4,
0.794,-61.5495,-0.3,
0.796,-61.19,-0.3,
0.798,-60.8586,-0.3,
0.8,-60.5632,-0.1,
0.802,-60.3014,0,
0.804,-60.0652,0,
0.806,-59.8534,0,
0.808,-59.6666,0,
0.81,-59.5006,0,
0.812,-59.3541,0,
0.814,-59.2314,0,
0.816,-59.1216,0,
0.818,-59.0306,0,
0.82,-58.9574,0,
0.822,-58.8994,0,
0.824,-58.8609,0,
0.826,-58.8371,0,
0.828,-58.8323,0,
0.83,-58.8365,0.4,
0.832,-58.8451,0.4,
0.834,-58.8573,0.3,
0.836,-58.8817,0.1,
0.838,-58.9177,0,
0.84,-58.9708,0,
0.842,-59.0447,0,
0.844,-59.1448,-0.1,
0.846,-59.2662,-0.2,
0.848,-59.4103,-0.2,
0.85,-59.5854,-0.3,
0.852,-59.7868,-0.3,
0.854,-60.0188,-0.3,
0.856,-60.2812,-0.3,
0.858,-60.5711,-0.2,
0.86,-60.891,-0.2,
0.862,-61.2389,-0.1,
0.864,-61.6106,0,
0.866,-62.0067,0,
0.868,-62.4266,0,
0.87,-62.86,0,
0.872,-63.3128,-1,
0.874,-63.7804,-3.1,
0.876,-64.2442,-0.6,
0.878,-64.7197,-1.1,
0.88,-65.2055,-2.6,
0.882,-65.6731,-3.1,
0.884,-66.162,-2.9,
0.886,-66.6197,-4,
0.888,-67.0592,-5,
0.89,-67.4791,-6,
0.892,-67.8746,-6.9,
0.894,-68.2512,-7.9,
0.896,-68.6095,-8.7,
0.898,-68.9519,-9.6,
0.9,-69.2741,-10.5,
0.902,-69.5744,-11.2,
0.904,-69.8528,-12,
0.906,-70.1152,-12.8,
0.908,-70.3532,-15.8,
0.91,-70.5608,-25.8,
0.912,-70.7073,-32.9,
0.914,-70.7866,-37.4,
0.916,-70.8031,-37.9,
0.918,-70.7878,-35,
0.92,-70.7652,-32.8,
0.922,-70.75,-31.7,
0.924,-70.7469,-31.7,
0.926,-70.7536,-32.8,
0.928,-70.761,-33.7,
0.93,-70.7585,-34,
0.932,-70.7591,-34.1,
0.934,-70.7579,-34.1,
0.936,-70.7671,-34.1,
0.938,-70.7518,-34.2,
0.94,-70.7445,-33.2,
0.942,-70.7402,-32.3,
0.944,-70.7292,-31.4,
0.946,-70.7152,-30.3,
0.948,-70.6993,-28.6,
0.95,-70.6645,-26.3,
0.952,-70.6163,-23.4,
0.954,-70.5595,-20.2,
0.956,-70.4967,-17.1,
0.958,-70.421,-14.3,
0.96,-70.3362,-11.6,
0.962,-70.2361,-9.7,
0.964,-70.1097,-10,
0.966,-69.9547,-9.5,
0.968,-69.7533,-8.8,
0.97,-69.5104,-8.2,
0.972,-69.2217,-7.6,
0.974,-68.8854,-6.8,
0.976,-68.5057,-6,
0.978,-68.0803,-5.1,
0.98,-67.6146,-4,
0.982,-67.1037,-3.3,
0.984,-66.5508,-2.5,
0.986,-65.9502,-1.6,
0.988,-65.3795,-2.5,
0.99,-64.7826,-2,
0.992,-64.2046,-1.2,
0.994,-63.6479,-0.4,
0.996,-63.123,0.1,
0.998,-62.6305,-0.3,
1,-62.1709,-0.3,
1.002,-61.7552,-0.4,
1.004,-61.3762,-0.3,
1.006,-61.0252,-0.3,
1.008,-60.7164,-0.2,
1.01,-60.4369,-0.1,
1.012,-60.186,0,
1.014,-59.9626,0,
1.016,-59.763,0,
1.018,-59.5873,0,
1.02,-59.4273,0,
1.022,-59.2906,0,
1.024,-59.171,0,
1.026,-59.0721,0,
1.028,-58.9885,-0.1,
1.03,-58.9214,-0.1,
1.032,-58.8768,0,
1.034,-58.8451,0,
1.036,-58.8286,-0.1,
1.038,-58.8329,0.2,
1.04,-58.8384,0.5,
1.042,-58.8475,0.3,
1.044,-58.8652,0.2,
1.046,-58.8957,0,
1.048,-58.9378,0,
1.05,-59.0013,0,
1.052,-59.0868,-0.1,
1.054,-59.1972,-0.1,
1.056,-59.3272,-0.2,
1.058,-59.4817,-0.3,
1.06,-59.6684,-0.3,
1.062,-59.8821,-0.3,
1.064,-60.1262,-0.3,
1.066,-60.399,-0.3,
1.068,-60.7042,-0.3,
1.07,-61.0375,-0.1,
1.072,-61.3939,-0.1,
1.074,-61.7754,0,
1.076,-62.1837,0,
1.078,-62.6128,0,
1.08,-63.0547,-0.9,
1.082,-63.5136,-0.6,
1.084,-63.9793,-1.1,
1.086,-64.4481,-0.5,
1.088,-64.9315,-2,
1.09,-65.421,-2.3,
1.092,-65.8934,-2.1,
1.094,-66.3689,-3.5,
1.096,-66.8187,-4.5,
1.098,-67.2496,-5.5,
1.1,-67.6555,-6.3,
1.102,-68.0443,-7.2,
1.104,-68.4184,-8.3,
1.106,-68.7676,-9.1,
1.108,-69.1014,-10,
1.11,-69.4127,-10.8,
1.112,-69.702,-11.5,
1.114,-69.9736,-12.3,
1.116,-70.2239,-13.3,
1.118,-70.4497,-20.7,
1.12,-70.6328,-29.1,
1.122,-70.753,-35.3,
1.124,-70.7964,-38,
1.126,-70.8006,-36.4,
1.128,-70.7774,-33.8,
1.13,-70.7542,-32.1,
1.132,-70.7506,-31.7,
1.134,-70.7512,-32.2,
1.136,-70.7585,-33.2,
1.138,-70.7604,-33.8,
1.14,-70.7591,-34,
1.142,-70.7579,-34.1,
1.144,-70.7567,-34.1,
1.146,-70.7494,-34.5,
1.148,-70.7494,-33.8,
1.15,-70.7433,-32.8,
1.152,-70.7378,-31.9,
1.154,-70.7237,-31,
1.156,-70.7097,-29.7,
1.158,-70.6834,-27.7,
1.16,-70.6444,-25.1,
1.162,-70.5956,-22,
1.164,-70.5339,-18.8,
1.166,-70.4662,-15.8,
1.168,-70.3856,-13.1,
1.17,-70.294,-10.5,
1.172,-70.1824,-10.4,
1.174,-70.045,-9.7,
1.176,-69.868,-9.1,
1.178,-69.655,-8.5,
1.18,-69.3895,-8,
1.182,-69.0849,-7.3,
1.184,-68.7261,-6.5,
1.186,-68.3293,-5.6,
1.188,-67.8838,-4.7,
1.19,-67.3967,-3.8,
1.192,-66.8688,-3,
1.194,-66.295,-2.1,
1.196,-65.7182,-2.2,
1.198,-65.1146,-2.3,
1.2,-64.5274,-1.5,
1.202,-63.9555,-0.9,
1.204,-63.4148,-0.1,
1.206,-62.899,0,
1.208,-62.4254,-0.2,
1.21,-61.9884,-0.4,
1.212,-61.5837,-0.4,
1.214,-61.2145,-0.3,
1.216,-60.8867,-0.3,
1.218,-60.5876,-0.2,
1.22,-60.3209,-0.1,
1.222,-60.078,0,
1.224,-59.8686,0,
1.226,-59.6745,0,
1.228,-59.5091,0,
1.23,-59.3578,0,
1.232,-59.232,0,
1.234,-59.1142,0,
1.236,-59.019,-0.1,
1.238,-58.9421,-0.1,
1.24,-58.8805,0,
1.242,-58.8353,-0.1,
1.244,-58.8133,0,
1.246,-58.8036,0.1,
1.248,-58.806,0.3,
1.25,-58.8121,0.2,
1.252,-58.8329,0.1,
1.254,-58.8591,0,
1.256,-58.9024,0,
1.258,-58.9635,0,
1.26,-59.0453,-0.1,
1.262,-59.1472,-0.1,
1.264,-59.2711,-0.1,
1.266,-59.4219,-0.3,
1.268,-59.5995,-0.3,
1.27,-59.8009,-0.3,
1.272,-60.0273,-0.3,
1.274,-60.2861,-0.3,
1.276,-60.5681,-0.2,
1.278,-60.883,-0.2,
1.28,-61.2212,-0.1,
1.282,-61.5892,-0.1,
1.284,-61.975,0,
1.286,-62.39,0,
1.288,-62.8209,0,
1.29,-63.2652,-1,
1.292,-63.7206,-2.8,
1.294,-64.1863,-0.7,
1.296,-64.6587,-1,
1.298,-65.1402,-2.8,
1.3,-65.6029,-3.1,
1.302,-66.0936,-2.8,
1.304,-66.5556,-3.9,
1.306,-66.9975,-4.9,
1.308,-67.4187,-5.9,
1.31,-67.8203,-6.8,
1.312,-68.1999,-7.7,
1.314,-68.5649,-8.7,
1.316,-68.9085,-9.6,
1.318,-69.2381,-10.5,
1.32,-69.5415,-11.2,
1.322,-69.8253,-11.9,
1.324,-70.0829,-12.8,
1.326,-70.3276,-14.7,
1.328,-70.5406,-24.9,
1.33,-70.6969,-32.3,
1.332,-70.7823,-37.3,
1.334,-70.811,-38.2,
1.336,-70.7927,-35.5,
1.338,-70.7719,-33,
1.34,-70.7518,-31.8,
1.342,-70.7494,-31.6,
1.344,-70.7536,-32.7,
1.346,-70.7591,-33.5,
1.348,-70.7628,-33.9,
1.35,-70.7628,-34.2,
1.352,-70.7604,-34.2,
1.354,-70.7518,-34.2,
1.356,-70.7555,-34.2,
1.358,-70.7518,-33.3,
1.36,-70.7396,-32.4,
1.362,-70.7341,-31.5,
1.364,-70.7231,-30.6,
1.366,-70.7024,-29,
1.368,-70.667,-26.7,
1.37,-70.6255,-23.8,
1.372,-70.5681,-20.6,
1.374,-70.5101,-17.4,
1.376,-70.4332,-14.6,
1.378,-70.349,-11.8,
1.38,-70.2477,-9.8,
1.382,-70.1311,-10.2,
1.384,-69.9754,-9.6,
1.386,-69.7795,-9,
1.388,-69.5445,-8.3,
1.39,-69.2607,-7.7,
1.392,-68.9342,-7,
1.394,-68.5582,-6.2,
1.396,-68.1377,-5.1,
1.398,-67.6744,-4.3,
1.4,-67.1709,-3.5,
1.402,-66.6216,-2.7,
1.404,-66.035,-1.7,
1.406,-65.454,-2.7,
1.408,-64.8583,-2,
1.41,-64.279,-1.3,
1.412,-63.7175,-0.5,
1.414,-63.1883,0,
1.416,-62.6848,-0.4,
1.418,-62.227,-0.3,
1.42,-61.8102,-0.4,
1.422,-61.4177,-0.4,
1.424,-61.068,-0.3,
1.426,-60.7518,-0.3,
1.428,-60.4717,-0.1,
1.43,-60.2178,-0.1,
1.432,-59.9864,0,
1.434,-59.7838,0,
1.436,-59.6007,0,
1.438,-59.4444,0,
1.44,-59.3016,0,
1.442,-59.1759,0,
1.444,-59.0715,0,
1.446,-58.9812,0,
1.448,-58.9079,-0.1,
1.45,-58.8506,-0.2,
1.452,-58.8133,-0.1,
1.454,-58.795,-0.1,
1.456,-58.7938,0,
1.458,-58.8023,0.2,
1.46,-58.8127,0.1,
1.462,-58.8341,0,
1.464,-58.8719,0,
1.466,-58.9244,0,
1.468,-58.9964,-0.1,
1.47,-59.0855,-0.1,
1.472,-59.2021,-0.1,
1.474,-59.3395,-0.2,
1.476,-59.5018,-0.3,
1.478,-59.6892,-0.2,
1.48,-59.9016,-0.3,
1.482,-60.1439,-0.3,
1.484,-60.4118,-0.2,
1.486,-60.7091,-0.2,
1.488,-61.0313,-0.1,
1.49,-61.3817,-0.1,
1.492,-61.7589,0,
1.494,-62.1556,0,
1.496,-62.5737,0,
1.498,-63.0126,-0.5,
1.5,-63.4599,-0.7,
1.502,-63.9226,-1.8,
1.504,-64.384,-0.5,
1.506,-64.8607,-1.7,
1.508,-65.3478,-2.3,
1.51,-65.8183,-2,
1.512,-66.2932,-3.4,
1.514,-66.7485,-4.6,
1.516,-67.1806,-5.4,
1.518,-67.5938,-6.3,
1.52,-67.9869,-7.3,
1.522,-68.358,-8.3,
1.524,-68.7157,-9.1,
1.526,-69.0508,-10,
1.528,-69.3645,-10.7,
1.53,-69.6623,-11.5,
1.532,-69.937,-12.3,
1.534,-70.1921,-13.2,
1.536,-70.4234,-19.4,
1.538,-70.6151,-28.3,
1.54,-70.7408,-34.7,
1.542,-70.8031,-38.1,
1.544,-70.8031,-37.1,
1.546,-70.7823,-34.2,
1.548,-70.7616,-32.2,
1.55,-70.7518,-31.7,
1.552,-70.7542,-32,
1.554,-70.753,-33,
1.556,-70.7604,-33.7,
1.558,-70.7597,-33.9,
1.56,-70.7628,-34,
1.562,-70.7561,-34.1,
1.564,-70.7469,-34.4,
1.566,-70.7469,-33.5,
1.568,-70.7457,-32.7,
1.57,-70.7372,-32,
1.572,-70.7292,-31.1,
1.574,-70.7158,-30,
1.576,-70.6926,-28.1,
1.578,-70.6517,-25.6,
1.58,-70.6041,-22.5,
1.582,-70.5443,-19.3,
1.584,-70.4741,-16.2,
1.586,-70.4009,-13.4,
1.588,-70.3087,-10.7,
1.59,-70.2031,-10.3,
1.592,-70.067,-9.7,
1.594,-69.8973,-9.2,
1.596,-69.6831,-8.6,
1.598,-69.4243,-8,
1.6,-69.1246,-7.4,
1.602,-68.7767,-6.6,
1.604,-68.3818,-5.8,
1.606,-67.9424,-4.7,
1.608,-67.459,-4,
1.61,-66.9377,-3.2,
1.612,-66.3689,-2.2,
1.614,-65.8006,-1.6,
1.616,-65.1909,-2.6,
1.618,-64.6013,-1.8,
1.62,-64.0282,-1.1,
1.622,-63.4801,-0.2,
1.624,-62.9601,0,
1.626,-62.4779,-0.3,
1.628,-62.0378,-0.4,
1.63,-61.635,-0.4,
1.632,-61.2608,-0.4,
1.634,-60.9264,-0.3,
1.636,-60.6255,-0.3,
1.638,-60.3575,-0.2,
1.64,-60.1128,0,
1.642,-59.8979,0,
1.644,-59.7032,0,
1.646,-59.5311,0,
1.648,-59.3785,0,
1.65,-59.2455,0,
1.652,-59.1301,0,
1.654,-59.0288,-0.2,
1.656,-58.9421,-0.1,
1.658,-58.878,-0.1,
1.66,-58.831,-0.1,
1.662,-58.7987,-0.1,
1.664,-58.7883,0.1,
1.666,-58.7901,0.2,
1.668,-58.8011,0.2,
1.67,-58.817,0.1,
1.672,-58.8432,0,
1.674,-58.889,0,
1.676,-58.9507,0,
1.678,-59.03,-0.1,
1.68,-59.1319,-0.1,
1.682,-59.2583,-0.2,
1.684,-59.4084,-0.3,
1.686,-59.5793,-0.3,
1.688,-59.7765,-0.2,
1.69,-60.0029,-0.4,
1.692,-60.2562,-0.3,
1.694,-60.5437,-0.3,
1.696,-60.8482,-0.2,
1.698,-61.1852,-0.1,
1.7,-61.5447,0,
1.702,-61.9298,-0.1,
1.704,-62.3308,0,
1.706,-62.7611,0,
1.708,-63.2073,-1,
1.71,-63.662,-2.2,
1.712,-64.1222,-0.7,
1.714,-64.5903,-0.9,
1.716,-65.0768,-2.9,
1.718,-65.5583,-3,
1.72,-66.0332,-2.8,
1.722,-66.497,-3.8,
1.724,-66.9438,-4.8,
1.726,-67.3692,-5.8,
1.728,-67.7721,-6.8,
1.73,-68.1584,-7.6,
1.732,-68.5246,-8.6,
1.734,-68.8707,-9.5,
1.736,-69.1997,-10.3,
1.738,-69.5055,-11.2,
1.74,-69.7887,-11.9,
1.742,-70.0584,-12.7,
1.744,-70.3026,-14.1,
1.746,-70.5199,-23.9,
1.748,-70.6847,-31.6,
1.75,-70.7829,-36.7,
1.752,-70.8128,-38.3,
1.754,-70.797,-35.7,
1.756,-70.7738,-33.1,
1.758,-70.753,-31.8,
1.76,-70.7494,-31.6,
1.762,-70.7555,-32.4,
1.764,-70.761,-33.5,
1.766,-70.7604,-33.9,
1.768,-70.7634,-34.1,
1.77,-70.7616,-34.2,
1.772,-70.7573,-34.2,
1.774,-70.7555,-33.3,
1.776,-70.7457,-33.1,
1.778,-70.7408,-32.4,
1.78,-70.7347,-31.6,
1.782,-70.7243,-30.7,
1.784,-70.7073,-29.1,
1.786,-70.6731,-26.9,
1.788,-70.6316,-24.1,
1.79,-70.5766,-21,
1.792,-70.515,-17.8,
1.794,-70.4411,-14.8,
1.796,-70.3581,-12.1,
1.798,-70.2647,-9.9,
1.8,-70.1482,-10.4,
1.802,-69.995,-9.7,
1.804,-69.8058,-9.1,
1.806,-69.5732,-8.3,
1.808,-69.3028,-7.8,
1.81,-68.9775,-7.1,
1.812,-68.6064,-6.3,
1.814,-68.195,-5.2,
1.816,-67.7397,-4.4,
1.818,-67.2362,-3.6,
1.82,-66.6936,-2.8,
1.822,-66.1107,-1.9,
1.824,-65.529,-3.3,
1.826,-64.9309,-2,
1.828,-64.3492,-1.3,
1.83,-63.7828,-0.6,
1.832,-63.2475,0,
1.834,-62.7446,-0.4,
1.836,-62.2826,-0.3,
1.838,-61.8572,-0.5,
1.84,-61.4635,-0.5,
