Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.274,-69.3877,-10.4,
0.276,-69.6764,-11,
0.278,-69.9499,-11.8,
0.28,-70.2001,-12.9,
0.282,-70.4302,-22.4,
0.284,-70.606,-30.2,
0.286,-70.714,-35.6,
0.288,-70.7604,-37.6,
0.29,-70.7586,-35.9,
0.292,-70.7348,-33.5,
0.294,-70.7219,-32.4,
0.296,-70.7158,-32.2,
0.298,-70.7201,-32.8,
0.3,-70.7262,-33.6,
0.302,-70.7311,-34.1,
0.304,-70.7281,-34.3,
0.306,-70.7287,-34.4,
0.308,-70.7256,-34.4,
0.31,-70.7165,-34.7,
0.312,-70.7177,-33.9,
0.314,-70.7116,-33,
0.316,-70.7067,-32.1,
0.318,-70.6957,-31,
0.32,-70.6786,-29.8,
0.322,-70.6499,-27.9,
0.324,-70.6139,-25.4,
0.326,-70.559,-22.6,
0.328,-70.5004,-19.5,
0.33,-70.4271,-16.5,
0.332,-70.3496,-13.5,
0.334,-70.2532,-10.4,
0.336,-70.1409,-10.4,
0.338,-70.0078,-9.6,
0.34,-69.8369,-8.9,
0.342,-69.6245,-8.3,
0.344,-69.3651,-7.8,
0.346,-69.0661,-7.1,
0.348,-68.7188,-6.4,
0.35,-68.3233,-5.4,
0.352,-67.8881,-4.6,
0.354,-67.4035,-3.7,
0.356,-66.8761,-2.9,
0.358,-66.314,-2,
0.36,-65.7427,-2.2,
0.362,-65.1439,-2.1,
0.364,-64.5592,-1.3,
0.366,-63.9855,-0.8,
0.368,-63.4466,0,
0.37,-62.9314,0.2,
0.372,-62.4529,-0.2,
0.374,-62.0128,-0.3,
0.376,-61.61,-0.4,
0.378,-61.2462,-0.3,
0.38,-60.9142,-0.2,
0.382,-60.6157,-0.1,
0.384,-60.3515,0,
0.386,-60.1092,0.1,
0.388,-59.8968,0.1,
0.39,-59.7057,0.1,
0.392,-59.5318,0.2,
0.394,-59.378,0.2,
0.396,-59.2388,0.1,
0.398,-59.1161,0,
0.4,-59.0117,0,
0.402,-58.922,-0.1,
0.404,-58.8549,-0.1,
0.406,-58.8073,-0.1,
0.408,-58.781,-0.1,
0.41,-58.7743,0,
0.412,-58.7743,0.2,
0.414,-58.7859,0.3,
0.416,-58.8054,0.2,
0.418,-58.8384,0.1,
0.42,-58.8842,0,
0.422,-58.9507,0,
0.424,-59.0319,0,
0.426,-59.1405,-0.1,
0.428,-59.2687,-0.1,
0.43,-59.4237,-0.1,
0.432,-59.5977,-0.2,
0.434,-59.7985,-0.2,
0.436,-60.028,-0.2,
0.438,-60.2807,-0.2,
0.44,-60.5614,-0.2,
0.442,-60.8703,-0.1,
0.444,-61.2029,0,
0.446,-61.5618,0,
0.448,-61.9427,0,
0.45,-62.3516,0,
0.452,-62.777,0,
0.454,-63.2238,-1.1,
0.456,-63.6803,-2.8,
0.458,-64.1448,-0.6,
0.46,-64.6209,-1.1,
0.462,-65.1055,-2.5,
0.464,-65.5761,-2.9,
0.466,-66.068,-2.7,
0.468,-66.5343,-3.8,
0.47,-66.9799,-4.7,
0.472,-67.4016,-5.6,
0.474,-67.8032,-6.6,
0.476,-68.1908,-7.5,
0.478,-68.554,-8.6,
0.48,-68.8994,-9.4,
0.482,-69.2296,-10.2,
0.484,-69.5354,-11,
0.486,-69.8192,-11.7,
0.488,-70.0805,-12.5,
0.49,-70.3264,-16,
0.492,-70.5291,-26.1,
0.494,-70.6798,-33.1,
0.496,-70.7573,-37.1,
0.498,-70.772,-37.4,
0.5,-70.7549,-34.4,
0.502,-70.7311,-32.6,
0.504,-70.7244,-31.9,
0.506,-70.7226,-32.1,
0.508,-70.7262,-33,
0.51,-70.7305,-33.8,
0.512,-70.7311,-34.1,
0.514,-70.7299,-34.2,
0.516,-70.7287,-34.3,
0.518,-70.725,-34.3,
0.52,-70.7238,-34.3,
0.522,-70.7195,-33.5,
0.524,-70.714,-32.6,
0.526,-70.703,-31.8,
0.528,-70.6927,-30.6,
0.53,-70.6743,-29,
0.532,-70.642,-27,
0.534,-70.5968,-24.3,
0.536,-70.5443,-21.4,
0.538,-70.4802,-18.2,
0.54,-70.407,-15.2,
0.542,-70.3179,-12.2,
0.544,-70.2178,-9.6,
0.546,-70.0994,-10.1,
0.548,-69.9438,-9.5,
0.55,-69.7539,-8.9,
0.552,-69.5226,-8.1,
0.554,-69.2455,-7.5,
0.556,-68.9251,-6.8,
0.558,-68.554,-6,
0.56,-68.1396,-5.1,
0.562,-67.6781,-4.2,
0.564,-67.1813,-3.5,
0.566,-66.6314,-2.6,
0.568,-66.0467,-1.7,
0.57,-65.4705,-2.6,
0.572,-64.8791,-2,
0.574,-64.2998,-1.3,
0.576,-63.7438,-0.5,
0.578,-63.214,0,
0.58,-62.7147,-0.3,
0.582,-62.2576,-0.3,
0.584,-61.8395,-0.5,
0.586,-61.4513,-0.4,
0.588,-61.1065,-0.3,
0.59,-60.7946,-0.2,
0.592,-60.5163,-0.1,
0.594,-60.2617,0,
0.596,-60.0347,0,
0.598,-59.829,0,
0.6,-59.6435,0,
0.602,-59.4787,0.1,
0.604,-59.3297,0,
0.606,-59.1961,0,
0.608,-59.0771,-0.1,
0.61,-58.9788,-0.2,
0.612,-58.8982,-0.2,
0.614,-58.836,-0.1,
0.616,-58.7987,-0.1,
0.618,-58.7725,-0.1,
0.62,-58.7731,0,
0.622,-58.7798,0.2,
0.624,-58.7926,0.2,
0.626,-58.8164,0.1,
0.628,-58.8543,0,
0.63,-58.9068,0,
0.632,-58.9806,-0.1,
0.634,-59.0764,-0.1,
0.636,-59.1924,-0.1,
0.638,-59.331,-0.1,
0.64,-59.4964,-0.1,
0.642,-59.6856,-0.2,
0.644,-59.8998,-0.2,
0.646,-60.1446,-0.2,
0.648,-60.4113,-0.2,
0.65,-60.7079,-0.2,
0.652,-61.0259,-0.1,
0.654,-61.372,0,
0.656,-61.737,0,
0.658,-62.1325,0,
0.66,-62.5463,0,
0.662,-62.9766,-0.5,
0.664,-63.4276,-0.7,
0.666,-63.8823,-1.1,
0.668,-64.348,-0.5,
0.67,-64.8272,-1.6,
0.672,-65.3136,-2.3,
0.674,-65.7891,-2,
0.676,-66.2664,-3.1,
0.678,-66.7205,-4.3,
0.68,-67.1557,-5.3,
0.682,-67.5713,-6.2,
0.684,-67.9644,-7.1,
0.686,-68.3416,-8,
0.688,-68.7023,-8.8,
0.69,-69.0404,-9.7,
0.692,-69.3603,-10.5,
0.694,-69.6593,-11.4,
0.696,-69.9364,-12.2,
0.698,-70.1922,-13.1,
0.7,-70.4229,-21.1,
0.702,-70.6096,-29.6,
0.704,-70.7274,-35.4,
0.706,-70.7757,-37.9,
0.708,-70.7738,-36.1,
0.71,-70.7519,-33.6,
0.712,-70.7342,-32.1,
0.714,-70.7262,-31.9,
0.716,-70.7274,-32.3,
0.718,-70.7329,-33.2,
0.72,-70.7335,-33.8,
0.722,-70.7335,-34,
0.724,-70.7348,-34.3,
0.726,-70.7287,-34.4,
0.728,-70.7219,-34.7,
0.73,-70.7262,-33.9,
0.732,-70.7201,-33.2,
0.734,-70.7134,-32.4,
0.736,-70.703,-31.4,
0.738,-70.6902,-30.2,
0.74,-70.6652,-28.4,
0.742,-70.628,-26.1,
0.744,-70.581,-23.2,
0.746,-70.5218,-20.1,
0.748,-70.4503,-17,
0.75,-70.3686,-14,
0.752,-70.277,-10.9,
0.754,-70.1726,-10.2,
0.756,-70.039,-9.6,
0.758,-69.8699,-9,
0.76,-69.6593,-8.5,
0.762,-69.406,-7.9,
0.764,-69.1106,-7.3,
0.766,-68.7682,-6.6,
0.768,-68.3776,-5.6,
0.77,-67.9418,-4.7,
0.772,-67.4651,-4,
0.774,-66.9414,-3.1,
0.776,-66.3805,-2.2,
0.778,-65.8129,-1.6,
0.78,-65.2086,-2.6,
0.782,-64.6203,-1.7,
0.784,-64.052,-1,
0.786,-63.5039,-0.2,
0.788,-62.9864,0.1,
0.79,-62.5042,-0.3,
0.792,-62.0592,-0.4,
0.794,-61.6546,-0.5,
0.796,-61.2877,-0.4,
0.798,-60.9557,-0.3,
0.8,-60.6591,-0.2,
0.802,-60.3887,-0.1,
0.804,-60.15,0,
0.806,-59.9364,0,
0.808,-59.7393,0,
0.81,-59.5629,0,
0.812,-59.4054,0,
0.814,-59.2626,0,
0.816,-59.1381,-0.1,
0.818,-59.0325,-0.2,
0.82,-58.9409,-0.2,
0.822,-58.8714,-0.2,
0.824,-58.8213,-0.2,
0.826,-58.789,-0.2,
0.828,-58.7774,0,
0.83,-58.7816,0.1,
0.832,-58.792,0.2,
0.834,-58.8085,0.1,
0.836,-58.836,0,
0.838,-58.8817,0,
0.84,-58.9373,-0.1,
0.842,-59.0221,-0.1,
0.844,-59.1234,-0.1,
0.846,-59.2504,-0.1,
0.848,-59.3981,-0.2,
0.85,-59.5751,-0.2,
0.852,-59.7729,-0.3,
0.854,-60.0023,-0.3,
0.856,-60.2532,-0.2,
0.858,-60.5352,-0.3,
0.86,-60.8446,-0.1,
0.862,-61.1724,-0.1,
0.864,-61.5282,0,
0.866,-61.9073,-0.1,
0.868,-62.3125,-0.1,
0.87,-62.7355,-0.1,
0.872,-63.178,-1.1,
0.874,-63.6297,-2.2,
0.876,-64.0893,-0.6,
0.878,-64.5623,-1,
0.88,-65.0432,-2.5,
0.882,-65.526,-2.8,
0.884,-66.0027,-2.7,
0.886,-66.4715,-3.6,
0.888,-66.9219,-4.6,
0.89,-67.3467,-5.5,
0.892,-67.7495,-6.6,
0.894,-68.1359,-7.6,
0.896,-68.5052,-8.5,
0.898,-68.8543,-9.4,
0.9,-69.1845,-10.3,
0.902,-69.4927,-11.1,
0.904,-69.779,-11.7,
0.906,-70.0438,-12.5,
0.908,-70.2941,-14.3,
0.91,-70.5089,-24.9,
0.912,-70.6664,-32.4,
0.914,-70.7561,-37.1,
0.916,-70.7793,-37.9,
0.918,-70.7659,-35.1,
0.92,-70.7415,-33,
0.922,-70.7311,-32,
0.924,-70.7262,-32,
0.926,-70.7299,-32.8,
0.928,-70.736,-33.6,
0.93,-70.7354,-34.1,
0.932,-70.7372,-34.2,
0.934,-70.7366,-34.4,
0.936,-70.7348,-34.3,
0.938,-70.7311,-33.6,
0.94,-70.7256,-33.4,
0.942,-70.7189,-32.9,
0.944,-70.7116,-32,
0.946,-70.7,-30.9,
0.948,-70.6817,-29.4,
0.95,-70.656,-27.5,
0.952,-70.606,-24.9,
0.954,-70.5535,-21.8,
0.956,-70.4918,-18.6,
0.958,-70.4162,-15.6,
0.96,-70.3338,-12.5,
0.962,-70.2294,-9.8,
0.964,-70.1146,-10.4,
0.966,-69.97,-9.6,
0.968,-69.7838,-9,
0.97,-69.5537,-8.3,
0.972,-69.284,-7.6,
0.974,-68.9678,-7,
0.976,-68.6028,-6.2,
0.978,-68.1963,-5.2,
0.98,-67.7447,-4.4,
0.982,-67.2466,-3.5,
0.984,-66.7058,-2.7,
0.986,-66.1266,-1.9,
0.988,-65.548,-3.2,
0.99,-64.9535,-2,
0.992,-64.3706,-1.4,
0.994,-63.8115,-0.6,
0.996,-63.2781,0,
0.998,-62.7715,-0.3,
1,-62.3083,-0.4,
1.002,-61.8865,-0.5,
1.004,-61.5044,-0.4,
1.006,-61.162,-0.3,
1.008,-60.8532,-0.3,
1.01,-60.5688,-0.1,
1.012,-60.3209,0,
1.014,-60.0902,0,
1.016,-59.8797,0,
1.018,-59.6959,0,
1.02,-59.525,0,
1.022,-59.3719,0,
1.024,-59.2321,-0.1,
1.026,-59.107,-0.1,
1.028,-59.0056,-0.1,
1.03,-58.9153,-0.3,
1.032,-58.8531,-0.2,
1.034,-58.8054,-0.2,
1.036,-58.7804,-0.2,
1.038,-58.7682,-0.1,
1.04,-58.7743,0.2,
1.042,-58.7896,0.1,
1.044,-58.8115,0,
1.046,-58.8463,0,
1.048,-58.8976,0,
1.05,-58.9678,0,
1.052,-59.0581,-0.1,
1.054,-59.1704,-0.2,
1.056,-59.309,-0.2,
1.058,-59.4707,-0.2,
1.06,-59.6581,-0.3,
1.062,-59.8681,-0.3,
1.064,-60.1049,-0.3,
1.066,-60.371,-0.3,
1.068,-60.6664,-0.2,
1.07,-60.982,-0.2,
1.072,-61.3225,-0.1,
1.074,-61.6869,-0.1,
1.076,-62.0751,-0.1,
1.078,-62.4853,-0.1,
1.08,-62.9198,-0.3,
1.082,-63.3697,-0.8,
1.084,-63.828,-1.8,
1.086,-64.2907,-0.5,
1.088,-64.7704,-1.5,
1.09,-65.2569,-2.4,
1.092,-65.7323,-2.4,
1.094,-66.2096,-3,
1.096,-66.6723,-4.4,
1.098,-67.1099,-5.3,
1.1,-67.5268,-6,
1.102,-67.9223,-7,
1.104,-68.3013,-8,
1.106,-68.6602,-8.8,
1.108,-69.0026,-9.7,
1.11,-69.3242,-10.5,
1.112,-69.6245,-11.4,
1.114,-69.8968,-12.3,
1.116,-70.1549,-13,
1.118,-70.3881,-19.3,
1.12,-70.581,-28.3,
1.122,-70.7122,-34.6,
1.124,-70.775,-37.8,
1.126,-70.7781,-37.1,
1.128,-70.7586,-34.1,
1.13,-70.7366,-32.5,
1.132,-70.7305,-32.1,
1.134,-70.7317,-32.3,
1.136,-70.7384,-33.3,
1.138,-70.7372,-33.8,
1.14,-70.7378,-34,
1.142,-70.736,-34.2,
1.144,-70.736,-34.4,
1.146,-70.7293,-34.4,
1.148,-70.7281,-33.7,
1.15,-70.7207,-33.2,
1.152,-70.7165,-32.5,
1.154,-70.7085,-31.5,
1.156,-70.6945,-30.3,
1.158,-70.6688,-28.6,
1.16,-70.6359,-26.4,
1.162,-70.5901,-23.5,
1.164,-70.526,-20.3,
1.166,-70.4607,-17.3,
1.168,-70.3795,-14.3,
1.17,-70.2935,-11.2,
1.172,-70.1867,-10.1,
1.174,-70.0573,-9.7,
1.176,-69.8925,-9.2,
1.178,-69.6923,-8.6,
1.18,-69.4451,-8,
1.182,-69.1546,-7.4,
1.184,-68.817,-6.7,
1.186,-68.4325,-5.8,
1.188,-68.0065,-4.9,
1.19,-67.5329,-4.1,
1.192,-67.0177,-3.3,
1.194,-66.4623,-2.4,
1.196,-65.8935,-1.5,
1.198,-65.291,-2.7,
1.2,-64.6972,-2,
1.202,-64.1253,-1.2,
1.204,-63.576,-0.3,
1.206,-63.0517,0.1,
1.208,-62.5677,-0.4,
1.21,-62.1172,-0.5,
1.212,-61.7144,-0.5,
1.214,-61.3549,-0.5,
1.216,-61.029,-0.3,
1.218,-60.7396,-0.2,
1.22,-60.4784,-0.1,
1.222,-60.2416,0,
1.224,-60.0243,0,
1.226,-59.8247,0,
1.228,-59.6465,0,
1.23,-59.4811,0,
1.232,-59.3328,-0.1,
1.234,-59.1991,-0.2,
1.236,-59.0795,-0.3,
1.238,-58.9794,-0.2,
1.24,-58.9,-0.2,
1.242,-58.8341,-0.2,
1.244,-58.7938,-0.2,
1.246,-58.7749,-0.1,
1.248,-58.7725,0,
1.25,-58.7798,0.1,
1.252,-58.7951,0,
1.254,-58.8238,0,
1.256,-58.8646,0,
1.258,-58.9208,-0.1,
1.26,-59.002,-0.2,
1.262,-59.1015,-0.2,
1.264,-59.2284,-0.1,
1.266,-59.3743,-0.2,
1.268,-59.5489,-0.3,
1.27,-59.7436,-0.3,
1.272,-59.9657,-0.3,
1.274,-60.2184,-0.3,
1.276,-60.4918,-0.2,
1.278,-60.7946,-0.1,
1.28,-61.1248,-0.2,
1.282,-61.4763,-0.1,
1.284,-61.8523,-0.2,
1.286,-62.2497,-0.1,
1.288,-62.6726,-0.1,
1.29,-63.1109,-1.2,
1.292,-63.5668,-1.3,
1.294,-64.0337,-0.6,
1.296,-64.5025,-0.8,
1.298,-64.9822,-2.3,
1.3,-65.476,-2.6,
1.302,-65.949,-2.6,
1.304,-66.4159,-3.6,
1.306,-66.8651,-4.4,
1.308,-67.2948,-5.4,
1.31,-67.7019,-6.6,
1.312,-68.0913,-7.5,
1.314,-68.463,-8.4,
1.316,-68.8134,-9.3,
1.318,-69.1466,-10.2,
1.32,-69.4573,-11,
1.322,-69.7484,-11.7,
1.324,-70.0152,-12.5,
1.326,-70.2611,-13.7,
1.328,-70.4839,-23.8,
1.33,-70.6505,-31.6,
1.332,-70.7512,-36.7,
1.334,-70.7812,-38.1,
1.336,-70.7702,-35.4,
1.338,-70.7506,-33.1,
1.34,-70.7311,-32,
1.342,-70.7299,-31.9,
1.344,-70.7305,-32.6,
1.346,-70.7311,-33.4,
1.348,-70.736,-33.9,
1.35,-70.736,-34.1,
1.352,-70.7403,-34.3,
1.354,-70.736,-34.4,
1.356,-70.7268,-33.5,
1.358,-70.7232,-33.5,
1.36,-70.7195,-33,
1.362,-70.7128,-32.2,
1.364,-70.703,-31.1,
1.366,-70.6829,-29.6,
1.368,-70.6591,-27.7,
1.37,-70.6164,-25.2,
1.372,-70.5626,-22.1,
1.374,-70.5028,-18.9,
1.376,-70.4259,-15.9,
1.378,-70.3429,-13,
1.38,-70.2501,-10,
1.382,-70.1348,-10.5,
1.384,-69.995,-9.7,
1.386,-69.8131,-9,
1.388,-69.5928,-8.3,
1.39,-69.3255,-7.8,
1.392,-69.013,-7.1,
1.394,-68.6559,-6.3,
1.396,-68.2488,-5.3,
1.398,-67.8051,-4.6,
1.4,-67.3119,-3.6,
1.402,-66.7785,-2.9,
1.404,-66.2047,-2,
1.406,-65.6261,-3.6,
1.408,-65.0304,-2.1,
1.41,-64.4463,-1.4,
1.412,-63.8793,-0.7,
1.414,-63.3428,0,
1.416,-62.8374,-0.1,
1.418,-62.3675,-0.3,
1.42,-61.9402,-0.5,
1.422,-61.5539,-0.5,
1.424,-61.2084,-0.4,
1.426,-60.8941,-0.4,
1.428,-60.6206,-0.2,
1.43,-60.374,-0.1,
1.432,-60.1507,0,
1.434,-59.9499,0,
1.436,-59.7619,0,
1.438,-59.5904,0,
1.44,-59.4347,-0.1,
1.442,-59.2913,-0.2,
1.444,-59.1625,-0.2,
1.446,-59.0502,-0.2,
1.448,-58.955,-0.2,
1.45,-58.8799,-0.2,
1.452,-58.8244,-0.2,
1.454,-58.7896,-0.2,
1.456,-58.7737,-0.1,
1.458,-58.7749,0,
1.46,-58.7847,0.1,
1.462,-58.8061,0,
1.464,-58.8378,0,
1.466,-58.8872,-0.1,
1.468,-58.9532,-0.2,
1.47,-59.0404,-0.2,
1.472,-59.1503,-0.2,
1.474,-59.2852,-0.2,
1.476,-59.4488,-0.2,
1.478,-59.627,-0.3,
1.48,-59.8357,-0.3,
1.482,-60.0719,-0.3,
1.484,-60.3362,-0.3,
1.486,-60.6255,-0.2,
1.488,-60.9429,-0.2,
1.49,-61.2786,-0.1,
1.492,-61.6417,-0.2,
1.494,-62.0269,-0.2,
1.496,-62.4352,-0.2,
1.498,-62.8618,-0.2,
1.5,-63.3159,-0.9,
1.502,-63.7761,-2.4,
1.504,-64.2351,-0.7,
1.506,-64.7143,-1.3,
1.508,-65.2007,-2.6,
1.51,-65.6701,-3,
1.512,-66.1577,-2.9,
1.514,-66.6161,-4.2,
1.516,-67.0586,-5.2,
1.518,-67.4779,-5.8,
1.52,-67.874,-6.9,
1.522,-68.2531,-7.8,
1.524,-68.615,-8.8,
1.526,-68.9556,-9.7,
1.528,-69.2803,-10.5,
1.53,-69.583,-11.4,
1.532,-69.8614,-12,
1.534,-70.1208,-12.9,
1.536,-70.3582,-17.4,
1.538,-70.5596,-27,
1.54,-70.7006,-34,
1.542,-70.7714,-37.7,
1.544,-70.7805,-37.6,
1.546,-70.7628,-34.5,
1.548,-70.7396,-32.7,
1.55,-70.7323,-32,
1.552,-70.7323,-32.2,
1.554,-70.736,-33.1,
1.556,-70.7354,-33.7,
1.558,-70.7372,-34,
1.56,-70.7372,-34.2,
1.562,-70.736,-34.3,
1.564,-70.7494,-34.3,
1.566,-70.7274,-34.3,
1.568,-70.7207,-33.4,
1.57,-70.7152,-32.6,
1.572,-70.7091,-31.7,
1.574,-70.6957,-30.5,
1.576,-70.6768,-28.8,
1.578,-70.642,-26.6,
1.58,-70.5944,-23.8,
1.582,-70.5395,-20.7,
1.584,-70.4711,-17.6,
1.586,-70.393,-14.5,
1.588,-70.3051,-11.5,
1.59,-70.2038,-9.9,
1.592,-70.0762,-9.8,
1.594,-69.9212,-9.3,
1.596,-69.7216,-8.8,
1.598,-69.4787,-8.1,
1.6,-69.1924,-7.5,
1.602,-68.861,-6.8,
1.604,-68.4807,-5.8,
1.606,-68.0584,-5.1,
1.608,-67.5908,-4.1,
1.61,-67.0775,-3.4,
1.612,-66.527,-2.5,
1.614,-65.9441,-1.7,
1.616,-65.3612,-2.6,
1.618,-64.7722,-2.2,
1.62,-64.1942,-1.2,
1.622,-63.6407,-0.4,
1.624,-63.1151,0,
1.626,-62.6269,-0.4,
1.628,-62.1764,-0.5,
1.63,-61.7675,-0.5,
1.632,-61.397,-0.5,
1.634,-61.0717,-0.4,
1.636,-60.775,-0.3,
1.638,-60.512,-0.1,
1.64,-60.2788,0,
1.642,-60.0585,0,
1.644,-59.8614,0,
1.646,-59.6801,0,
1.648,-59.5159,0,
1.65,-59.3633,0,
1.652,-59.2248,-0.2,
1.654,-59.1033,-0.2,
1.656,-58.9995,-0.3,
1.658,-58.9135,-0.3,
1.66,-58.8463,-0.3,
1.662,-58.8048,-0.3,
1.664,-58.7737,-0.2,
1.666,-58.7688,-0.1,
1.668,-58.7737,0.1,
1.67,-58.789,0,
1.672,-58.8158,0,
1.674,-58.8549,0,
1.676,-58.9098,-0.1,
1.678,-58.9867,-0.2,
1.68,-59.0832,-0.2,
1.682,-59.2046,-0.2,
1.684,-59.3517,-0.3,
1.686,-59.5226,-0.3,
1.688,-59.7191,-0.3,
1.69,-59.9407,-0.3,
1.692,-60.1867,-0.3,
1.694,-60.4613,-0.2,
1.696,-60.7592,-0.2,
1.698,-61.0821,-0.2,
1.7,-61.4312,-0.1,
1.702,-61.8041,-0.2,
1.704,-62.1972,-0.2,
1.706,-62.6183,-0.1,
1.708,-63.0578,-1.2,
1.71,-63.5106,-0.8,
1.712,-63.9733,-0.8,
1.714,-64.4402,-0.7,
1.716,-64.9212,-2,
1.718,-65.4119,-2.4,
1.72,-65.8874,-2.3,
1.722,-66.3598,-3.5,
1.724,-66.8102,-4.2,
1.726,-67.2423,-5.4,
1.728,-67.6525,-6.5,
1.73,-68.0407,-7.4,
1.732,-68.4142,-8.3,
1.734,-68.7664,-9.2,
1.736,-69.1009,-10.1,
1.738,-69.4127,-10.9,
1.74,-69.7002,-11.6,
1.742,-69.9737,-12.3,
1.744,-70.2221,-13.4,
1.746,-70.4467,-21.8,
1.748,-70.6219,-30.1,
1.75,-70.7348,-35.7,
1.752,-70.7799,-38,
1.754,-70.7732,-35.9,
1.756,-70.7543,-33.6,
1.758,-70.7396,-32.4,
1.76,-70.7323,-32.2,
1.762,-70.7372,-32.6,
1.764,-70.736,-33.3,
1.766,-70.7396,-33.7,
1.768,-70.7384,-33.9,
1.77,-70.7378,-34.1,
1.772,-70.7299,-34.3,
1.774,-70.7262,-34.3,
1.776,-70.725,-33.8,
1.778,-70.7232,-33.1,
1.78,-70.711,-32.3,
1.782,-70.7061,-31.1,
1.784,-70.6927,-29.9,
1.786,-70.6634,-28.1,
1.788,-70.6273,-25.6,
1.79,-70.5742,-22.7,
1.792,-70.5126,-19.5,
1.794,-70.4448,-16.4,
1.796,-70.36,-13.4,
1.798,-70.2678,-10.4,
1.8,-70.1562,-10.5,
1.802,-70.0194,-9.7,
1.804,-69.84,-9.1,
1.806,-69.6251,-8.4,
1.808,-69.3627,-7.9,
1.81,-69.0569,-7.2,
1.812,-68.7053,-6.5,
1.814,-68.3031,-5.6,
1.816,-67.8612,-4.6,
1.818,-67.376,-3.8,
1.82,-66.845,-3,
