Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.512,-70.7335,-34.1,
0.514,-70.7329,-34.3,
0.516,-70.7329,-34.4,
0.518,-70.725,-34.3,
0.52,-70.7226,-34.3,
0.522,-70.7183,-33.3,
0.524,-70.7134,-32.4,
0.526,-70.7061,-31.6,
0.528,-70.6933,-30.6,
0.53,-70.675,-29.1,
0.532,-70.6475,-27.1,
0.534,-70.6011,-24.4,
0.536,-70.5443,-21.3,
0.538,-70.4796,-18.2,
0.54,-70.4046,-15.2,
0.542,-70.3173,-12.1,
0.544,-70.2154,-9.6,
0.546,-70.0982,-10.1,
0.548,-69.9431,-9.6,
0.55,-69.7521,-8.8,
0.552,-69.5177,-8.2,
0.554,-69.2418,-7.5,
0.556,-68.9196,-6.9,
0.558,-68.5467,-6,
0.56,-68.1359,-5.1,
0.562,-67.6757,-4.2,
0.564,-67.1758,-3.5,
0.566,-66.6314,-2.6,
0.568,-66.0473,-1.7,
0.57,-65.4668,-2.6,
0.572,-64.8754,-1.9,
0.574,-64.2956,-1.3,
0.576,-63.7359,-0.4,
0.578,-63.2036,0,
0.58,-62.7093,-0.3,
0.582,-62.2472,-0.2,
0.584,-61.8255,-0.4,
0.586,-61.4355,-0.4,
0.588,-61.0778,-0.4,
0.59,-60.7573,-0.2,
0.592,-60.4705,-0.2,
0.594,-60.2141,-0.1,
0.596,-59.9828,0,
0.598,-59.7802,0,
0.6,-59.5959,0,
0.602,-59.4378,0,
0.604,-59.2931,0,
0.606,-59.1662,0,
0.608,-59.0575,0,
0.61,-58.9654,-0.1,
0.612,-58.8915,-0.2,
0.614,-58.8323,-0.1,
0.616,-58.7963,-0.1,
0.618,-58.7786,-0.1,
0.62,-58.7859,0,
0.622,-58.789,0.2,
0.624,-58.8024,0.1,
0.626,-58.828,0,
0.628,-58.8677,0,
0.63,-58.9184,0,
0.632,-58.991,0,
0.634,-59.0838,-0.1,
0.636,-59.1997,-0.2,
0.638,-59.3419,-0.2,
0.64,-59.5031,-0.2,
0.642,-59.6905,-0.2,
0.644,-59.909,-0.3,
0.646,-60.1446,-0.2,
0.648,-60.4162,-0.3,
0.65,-60.7116,-0.2,
0.652,-61.0271,-0.1,
0.654,-61.3781,-0.1,
0.656,-61.7455,-0.1,
0.658,-62.1422,0,
0.66,-62.5615,0,
0.662,-62.9943,-0.6,
0.664,-63.4435,-0.7,
0.666,-63.8988,-1.1,
0.668,-64.3639,-0.4,
0.67,-64.8382,-1.7,
0.672,-65.3264,-2.2,
0.674,-65.7989,-2,
0.676,-66.2743,-3.2,
0.678,-66.7327,-4.4,
0.68,-67.1673,-5.4,
0.682,-67.5805,-6.2,
0.684,-67.9748,-7.1,
0.686,-68.352,-8.1,
0.688,-68.7096,-8.9,
0.69,-69.052,-9.8,
0.692,-69.3712,-10.6,
0.694,-69.6685,-11.4,
0.696,-69.9462,-12.2,
0.698,-70.2007,-13.1,
0.7,-70.4314,-21.3,
0.702,-70.6133,-29.8,
0.704,-70.7268,-35.6,
0.706,-70.7781,-37.9,
0.708,-70.7744,-36.1,
0.71,-70.7512,-33.5,
0.712,-70.7323,-32.1,
0.714,-70.7262,-31.7,
0.716,-70.7281,-32.3,
0.718,-70.7354,-33.3,
0.72,-70.7342,-33.9,
0.722,-70.7354,-34.1,
0.724,-70.7354,-34.3,
0.726,-70.7323,-34.3,
0.728,-70.725,-34.7,
0.73,-70.7268,-33.8,
0.732,-70.7207,-33,
0.734,-70.7134,-32.2,
0.736,-70.703,-31.3,
0.738,-70.6914,-30.2,
0.74,-70.6676,-28.5,
0.742,-70.6316,-26.1,
0.744,-70.581,-23.1,
0.746,-70.5218,-20,
0.748,-70.4491,-16.9,
0.75,-70.3686,-13.8,
0.752,-70.2776,-10.7,
0.754,-70.1684,-10.3,
0.756,-70.0359,-9.7,
0.758,-69.8632,-9,
0.76,-69.6544,-8.5,
0.762,-69.3993,-8,
0.764,-69.1027,-7.4,
0.766,-68.7591,-6.6,
0.768,-68.3709,-5.6,
0.77,-67.9375,-4.7,
0.772,-67.4602,-4,
0.774,-66.942,-3.2,
0.776,-66.3793,-2.2,
0.778,-65.8123,-1.6,
0.78,-65.2105,-2.5,
0.782,-64.6142,-1.8,
0.784,-64.0478,-1,
0.786,-63.4997,-0.2,
0.788,-62.9839,0.1,
0.79,-62.5042,-0.3,
0.792,-62.0568,-0.4,
0.794,-61.6503,-0.5,
0.796,-61.2774,-0.4,
0.798,-60.938,-0.3,
0.8,-60.6328,-0.3,
0.802,-60.36,-0.1,
0.804,-60.1134,0,
0.806,-59.8955,0,
0.808,-59.7051,0,
0.81,-59.5293,0,
0.812,-59.3737,0,
0.814,-59.2388,0,
0.816,-59.1173,0,
0.818,-59.0166,-0.2,
0.82,-58.9312,-0.2,
0.822,-58.8628,-0.2,
0.824,-58.8177,-0.1,
0.826,-58.7926,-0.1,
0.828,-58.781,0,
0.83,-58.7847,0.2,
0.832,-58.7963,0.2,
0.834,-58.8164,0.1,
0.836,-58.8415,0,
0.838,-58.886,0,
0.84,-58.9477,-0.1,
0.842,-59.0282,-0.1,
0.844,-59.1314,-0.1,
0.846,-59.2589,-0.1,
0.848,-59.4085,-0.2,
0.85,-59.5794,-0.3,
0.852,-59.7808,-0.3,
0.854,-60.0036,-0.3,
0.856,-60.2581,-0.2,
0.858,-60.5401,-0.2,
0.86,-60.8489,-0.2,
0.862,-61.1767,-0.2,
0.864,-61.5362,-0.1,
0.866,-61.9176,-0.1,
0.868,-62.3272,-0.1,
0.87,-62.7501,0,
0.872,-63.1908,-1,
0.874,-63.6437,-2.4,
0.876,-64.1021,-0.6,
0.878,-64.5745,-0.9,
0.88,-65.0524,-2.8,
0.882,-65.5364,-2.9,
0.884,-66.0143,-2.8,
0.886,-66.48,-3.8,
0.888,-66.9268,-4.6,
0.89,-67.3491,-5.6,
0.892,-67.7563,-6.7,
0.894,-68.1438,-7.6,
0.896,-68.51,-8.6,
0.898,-68.8598,-9.4,
0.9,-69.19,-10.3,
0.902,-69.5006,-11.1,
0.904,-69.7844,-11.8,
0.906,-70.0506,-12.5,
0.908,-70.2965,-14.5,
0.91,-70.5144,-25,
0.912,-70.6737,-32.5,
0.914,-70.7586,-37.2,
0.916,-70.7836,-37.9,
0.918,-70.7671,-35,
0.92,-70.7482,-32.9,
0.922,-70.7305,-31.9,
0.924,-70.7281,-31.8,
0.926,-70.7317,-32.6,
0.928,-70.7354,-33.5,
0.93,-70.7354,-33.9,
0.932,-70.7372,-34.1,
0.934,-70.7348,-34.2,
0.936,-70.7299,-34.3,
0.938,-70.7287,-33.4,
0.94,-70.7213,-33.2,
0.942,-70.7165,-32.6,
0.944,-70.7097,-31.7,
0.946,-70.6975,-30.7,
0.948,-70.6835,-29.4,
0.95,-70.6542,-27.4,
0.952,-70.6115,-24.8,
0.954,-70.5559,-21.7,
0.956,-70.4931,-18.6,
0.958,-70.4149,-15.5,
0.96,-70.3325,-12.5,
0.962,-70.2355,-9.8,
0.964,-70.1165,-10.4,
0.966,-69.9663,-9.6,
0.968,-69.7808,-9,
0.97,-69.5519,-8.3,
0.972,-69.2797,-7.6,
0.974,-68.9647,-7,
0.976,-68.5998,-6.2,
0.978,-68.1914,-5.2,
0.98,-67.7392,-4.4,
0.982,-67.2411,-3.7,
0.984,-66.704,-2.8,
0.986,-66.126,-1.9,
0.988,-65.5425,-3.4,
0.99,-64.9474,-1.9,
0.992,-64.3694,-1.3,
0.994,-63.8073,-0.6,
0.996,-63.2696,0,
0.998,-62.7691,-0.3,
1,-62.3009,-0.4,
1.002,-61.8773,-0.5,
1.004,-61.4824,-0.4,
1.006,-61.1254,-0.4,
1.008,-60.8025,-0.3,
1.01,-60.5108,-0.2,
1.012,-60.2477,-0.1,
1.014,-60.0176,0,
1.016,-59.8089,0,
1.018,-59.6239,0,
1.02,-59.4573,0,
1.022,-59.3133,0,
1.024,-59.1839,0,
1.026,-59.0709,-0.1,
1.028,-58.9782,-0.2,
1.03,-58.9013,-0.2,
1.032,-58.8439,-0.2,
1.034,-58.8048,-0.3,
1.036,-58.7896,-0.2,
1.038,-58.7865,0,
1.04,-58.7938,0.2,
1.042,-58.8067,0.1,
1.044,-58.8286,0,
1.046,-58.8653,0,
1.048,-58.9147,0,
1.05,-58.9849,-0.1,
1.052,-59.0752,-0.2,
1.054,-59.1863,-0.2,
1.056,-59.3242,-0.2,
1.058,-59.4799,-0.3,
1.06,-59.666,-0.3,
1.062,-59.8717,-0.3,
1.064,-60.111,-0.3,
1.066,-60.3753,-0.3,
1.068,-60.6676,-0.3,
1.07,-60.9832,-0.2,
1.072,-61.3299,-0.2,
1.074,-61.701,-0.1,
1.076,-62.0849,-0.1,
1.078,-62.5042,0,
1.08,-62.9333,-0.2,
1.082,-63.3855,-0.8,
1.084,-63.8408,-1.8,
1.086,-64.3035,-0.5,
1.088,-64.7796,-1.5,
1.09,-65.2654,-2.3,
1.092,-65.7378,-2.4,
1.094,-66.22,-3.1,
1.096,-66.6771,-4.3,
1.098,-67.1172,-5.2,
1.1,-67.531,-6.1,
1.102,-67.929,-7,
1.104,-68.3043,-8,
1.106,-68.6669,-8.9,
1.108,-69.0099,-9.7,
1.11,-69.3291,-10.5,
1.112,-69.6282,-11.4,
1.114,-69.9029,-12.2,
1.116,-70.1629,-13.1,
1.118,-70.3979,-19.6,
1.12,-70.5871,-28.4,
1.122,-70.7171,-34.8,
1.124,-70.7744,-37.9,
1.126,-70.7781,-37.1,
1.128,-70.761,-34.1,
1.13,-70.7409,-32.3,
1.132,-70.7274,-32,
1.134,-70.7274,-32.2,
1.136,-70.7317,-33.2,
1.138,-70.7372,-33.7,
1.14,-70.7366,-34.1,
1.142,-70.7396,-34.2,
1.144,-70.7342,-34.3,
1.146,-70.7354,-34.3,
1.148,-70.725,-33.6,
1.15,-70.7207,-32.9,
1.152,-70.7171,-32.2,
1.154,-70.7073,-31.4,
1.156,-70.6945,-30.2,
1.158,-70.6725,-28.7,
1.16,-70.6383,-26.4,
1.162,-70.5895,-23.5,
1.164,-70.5334,-20.4,
1.166,-70.4601,-17.2,
1.168,-70.3832,-14.1,
1.17,-70.291,-11.2,
1.172,-70.1873,-10.1,
1.174,-70.0579,-9.7,
1.176,-69.8919,-9.2,
1.178,-69.6874,-8.6,
1.18,-69.439,-8.1,
1.182,-69.1466,-7.4,
1.184,-68.8115,-6.7,
1.186,-68.4264,-5.9,
1.188,-68.0022,-4.9,
1.19,-67.5298,-4.1,
1.192,-67.0165,-3.4,
1.194,-66.4586,-2.4,
1.196,-65.8892,-1.6,
1.198,-65.2898,-2.7,
1.2,-64.6996,-2.1,
1.202,-64.1228,-1.2,
1.204,-63.5747,-0.3,
1.206,-63.0462,0.1,
1.208,-62.5634,-0.4,
1.21,-62.1111,-0.4,
1.212,-61.6948,-0.5,
1.214,-61.3189,-0.5,
1.216,-60.9746,-0.4,
1.218,-60.6652,-0.4,
1.22,-60.3863,-0.2,
1.222,-60.1366,-0.1,
1.224,-59.9145,0,
1.226,-59.7198,0,
1.228,-59.5476,0,
1.23,-59.3902,0,
1.232,-59.2534,0,
1.234,-59.1332,0,
1.236,-59.0301,0,
1.238,-58.9428,-0.2,
1.24,-58.872,-0.2,
1.242,-58.8256,-0.3,
1.244,-58.7963,-0.2,
1.246,-58.7823,-0.1,
1.248,-58.7871,0.1,
1.25,-58.7963,0.1,
1.252,-58.8152,0.1,
1.254,-58.8402,0,
1.256,-58.8817,0,
1.258,-58.9428,-0.1,
1.26,-59.0197,-0.1,
1.262,-59.121,-0.2,
1.264,-59.2449,-0.2,
1.266,-59.3914,-0.3,
1.268,-59.5611,-0.3,
1.27,-59.7582,-0.3,
1.272,-59.9773,-0.3,
1.274,-60.2282,-0.3,
1.276,-60.5028,-0.3,
1.278,-60.8111,-0.3,
1.28,-61.1407,-0.2,
1.282,-61.4959,-0.2,
1.284,-61.8755,-0.1,
1.286,-62.2802,-0.1,
1.288,-62.6977,-0.1,
1.29,-63.1432,-1.1,
1.292,-63.5955,-1.7,
1.294,-64.0563,-0.6,
1.296,-64.5214,-0.8,
1.298,-65.003,-2.5,
1.3,-65.4918,-2.7,
1.302,-65.9588,-2.7,
1.304,-66.43,-3.8,
1.306,-66.8792,-4.5,
1.308,-67.3058,-5.5,
1.31,-67.7166,-6.7,
1.312,-68.1048,-7.6,
1.314,-68.4752,-8.5,
1.316,-68.8262,-9.4,
1.318,-69.1613,-10.3,
1.32,-69.4713,-11.1,
1.322,-69.757,-11.8,
1.324,-70.0237,-12.5,
1.326,-70.2721,-13.9,
1.328,-70.4876,-23.9,
1.33,-70.6548,-31.7,
1.332,-70.7531,-36.8,
1.334,-70.7818,-38.1,
1.336,-70.7702,-35.3,
1.338,-70.7494,-33.1,
1.34,-70.7311,-32,
1.342,-70.7256,-31.8,
1.344,-70.7299,-32.6,
1.346,-70.7354,-33.5,
1.348,-70.7372,-33.9,
1.35,-70.7372,-34.2,
1.352,-70.7378,-34.3,
1.354,-70.7366,-34.4,
1.356,-70.7268,-33.4,
1.358,-70.7268,-33.3,
1.36,-70.7226,-32.7,
1.362,-70.7085,-31.9,
1.364,-70.7024,-30.9,
1.366,-70.6853,-29.6,
1.368,-70.6597,-27.7,
1.37,-70.62,-25.2,
1.372,-70.5645,-22.1,
1.374,-70.5034,-19,
1.376,-70.4302,-15.9,
1.378,-70.3411,-12.9,
1.38,-70.2489,-10,
1.382,-70.1336,-10.5,
1.384,-69.9883,-9.7,
1.386,-69.807,-9.1,
1.388,-69.5843,-8.4,
1.39,-69.3151,-7.8,
1.392,-69.0069,-7.1,
1.394,-68.6468,-6.4,
1.396,-68.2421,-5.3,
1.398,-67.802,-4.5,
1.4,-67.3052,-3.7,
1.402,-66.7766,-2.8,
1.404,-66.1992,-2.1,
1.406,-65.6237,-3.7,
1.408,-65.0261,-2.1,
1.41,-64.4433,-1.4,
1.412,-63.8781,-0.7,
1.414,-63.3428,-0.1,
1.416,-62.8362,-0.1,
1.418,-62.3662,-0.3,
1.42,-61.9372,-0.5,
1.422,-61.5374,-0.4,
1.424,-61.1754,-0.4,
1.426,-60.8452,-0.4,
1.428,-60.5523,-0.3,
1.43,-60.2855,-0.1,
1.432,-60.0506,-0.1,
1.434,-59.8406,0,
1.436,-59.6477,0,
1.438,-59.4817,0,
1.44,-59.3365,0,
1.442,-59.2034,0,
1.444,-59.0905,0,
1.446,-58.9928,-0.1,
1.448,-58.9141,-0.2,
1.45,-58.8531,-0.3,
1.452,-58.8122,-0.3,
1.454,-58.7914,-0.2,
1.456,-58.7847,0,
1.458,-58.7896,0.1,
1.46,-58.8006,0,
1.462,-58.8256,0,
1.464,-58.8549,0,
1.466,-58.9043,-0.1,
1.468,-58.9727,-0.2,
1.47,-59.0612,-0.2,
1.472,-59.171,-0.2,
1.474,-59.3059,-0.2,
1.476,-59.4646,-0.3,
1.478,-59.641,-0.3,
1.48,-59.8516,-0.3,
1.482,-60.0829,-0.3,
1.484,-60.3478,-0.4,
1.486,-60.6334,-0.3,
1.488,-60.9496,-0.3,
1.49,-61.292,-0.2,
1.492,-61.6564,-0.2,
1.494,-62.0446,-0.1,
1.496,-62.4596,-0.1,
1.498,-62.8899,-0.2,
1.5,-63.3379,-0.9,
1.502,-63.7945,-2.4,
1.504,-64.2534,-0.6,
1.506,-64.7252,-1.4,
1.508,-65.2111,-2.6,
1.51,-65.6811,-3,
1.512,-66.1632,-3,
1.514,-66.624,-4.3,
1.516,-67.0629,-5.2,
1.518,-67.4828,-6,
1.52,-67.8802,-7,
1.522,-68.2622,-8,
1.524,-68.6217,-8.9,
1.526,-68.9666,-9.7,
1.528,-69.2901,-10.5,
1.53,-69.5928,-11.4,
1.532,-69.8711,-12.2,
1.534,-70.1293,-12.9,
1.536,-70.3698,-17.8,
1.538,-70.5688,-27.4,
1.54,-70.7042,-34.2,
1.542,-70.7732,-37.8,
1.544,-70.783,-37.6,
1.546,-70.7616,-34.4,
1.548,-70.739,-32.5,
1.55,-70.7293,-32,
1.552,-70.7281,-32.1,
1.554,-70.7354,-33.1,
1.556,-70.7366,-33.6,
1.558,-70.7372,-34,
1.56,-70.7372,-34.2,
1.562,-70.7372,-34.2,
1.564,-70.7494,-34.3,
1.566,-70.7293,-34.1,
1.568,-70.7238,-33.2,
1.57,-70.7146,-32.4,
1.572,-70.7122,-31.5,
1.574,-70.6951,-30.5,
1.576,-70.675,-28.9,
1.578,-70.6444,-26.7,
1.58,-70.5974,-23.9,
1.582,-70.5419,-20.8,
1.584,-70.4705,-17.6,
1.586,-70.3924,-14.5,
1.588,-70.3051,-11.5,
1.59,-70.2044,-10,
1.592,-70.0762,-9.9,
1.594,-69.9193,-9.4,
1.596,-69.7185,-8.8,
1.598,-69.4756,-8.1,
1.6,-69.1894,-7.5,
1.602,-68.8579,-6.8,
1.604,-68.4783,-6,
1.606,-68.0559,-5.1,
1.608,-67.5884,-4.2,
1.61,-67.0794,-3.4,
1.612,-66.5282,-2.5,
1.614,-65.9459,-1.6,
1.616,-65.3618,-2.6,
1.618,-64.768,-2.2,
1.62,-64.1918,-1.3,
1.622,-63.6394,-0.6,
1.624,-63.1225,0,
1.626,-62.6409,-0.4,
1.628,-62.2088,-0.5,
1.63,-61.8114,-0.4,
1.632,-61.4428,-0.3,
1.634,-61.1083,-0.3,
1.636,-60.7989,-0.2,
1.638,-60.5169,-0.1,
1.64,-60.2617,0,
1.642,-60.028,0,
1.644,-59.818,0,
1.646,-59.6319,0,
1.648,-59.4616,0,
1.65,-59.309,0,
1.652,-59.1729,-0.1,
1.654,-59.0532,-0.2,
1.656,-58.9519,-0.3,
1.658,-58.8756,-0.3,
1.66,-58.8164,-0.3,
1.662,-58.778,-0.3,
1.664,-58.7584,-0.3,
1.666,-58.7609,0,
1.668,-58.77,0,
1.67,-58.7871,0,
1.672,-58.8152,0,
1.674,-58.8567,-0.1,
1.676,-58.9177,-0.1,
1.678,-58.9977,-0.2,
1.68,-59.1002,-0.2,
1.682,-59.2266,-0.2,
1.684,-59.3719,-0.3,
1.686,-59.5434,-0.4,
1.688,-59.7375,-0.3,
1.69,-59.9553,-0.4,
1.692,-60.2032,-0.3,
1.694,-60.4766,-0.3,
1.696,-60.7775,-0.3,
1.698,-61.1004,-0.2,
1.7,-61.4532,-0.2,
1.702,-61.8316,-0.1,
1.704,-62.2277,-0.1,
1.706,-62.6452,-0.1,
1.708,-63.0834,-1.1,
1.71,-63.5277,-0.9,
1.712,-63.9812,-0.7,
1.714,-64.4494,-0.7,
1.716,-64.9261,-2.2,
1.718,-65.4107,-2.4,
1.72,-65.8874,-2.3,
1.722,-66.3567,-3.6,
1.724,-66.8096,-4.4,
1.726,-67.2417,-5.5,
1.728,-67.6494,-6.6,
1.73,-68.0437,-7.4,
1.732,-68.4179,-8.4,
1.734,-68.7731,-9.2,
1.736,-69.1094,-10.1,
1.738,-69.4225,-10.9,
1.74,-69.7161,-11.6,
1.742,-69.9871,-12.4,
1.744,-70.2386,-13.5,
1.746,-70.4632,-22.5,
1.748,-70.6371,-30.7,
1.75,-70.747,-36.2,
1.752,-70.783,-38.3,
1.754,-70.7769,-35.8,
1.756,-70.7561,-33.5,
1.758,-70.7366,-32.2,
1.76,-70.7311,-31.9,
1.762,-70.7305,-32.5,
1.764,-70.7372,-33.4,
1.766,-70.7372,-33.9,
1.768,-70.7403,-34.1,
1.77,-70.736,-34.3,
1.772,-70.7378,-34.3,
1.774,-70.7299,-34.4,
1.776,-70.7281,-33.8,
1.778,-70.7219,-32.9,
1.78,-70.7177,-32,
1.782,-70.7061,-31.1,
1.784,-70.6902,-29.9,
1.786,-70.6652,-28.1,
1.788,-70.6267,-25.7,
1.79,-70.5761,-22.6,
1.792,-70.5126,-19.4,
1.794,-70.4406,-16.2,
1.796,-70.3557,-13.2,
1.798,-70.2605,-10.3,
1.8,-70.1519,-10.6,
1.802,-70.0091,-9.7,
1.804,-69.8327,-9.1,
1.806,-69.6123,-8.5,
1.808,-69.3505,-7.9,
1.81,-69.0435,-7.3,
1.812,-68.6925,-6.5,
1.814,-68.2958,-5.6,
1.816,-67.8563,-4.7,
