Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.15,-50.9624,2,
0.152,-51.5453,2,
0.154,-52.1074,2,
0.156,-52.6427,2,
0.158,-53.1621,2,
0.16,-53.6614,2,
0.162,-54.1271,1.9,
0.164,-54.5763,1.9,
0.166,-54.9938,1.9,
0.168,-55.3924,1.9,
0.17,-55.7647,1.9,
0.172,-56.1107,1.9,
0.174,-56.4367,1.9,
0.176,-56.7412,1.9,
0.178,-57.0244,2,
0.18,-57.282,1.9,
0.182,-57.5213,2,
0.184,-57.7343,2,
0.186,-57.9235,2,
0.188,-58.0877,2,
0.19,-58.2299,2,
0.192,-58.3471,2,
0.194,-58.4398,2,
0.196,-58.5076,2.1,
0.198,-58.5503,2.1,
0.2,-58.5747,1.6,
0.202,-58.5833,0.8,
0.204,-58.6089,0.8,
0.206,-58.6419,0.6,
0.208,-58.6864,0.5,
0.21,-58.7401,0.4,
0.212,-58.8097,0.2,
0.214,-58.8988,0.2,
0.216,-59.0044,0.1,
0.218,-59.1314,0,
0.22,-59.2864,0,
0.222,-59.4658,0,
0.224,-59.6728,0,
0.226,-59.901,0,
0.228,-60.1629,0,
0.23,-60.451,0,
0.232,-60.7647,0,
0.234,-61.1034,0.1,
0.236,-61.4641,0.1,
0.238,-61.8566,0.1,
0.24,-62.2661,0.2,
0.242,-62.6977,0.2,
0.244,-63.1487,-1.4,
0.246,-63.6046,-2.9,
0.248,-64.0716,-0.6,
0.25,-64.5446,-0.7,
0.252,-65.0219,-2.3,
0.254,-65.515,-2.7,
0.256,-65.9795,-2.5,
0.258,-66.4483,-3.4,
0.26,-66.8944,-4.2,
0.262,-67.3186,-5.3,
0.264,-67.7263,-6.4,
0.266,-68.1115,-7.2,
0.268,-68.4795,-8,
0.27,-68.8244,-9,
0.272,-69.1576,-9.8,
0.274,-69.4634,-10.6,
0.276,-69.7509,-11.3,
0.278,-70.017,-12,
0.28,-70.2617,-13.8,
0.282,-70.4802,-24.5,
0.284,-70.6408,-31.9,
0.286,-70.7372,-36.4,
0.288,-70.7641,-37.6,
0.29,-70.7549,-35.1,
0.292,-70.7311,-33.2,
0.294,-70.7207,-32.4,
0.296,-70.7226,-32.3,
0.298,-70.7262,-33.1,
0.3,-70.7281,-33.8,
0.302,-70.7311,-34.2,
0.304,-70.7299,-34.4,
0.306,-70.7281,-34.5,
0.308,-70.7293,-34.4,
0.31,-70.7226,-33.4,
0.312,-70.7171,-33.3,
0.314,-70.7122,-32.7,
0.316,-70.7042,-31.9,
0.318,-70.6957,-30.8,
0.32,-70.6731,-29.5,
0.322,-70.6499,-27.6,
0.324,-70.6054,-25,
0.326,-70.5547,-22,
0.328,-70.4888,-18.8,
0.33,-70.4137,-15.8,
0.332,-70.3271,-12.7,
0.334,-70.2282,-9.8,
0.336,-70.111,-10.3,
0.338,-69.9676,-9.5,
0.34,-69.7832,-8.9,
0.342,-69.5586,-8.2,
0.344,-69.2913,-7.6,
0.346,-68.9782,-7,
0.348,-68.6217,-6.1,
0.35,-68.2177,-5.2,
0.352,-67.7709,-4.3,
0.354,-67.279,-3.6,
0.356,-66.7461,-2.7,
0.358,-66.1663,-1.8,
0.36,-65.5913,-3.4,
0.362,-64.9987,-1.9,
0.364,-64.4176,-1.2,
0.366,-63.8512,-0.5,
0.368,-63.3141,0,
0.37,-62.8087,0,
0.372,-62.3412,-0.2,
0.374,-61.9091,-0.5,
0.376,-61.5148,-0.4,
0.378,-61.1638,-0.4,
0.38,-60.8489,-0.2,
0.382,-60.5633,0,
0.384,-60.3142,0,
0.386,-60.086,0.1,
0.388,-59.8845,0.1,
0.39,-59.6966,0.2,
0.392,-59.5287,0.2,
0.394,-59.3773,0.2,
0.396,-59.237,0.1,
0.398,-59.1173,0,
0.4,-59.0087,-0.1,
0.402,-58.922,-0.1,
0.404,-58.8537,-0.1,
0.406,-58.8048,-0.1,
0.408,-58.7774,-0.1,
0.41,-58.7646,-0.1,
0.412,-58.7707,0.2,
0.414,-58.7853,0.2,
0.416,-58.8115,0.1,
0.418,-58.8445,0,
0.42,-58.8946,0,
0.422,-58.9684,0,
0.424,-59.06,0,
0.426,-59.1723,-0.1,
0.428,-59.3108,-0.1,
0.43,-59.4701,-0.1,
0.432,-59.652,-0.1,
0.434,-59.8607,-0.1,
0.436,-60.0927,-0.2,
0.438,-60.3527,-0.1,
0.44,-60.6396,-0.1,
0.442,-60.9496,-0.1,
0.444,-61.2908,-0.1,
0.446,-61.6485,-0.1,
0.448,-62.0434,0,
0.45,-62.4523,0,
0.452,-62.8856,-0.1,
0.454,-63.33,-0.8,
0.456,-63.7945,-2.3,
0.458,-64.2583,-0.5,
0.46,-64.7405,-1.5,
0.462,-65.2276,-2.3,
0.464,-65.7042,-2.6,
0.466,-66.1901,-2.9,
0.468,-66.6497,-4.1,
0.47,-67.0904,-5.1,
0.472,-67.5103,-5.9,
0.474,-67.9101,-6.8,
0.476,-68.2897,-7.8,
0.478,-68.6486,-8.7,
0.48,-68.9892,-9.6,
0.482,-69.3133,-10.4,
0.484,-69.6136,-11.3,
0.486,-69.8876,-12,
0.488,-70.1476,-12.8,
0.49,-70.3802,-19.4,
0.492,-70.5749,-28.2,
0.494,-70.7042,-34.4,
0.496,-70.7635,-37.5,
0.498,-70.772,-36.8,
0.5,-70.7506,-33.9,
0.502,-70.736,-32.3,
0.504,-70.7244,-32,
0.506,-70.7274,-32.4,
0.508,-70.7317,-33.3,
0.51,-70.7335,-34,
0.512,-70.7354,-34.3,
0.514,-70.736,-34.4,
0.516,-70.7354,-34.5,
0.518,-70.7384,-34.5,
0.52,-70.725,-33.9,
0.522,-70.7201,-33.2,
0.524,-70.714,-32.5,
0.526,-70.7042,-31.5,
0.528,-70.6945,-30.4,
0.53,-70.6707,-28.9,
0.532,-70.6359,-26.6,
0.534,-70.5907,-23.8,
0.536,-70.5297,-20.6,
0.538,-70.4625,-17.4,
0.54,-70.3802,-14.4,
0.542,-70.2941,-11.4,
0.544,-70.1916,-9.8,
0.546,-70.0585,-9.7,
0.548,-69.8968,-9.3,
0.55,-69.6959,-8.7,
0.552,-69.4518,-8,
0.554,-69.1656,-7.4,
0.556,-68.8268,-6.7,
0.558,-68.4496,-5.8,
0.56,-68.0266,-4.8,
0.562,-67.5561,-4,
0.564,-67.044,-3.3,
0.566,-66.4892,-2.3,
0.568,-65.9179,-1.6,
0.57,-65.3234,-2.7,
0.572,-64.7362,-2.2,
0.574,-64.1686,-1.1,
0.576,-63.6217,-0.3,
0.578,-63.1017,0.1,
0.58,-62.6165,-0.4,
0.582,-62.1679,-0.3,
0.584,-61.7498,-0.4,
0.586,-61.3726,-0.4,
0.588,-61.0271,-0.3,
0.59,-60.7152,-0.2,
0.592,-60.4351,-0.1,
0.594,-60.1873,0,
0.596,-59.9566,0,
0.598,-59.7613,0,
0.6,-59.5788,0.1,
0.602,-59.4188,0,
0.604,-59.2779,0,
0.606,-59.154,0,
0.608,-59.0478,-0.1,
0.61,-58.9538,-0.1,
0.612,-58.8823,-0.1,
0.614,-58.8268,-0.1,
0.616,-58.7957,-0.1,
0.618,-58.7792,-0.1,
0.62,-58.7853,0,
0.622,-58.7932,0.2,
0.624,-58.8061,0.1,
0.626,-58.8317,0.1,
0.628,-58.8726,0,
0.63,-58.9275,0,
0.632,-59.0044,-0.1,
0.634,-59.1033,-0.1,
0.636,-59.226,-0.1,
0.638,-59.3712,-0.2,
0.64,-59.5409,-0.2,
0.642,-59.7338,-0.2,
0.644,-59.9547,-0.3,
0.646,-60.2044,-0.3,
0.648,-60.4784,-0.2,
0.65,-60.7793,-0.2,
0.652,-61.1077,-0.1,
0.654,-61.4629,-0.2,
0.656,-61.8401,-0.1,
0.658,-62.2368,0,
0.66,-62.6568,0,
0.662,-63.098,-1.3,
0.664,-63.5546,-1,
0.666,-64.0087,-0.6,
0.668,-64.4756,-0.7,
0.67,-64.9553,-2.3,
0.672,-65.4406,-2.5,
0.674,-65.9179,-2.4,
0.676,-66.3872,-3.5,
0.678,-66.8383,-4.3,
0.68,-67.2655,-5.3,
0.682,-67.6781,-6.5,
0.684,-68.0694,-7.5,
0.686,-68.4398,-8.3,
0.688,-68.7963,-9.1,
0.69,-69.1314,-10,
0.692,-69.4475,-10.9,
0.694,-69.7368,-11.5,
0.696,-70.0066,-12.3,
0.698,-70.2569,-13.6,
0.7,-70.4784,-23.8,
0.702,-70.6438,-31.4,
0.704,-70.7464,-36.5,
0.706,-70.7781,-37.9,
0.708,-70.7702,-35.3,
0.71,-70.747,-33.2,
0.712,-70.7323,-32.1,
0.714,-70.7274,-32,
0.716,-70.7299,-32.8,
0.718,-70.7354,-33.6,
0.72,-70.7317,-34,
0.722,-70.7378,-34.2,
0.724,-70.736,-34.4,
0.726,-70.7366,-34.5,
0.728,-70.7262,-34,
0.73,-70.7274,-33.7,
0.732,-70.7226,-33,
0.734,-70.714,-32.1,
0.736,-70.7061,-31.2,
0.738,-70.6878,-29.9,
0.74,-70.6597,-28.1,
0.742,-70.6255,-25.6,
0.744,-70.5688,-22.5,
0.746,-70.5059,-19.4,
0.748,-70.4345,-16.2,
0.75,-70.3478,-13.2,
0.752,-70.2569,-10.2,
0.754,-70.1391,-10.4,
0.756,-69.9975,-9.7,
0.758,-69.8119,-9,
0.76,-69.5959,-8.4,
0.762,-69.331,-7.8,
0.764,-69.0221,-7.1,
0.766,-68.6681,-6.3,
0.768,-68.2696,-5.4,
0.77,-67.8258,-4.6,
0.772,-67.34,-3.7,
0.774,-66.8102,-2.8,
0.776,-66.2371,-2.1,
0.778,-65.6615,-3.3,
0.78,-65.0634,-2.1,
0.782,-64.4762,-1.3,
0.784,-63.9165,-0.7,
0.786,-63.3764,-0.1,
0.788,-62.8661,0,
0.79,-62.398,-0.2,
0.792,-61.9616,-0.4,
0.794,-61.5655,-0.5,
0.796,-61.2023,-0.5,
0.798,-60.8819,-0.4,
0.8,-60.5932,-0.3,
0.802,-60.3362,-0.1,
0.804,-60.1079,0,
0.806,-59.901,0,
0.808,-59.7155,0,
0.81,-59.5482,0,
0.812,-59.3957,0,
0.814,-59.2602,0,
0.816,-59.1387,-0.1,
0.818,-59.0362,-0.1,
0.82,-58.9477,-0.2,
0.822,-58.8817,-0.1,
0.824,-58.8323,-0.1,
0.826,-58.8018,-0.2,
0.828,-58.7877,0,
0.83,-58.7914,0.1,
0.832,-58.7993,0.2,
0.834,-58.8158,0.1,
0.836,-58.8482,0,
0.838,-58.8933,0,
0.84,-58.9556,0,
0.842,-59.041,-0.2,
0.844,-59.1491,-0.2,
0.846,-59.2821,-0.2,
0.848,-59.4396,-0.2,
0.85,-59.6178,-0.2,
0.852,-59.8278,-0.3,
0.854,-60.0573,-0.3,
0.856,-60.3161,-0.2,
0.858,-60.6017,-0.2,
0.86,-60.9105,-0.1,
0.862,-61.2456,-0.1,
0.864,-61.6033,-0.2,
0.866,-61.9878,-0.1,
0.868,-62.3998,0,
0.87,-62.8289,-0.2,
0.872,-63.2714,-1,
0.874,-63.7322,-2.9,
0.876,-64.1985,-0.6,
0.878,-64.6746,-1.2,
0.88,-65.1598,-2.8,
0.882,-65.6304,-3.1,
0.884,-66.1278,-2.9,
0.886,-66.5917,-4,
0.888,-67.0354,-5,
0.89,-67.4584,-5.9,
0.892,-67.8612,-6.9,
0.894,-68.2451,-7.8,
0.896,-68.6083,-8.7,
0.898,-68.9507,-9.6,
0.9,-69.276,-10.4,
0.902,-69.5775,-11.3,
0.904,-69.8595,-12.1,
0.906,-70.1171,-12.8,
0.908,-70.3545,-17.5,
0.91,-70.5541,-27,
0.912,-70.6933,-33.7,
0.914,-70.7659,-37.5,
0.916,-70.775,-37.4,
0.918,-70.7628,-34.4,
0.92,-70.7378,-32.7,
0.922,-70.7281,-32,
0.924,-70.7287,-32.2,
0.926,-70.7317,-33.1,
0.928,-70.7348,-33.6,
0.93,-70.736,-34,
0.932,-70.7409,-34.2,
0.934,-70.736,-34.3,
0.936,-70.7482,-34.3,
0.938,-70.7293,-34.4,
0.94,-70.7219,-33.4,
0.942,-70.7152,-32.5,
0.944,-70.7104,-31.7,
0.946,-70.6963,-30.6,
0.948,-70.6756,-29.1,
0.95,-70.6438,-26.9,
0.952,-70.6023,-24.1,
0.954,-70.5401,-21,
0.956,-70.4741,-17.8,
0.958,-70.3985,-14.8,
0.96,-70.3081,-11.7,
0.962,-70.2044,-9.7,
0.964,-70.0774,-9.9,
0.966,-69.9236,-9.5,
0.968,-69.7307,-8.8,
0.97,-69.489,-8.2,
0.972,-69.204,-7.4,
0.974,-68.8781,-6.8,
0.976,-68.5045,-5.9,
0.978,-68.0816,-5.1,
0.98,-67.6201,-4.1,
0.982,-67.1148,-3.3,
0.984,-66.563,-2.5,
0.986,-65.9685,-1.6,
0.988,-65.3979,-2.4,
0.99,-64.804,-2.1,
0.992,-64.2296,-1.3,
0.994,-63.673,-0.4,
0.996,-63.1469,0,
0.998,-62.6555,-0.4,
1,-62.1959,-0.3,
1.002,-61.7827,-0.4,
1.004,-61.3988,-0.5,
1.006,-61.0467,-0.3,
1.008,-60.7348,-0.3,
1.01,-60.451,-0.3,
1.012,-60.1995,-0.1,
1.014,-59.9755,0,
1.016,-59.7735,0,
1.018,-59.5916,0,
1.02,-59.4311,0,
1.022,-59.2895,0,
1.024,-59.1662,0,
1.026,-59.0569,-0.1,
1.028,-58.9666,-0.2,
1.03,-58.8982,-0.2,
1.032,-58.8457,-0.2,
1.034,-58.8109,-0.2,
1.036,-58.7938,-0.2,
1.038,-58.8012,0,
1.04,-58.8073,0.2,
1.042,-58.8189,0.1,
1.044,-58.8402,0,
1.046,-58.8781,0,
1.048,-58.9232,0,
1.05,-58.9898,-0.1,
1.052,-59.0813,-0.2,
1.054,-59.1997,-0.2,
1.056,-59.3413,-0.2,
1.058,-59.5043,-0.3,
1.06,-59.688,-0.4,
1.062,-59.9102,-0.3,
1.064,-60.1537,-0.3,
1.066,-60.4278,-0.3,
1.068,-60.7262,-0.3,
1.07,-61.0546,-0.2,
1.072,-61.4068,-0.2,
1.074,-61.7834,-0.1,
1.076,-62.1874,-0.1,
1.078,-62.6092,-0.1,
1.08,-63.0523,-1.2,
1.082,-63.5039,-0.8,
1.084,-63.9654,-0.8,
1.086,-64.4256,-0.6,
1.088,-64.9084,-2,
1.09,-65.3966,-2.3,
1.092,-65.869,-2.1,
1.094,-66.3445,-3.5,
1.096,-66.7943,-4.4,
1.098,-67.2265,-5.4,
1.1,-67.6372,-6.4,
1.102,-68.0285,-7.3,
1.104,-68.4002,-8.3,
1.106,-68.7523,-9.1,
1.108,-69.0917,-10,
1.11,-69.4036,-10.8,
1.112,-69.6978,-11.5,
1.114,-69.9651,-12.2,
1.116,-70.219,-13.2,
1.118,-70.4442,-21.8,
1.12,-70.6219,-30.2,
1.122,-70.7378,-35.8,
1.124,-70.7805,-38.1,
1.126,-70.775,-36.2,
1.128,-70.7519,-33.7,
1.13,-70.7335,-32.3,
1.132,-70.7335,-32.1,
1.134,-70.7323,-32.7,
1.136,-70.7348,-33.4,
1.138,-70.7378,-34,
1.14,-70.7403,-34.2,
1.142,-70.7384,-34.3,
1.144,-70.7366,-34.4,
1.146,-70.725,-34.8,
1.148,-70.7268,-33.9,
1.15,-70.7219,-33,
1.152,-70.7183,-32.2,
1.154,-70.7049,-31.2,
1.156,-70.6933,-30,
1.158,-70.6695,-28.2,
1.16,-70.6267,-25.8,
1.162,-70.5773,-22.8,
1.164,-70.5144,-19.6,
1.166,-70.4436,-16.4,
1.168,-70.36,-13.4,
1.17,-70.2648,-10.4,
1.172,-70.1549,-10.5,
1.174,-70.017,-9.7,
1.176,-69.8406,-9.1,
1.178,-69.6264,-8.5,
1.18,-69.3706,-7.9,
1.182,-69.0679,-7.2,
1.184,-68.7194,-6.5,
1.186,-68.322,-5.5,
1.188,-67.8856,-4.6,
1.19,-67.4022,-3.9,
1.192,-66.878,-3,
1.194,-66.3115,-2.3,
1.196,-65.7403,-2.3,
1.198,-65.1397,-2.4,
1.2,-64.5519,-1.6,
1.202,-63.9831,-0.9,
1.204,-63.4368,-0.2,
1.206,-62.9241,0,
1.208,-62.4511,-0.3,
1.21,-62.0116,-0.4,
1.212,-61.607,-0.5,
1.214,-61.2432,-0.5,
1.216,-60.9118,-0.4,
1.218,-60.6182,-0.4,
1.22,-60.3563,-0.2,
1.222,-60.1201,0,
1.224,-59.9132,0,
1.226,-59.7234,0,
1.228,-59.5525,0,
1.23,-59.4005,0,
1.232,-59.2632,0,
1.234,-59.1411,-0.1,
1.236,-59.0349,-0.3,
1.238,-58.9452,-0.2,
1.24,-58.8769,-0.2,
1.242,-58.8274,-0.2,
1.244,-58.7957,-0.2,
1.246,-58.7865,0,
1.248,-58.7877,0,
1.25,-58.7957,0.1,
1.252,-58.8122,0,
1.254,-58.8408,0,
1.256,-58.886,0,
1.258,-58.9483,-0.1,
1.26,-59.0343,-0.1,
1.262,-59.1399,-0.2,
1.264,-59.2669,-0.2,
1.266,-59.4219,-0.2,
1.268,-59.5983,-0.2,
1.27,-59.8009,-0.4,
1.272,-60.028,-0.3,
1.274,-60.2874,-0.3,
1.276,-60.5681,-0.2,
1.278,-60.88,-0.2,
1.28,-61.2121,-0.2,
1.282,-61.5691,-0.2,
1.284,-61.95,-0.1,
1.286,-62.3583,-0.1,
1.288,-62.7837,-0.2,
1.29,-63.2329,-1,
1.292,-63.6852,-2.8,
1.294,-64.1479,-0.6,
1.296,-64.6239,-1.1,
1.298,-65.1055,-2.9,
1.3,-65.5767,-3.1,
1.302,-66.0668,-2.9,
1.304,-66.5331,-3.9,
1.306,-66.9805,-4.9,
1.308,-67.4035,-5.8,
1.31,-67.8051,-6.8,
1.312,-68.1914,-7.6,
1.314,-68.5546,-8.6,
1.316,-68.9,-9.6,
1.318,-69.2284,-10.4,
1.32,-69.5324,-11.3,
1.322,-69.8107,-11.8,
1.324,-70.0744,-12.6,
1.326,-70.3197,-15.2,
1.328,-70.5266,-25.6,
1.33,-70.6804,-32.9,
1.332,-70.7635,-37.2,
1.334,-70.783,-37.8,
1.336,-70.7641,-34.9,
1.338,-70.7464,-33,
1.34,-70.7348,-32.2,
1.342,-70.7323,-32.2,
1.344,-70.7354,-33,
1.346,-70.7348,-33.7,
1.348,-70.7409,-34,
1.35,-70.7396,-34.2,
1.352,-70.7415,-34.3,
1.354,-70.7299,-34.3,
1.356,-70.7311,-34.4,
1.358,-70.7262,-33.6,
1.36,-70.7177,-32.8,
1.362,-70.7116,-32,
1.364,-70.7,-30.9,
1.366,-70.6804,-29.4,
1.368,-70.653,-27.3,
1.37,-70.6103,-24.6,
1.372,-70.5541,-21.4,
1.374,-70.4882,-18.3,
1.376,-70.4107,-15.2,
1.378,-70.3246,-12.1,
1.38,-70.2221,-9.6,
1.382,-70.1012,-10.1,
1.384,-69.9468,-9.6,
1.386,-69.7545,-8.9,
1.388,-69.5202,-8.3,
1.39,-69.2412,-7.6,
1.392,-68.9214,-7,
1.394,-68.5528,-6.1,
1.396,-68.1365,-5.2,
1.398,-67.68,-4.3,
1.4,-67.1776,-3.5,
1.402,-66.6363,-2.7,
1.404,-66.0503,-1.8,
1.406,-65.4741,-2.7,
1.408,-64.8784,-2,
1.41,-64.3029,-1.4,
1.412,-63.7444,-0.5,
1.414,-63.2152,0,
1.416,-62.7147,-0.3,
1.418,-62.2576,-0.3,
1.42,-61.8377,-0.5,
1.422,-61.4477,-0.5,
1.424,-61.1065,-0.5,
1.426,-60.7976,-0.3,
1.428,-60.5291,-0.2,
1.43,-60.2855,-0.1,
1.432,-60.0652,0,
1.434,-59.8662,0,
1.436,-59.6898,0,
1.438,-59.5287,0,
1.44,-59.3792,0,
1.442,-59.2449,-0.1,
1.444,-59.1259,-0.2,
1.446,-59.0258,-0.2,
1.448,-58.9379,-0.2,
1.45,-58.8738,-0.2,
1.452,-58.8274,-0.3,
1.454,-58.7987,-0.2,
1.456,-58.7932,-0.2,
1.458,-58.7963,0.2,
1.46,-58.8091,0.1,
1.462,-58.8286,0,
1.464,-58.864,0,
1.466,-58.9135,-0.1,
1.468,-58.9788,-0.2,
1.47,-59.0685,-0.2,
1.472,-59.1857,-0.3,
1.474,-59.3212,-0.3,
1.476,-59.4854,-0.3,
1.478,-59.6728,-0.4,
1.48,-59.8876,-0.4,
1.482,-60.1269,-0.3,
1.484,-60.3979,-0.3,
1.486,-60.6896,-0.3,
1.488,-61.0082,-0.2,
1.49,-61.3518,-0.2,
1.492,-61.7254,-0.2,
1.494,-62.1203,-0.1,
1.496,-62.5365,-0.1,
1.498,-62.9723,-0.5,
1.5,-63.4258,-0.8,
1.502,-63.8866,-1.4,
1.504,-64.3535,-0.5,
1.506,-64.8327,-1.6,
1.508,-65.3228,-2.2,
1.51,-65.8001,-2,
1.512,-66.2774,-3.2,
1.514,-66.7339,-4.4,
1.516,-67.1721,-5.4,
1.518,-67.5872,-6.3,
1.52,-67.9839,-7.1,
1.522,-68.3587,-8.1,
1.524,-68.7139,-9,
1.526,-69.0502,-9.8,
1.528,-69.3725,-10.6,
1.53,-69.666,-11.5,
1.532,-69.9389,-12.3,
1.534,-70.194,-13.2,
1.536,-70.4229,-20.7,
1.538,-70.6078,-29.3,
1.54,-70.725,-35.3,
1.542,-70.7763,-38.1,
1.544,-70.7793,-36.6,
1.546,-70.7592,-34,
1.548,-70.7378,-32.4,
1.55,-70.7317,-32.2,
1.552,-70.7335,-32.5,
1.554,-70.7372,-33.4,
1.556,-70.7378,-33.9,
1.558,-70.7396,-34.2,
1.56,-70.7409,-34.4,
1.562,-70.7403,-34.4,
1.564,-70.7299,-34.8,
1.566,-70.7299,-34,
1.568,-70.7219,-33.2,
1.57,-70.7183,-32.4,
1.572,-70.7134,-31.5,
1.574,-70.6927,-30.3,
1.576,-70.6695,-28.6,
1.578,-70.6359,-26.3,
1.58,-70.5883,-23.2,
1.582,-70.5254,-20.1,
1.584,-70.4528,-16.9,
1.586,-70.3704,-13.8,
1.588,-70.2788,-10.7,
1.59,-70.1726,-10.4,
1.592,-70.0384,-9.8,
1.594,-69.8681,-9.1,
1.596,-69.6587,-8.6,
1.598,-69.4018,-8,
1.6,-69.1057,-7.4,
1.602,-68.7658,-6.7,
1.604,-68.3751,-5.7,
1.606,-67.943,-4.8,
1.608,-67.4663,-4.1,
1.61,-66.9481,-3.2,
1.612,-66.3817,-2.4,
1.614,-65.8227,-1.7,
1.616,-65.2123,-2.6,
1.618,-64.6258,-1.9,
1.62,-64.0563,-1.1,
1.622,-63.51,-0.3,
1.624,-62.9882,0,
1.626,-62.5115,-0.3,
1.628,-62.0678,-0.4,
1.63,-61.6613,-0.5,
1.632,-61.2908,-0.5,
1.634,-60.9588,-0.5,
1.636,-60.6646,-0.4,
1.638,-60.4094,-0.3,
1.64,-60.1787,-0.1,
1.642,-59.973,0,
1.644,-59.7906,0,
1.646,-59.6184,0,
1.648,-59.4665,0,
1.65,-59.3255,-0.1,
1.652,-59.1997,-0.2,
1.654,-59.0886,-0.2,
1.656,-58.9959,-0.1,
1.658,-58.9196,-0.2,
1.66,-58.8628,-0.2,
1.662,-58.825,-0.2,
1.664,-58.8054,0,
1.666,-58.8054,-0.1,
1.668,-58.8103,0.1,
1.67,-58.8213,0,
1.672,-58.8494,0,
1.674,-58.886,0,
1.676,-58.9434,-0.1,
1.678,-59.016,-0.2,
1.68,-59.1179,-0.2,
1.682,-59.2412,-0.3,
1.684,-59.3896,-0.3,
1.686,-59.5641,-0.3,
1.688,-59.7576,-0.3,
1.69,-59.9834,-0.3,
1.692,-60.2355,-0.3,
1.694,-60.5108,-0.3,
1.696,-60.8068,-0.3,
1.698,-61.1352,-0.3,
1.7,-61.4904,-0.3,
1.702,-61.8725,-0.2,
1.704,-62.2759,-0.1,
1.706,-62.705,-0.2,
1.708,-63.1499,-1.1,
1.71,-63.6126,-2.1,
1.712,-64.0783,-0.5,
1.714,-64.5537,-0.9,
1.716,-65.0408,-2.7,
1.718,-65.5272,-2.8,
1.72,-66.0119,-2.9,
1.722,-66.4861,-3.7,
1.724,-66.9365,-4.7,
1.726,-67.3632,-5.7,
1.728,-67.7715,-6.8,
1.73,-68.1603,-7.6,
1.732,-68.5259,-8.6,
1.734,-68.8726,-9.5,
1.736,-69.2022,-10.4,
1.738,-69.5098,-11.2,
1.74,-69.7899,-11.9,
1.742,-70.0579,-12.6,
1.744,-70.299,-14.4,
1.746,-70.5132,-24.9,
1.748,-70.6707,-32.3,
1.75,-70.7555,-37.1,
1.752,-70.7824,-37.9,
1.754,-70.7689,-35.1,
1.756,-70.7482,-33,
1.758,-70.736,-32.1,
1.76,-70.7299,-32.1,
1.762,-70.7348,-33,
1.764,-70.7421,-33.7,
1.766,-70.7378,-34,
1.768,-70.7409,-34.3,
1.77,-70.7409,-34.4,
1.772,-70.7372,-34.4,
1.774,-70.7323,-33.7,
1.776,-70.7293,-33.5,
1.778,-70.7195,-32.9,
1.78,-70.7146,-32.1,
1.782,-70.7049,-31,
1.784,-70.6841,-29.6,
1.786,-70.6573,-27.6,
1.788,-70.6176,-24.9,
1.79,-70.559,-21.8,
1.792,-70.4943,-18.6,
1.794,-70.4186,-15.5,
1.796,-70.3338,-12.4,
1.798,-70.2361,-9.8,
1.8,-70.1189,-10.3,
1.802,-69.9694,-9.7,
1.804,-69.7814,-9,
1.806,-69.5525,-8.3,
1.808,-69.2815,-7.7,
1.81,-68.9617,-7.1,
1.812,-68.5998,-6.3,
1.814,-68.1908,-5.3,
1.816,-67.7386,-4.5,
