Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3179,1.2,0.000533,
0.002,-0.3179,1.2,-0.001688,
0.004,-0.3197,1.1,-0.000533,
0.006,-0.3221,1.2,-0.007022,
0.008,-0.3215,1.1,-0.000533,
0.01,-0.3191,1.1,-0.002222,
0.012,-0.3197,1.1,0.000533,
0.014,-0.3185,1.1,0.0016,
0.016,-0.3197,1.1,0.0016,
0.018,-0.3215,1.1,-0.002666,
0.02,-0.3221,1.2,-0.000533,
0.022,-0.3246,1.1,-0.001066,
0.024,-0.3289,1.1,-0.003822,
0.026,-0.327,1.2,-0.000533,
0.028,-0.3264,1.1,0.000533,
0.03,-0.3362,0.7,-0.008177,
0.032,-0.3545,0.6,-0.008177,
0.034,-0.396,0.6,-0.019555,
0.036,-0.4436,0.7,-0.025511,
0.038,-0.504,0.8,-0.030933,
0.04,-0.5742,0.8,-0.035822,
0.042,-0.6493,0.9,-0.039111,
0.044,-0.728,1,-0.040711,
0.046,-0.8104,1,-0.041244,
0.048,-0.8934,1,-0.042844,
0.05,-0.9728,1.2,-0.040711,
0.052,-1.0619,1.2,-0.042844,
0.054,-1.1394,1.2,-0.039022,
0.056,-1.22,1.2,-0.037422,
0.058,-1.306,1.2,-0.041777,
0.06,-1.3884,1.3,-0.042311,
0.062,-1.4665,1.3,-0.041155,
0.064,-1.5435,1.3,-0.039111,
0.066,-1.621,1.2,-0.036355,
0.068,-1.6936,1.1,-0.035822,
0.07,-1.7687,1.1,-0.040711,
0.072,-1.845,1.1,-0.035288,
0.074,-1.9213,1.1,-0.035822,
0.076,-1.9969,1,-0.039022,
0.078,-2.0818,1.1,-0.040177,
0.08,-2.1654,1,-0.040177,
0.082,-2.2521,1,-0.045066,
0.084,-2.3424,1,-0.042844,
0.086,-2.4388,1,-0.046044,
0.088,-2.5377,1,-0.0488,
0.09,-2.6451,1,-0.054755,
0.092,-2.7538,0.9,-0.053155,
0.094,-2.8704,1,-0.059199,
0.096,-2.9882,1,-0.061866,
0.098,-3.1182,1,-0.063555,
0.1,-3.2427,1,-0.065155,
0.102,-3.3727,1,-0.062933,
0.104,-3.5082,1,-0.070044,
0.106,-3.6455,1.1,-0.067822,
0.108,-3.7804,1.1,-0.068355,
0.11,-3.9238,1.1,-0.069955,
0.112,-4.0666,1.1,-0.074311,
0.114,-4.2107,1,-0.071644,
0.116,-4.3572,1,-0.072177,
0.118,-4.5098,1.1,-0.076,
0.12,-4.6642,1,-0.076,
0.122,-4.8186,1,-0.074844,
0.124,-4.9797,1.1,-0.0792,
0.126,-5.1439,1.1,-0.081333,
0.128,-5.3057,1.1,-0.080888,
0.13,-5.4717,1,-0.082488,
0.132,-5.6438,1,-0.083555,
0.134,-5.8153,1,-0.085688,
0.136,-5.9893,1,-0.088444,
0.138,-6.1705,1.1,-0.090577,
0.14,-6.3512,1,-0.092266,
