Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3087,1.2,0.002222,
0.002,-0.3124,1.2,0,
0.004,-0.3148,1.2,-0.002666,
0.006,-0.3161,1.2,-0.002755,
0.008,-0.3136,1.1,0.001066,
0.01,-0.3185,1.2,-0.003288,
0.012,-0.3179,1.1,0.001066,
0.014,-0.3216,1.1,-0.002222,
0.016,-0.3264,1.1,-0.004888,
0.018,-0.3362,0.4,-0.007022,
0.02,-0.3661,0.4,-0.0184,
0.022,-0.4186,0.3,-0.028711,
0.024,-0.5004,0.4,-0.042844,
0.026,-0.5907,0.5,-0.049333,
0.028,-0.7012,0.5,-0.056977,
0.03,-0.8233,0.6,-0.059733,
0.032,-0.9557,0.7,-0.062399,
0.034,-1.0998,0.8,-0.071111,
0.036,-1.2487,0.9,-0.075466,
0.038,-1.4037,0.9,-0.077066,
0.04,-1.5648,0.9,-0.0808,
0.042,-1.7339,1,-0.083022,
0.044,-1.9054,1.1,-0.085155,
0.046,-2.0812,1,-0.091111,
0.048,-2.2564,1.1,-0.090666,
0.05,-2.4462,1.1,-0.094933,
0.052,-2.6238,1,-0.090044,
0.054,-2.8148,1,-0.0944,
0.056,-3.0089,1,-0.097066,
0.058,-3.2091,1,-0.100355,
0.06,-3.4063,1,-0.103111,
0.062,-3.6107,0.9,-0.099822,
0.064,-3.825,0.9,-0.109066,
0.066,-4.041,0.9,-0.110133,
0.068,-4.2675,0.8,-0.115022,
0.07,-4.5012,0.8,-0.116088,
0.072,-4.7478,0.7,-0.124799,
0.074,-5.0042,0.7,-0.129688,
0.076,-5.2697,0.7,-0.135111,
0.078,-5.5462,0.7,-0.14,
0.08,-5.8343,0.7,-0.145422,
0.082,-6.1382,0.8,-0.150311,
0.084,-6.4464,0.7,-0.156177,
0.086,-6.7699,0.7,-0.163288,
0.088,-7.1026,0.7,-0.166044,
0.09,-7.445,0.7,-0.174755,
