Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
1.08,-70.7164,-32.8,4.228,0.007111,
1.085,-70.7097,-31.3,0.687,-0.004888,
1.09,-70.7109,-31.9,4.179,0.001688,
1.095,-70.7268,-33,1.182,0,
1.1,-70.7329,-33.6,-1.918,0.000533,
1.105,-70.7524,-35.1,-5.541,-0.008622,
1.11,-70.7811,-36.8,2.393,-0.0016,
1.115,-70.786,-37.2,0.126,0.001066,
1.12,-70.7884,-36.9,-1.873,-0.001066,
1.125,-70.7866,-36.4,3.979,0.0016,
1.13,-70.7903,-36.1,-1.216,-0.003288,
1.135,-70.7897,-36,0.303,-0.002222,
1.14,-70.7891,-36.3,-2.02,-0.001155,
1.145,-70.7891,-36.5,0.467,-0.001155,
1.15,-70.7891,-36.4,-2.389,0.000533,
1.155,-70.7933,-36.3,1.558,-0.002133,
1.16,-70.7933,-36.1,-2.083,-0.007022,
1.165,-70.7927,-36,2.283,-0.000533,
1.17,-70.7927,-36.1,1.794,0.000533,
1.175,-70.7933,-36.1,1.197,0.000533,
1.18,-70.7945,-36.1,0.786,-0.0032,
1.185,-70.7927,-36,0.924,0.000533,
1.19,-70.7933,-36,1.5,0,
1.195,-70.7933,-36.1,0.44,0,
1.2,-70.7933,-36.3,-0.129,-0.001066,
1.205,-70.7933,-36.3,1.507,0,
1.21,-70.7939,-36.2,-0.342,-0.000533,
1.215,-70.7933,-36.2,-0.739,0,
1.22,-70.7945,-36.1,0.179,-0.001066,
1.225,-70.7958,-36.1,2.39,0.001066,
1.23,-70.7958,-36.1,0.564,-0.002222,
1.235,-70.7945,-36.2,-2.581,0.001688,
1.24,-70.7939,-36.3,4.109,0.003822,
1.245,-70.7982,-36.3,2.528,0.0016,
1.25,-70.8043,-36.3,-3.822,-0.007555,
1.255,-70.7982,-36.2,2.583,0.002133,
1.26,-70.7976,-36.2,1.385,0.003822,
1.265,-70.8037,-36.3,2.395,-0.002755,
1.27,-70.8019,-36.4,2.346,-0.001155,
1.275,-70.8049,-36.4,-2.435,-0.002666,
1.28,-70.8031,-36.5,-0.432,0.000533,
1.285,-70.7982,-36.4,2.46,0.004888,
1.29,-70.8031,-36.4,2.363,0.000533,
1.295,-70.8043,-36.3,-0.443,-0.002133,
1.3,-70.8043,-36.3,2.174,0,
1.305,-70.8043,-36.4,-0.85,-0.000533,
1.31,-70.8043,-36.4,0.216,0,
1.315,-70.8,-36.5,2.524,0.003822,
1.32,-70.8043,-36.4,0.465,0,
1.325,-70.8031,-36.4,1.201,0.001066,
1.33,-70.8043,-36.4,-0.87,-0.000533,
1.335,-70.8043,-36.5,0.85,0.000533,
1.34,-70.8043,-36.5,0.373,0,
1.345,-70.8043,-36.5,-0.537,-0.000533,
1.35,-70.8043,-36.5,0.131,0.000533,
1.355,-70.8037,-36.5,0.051,0,
1.36,-70.8031,-36.4,-0.685,0,
1.365,-70.8043,-36.4,-0.068,0,
1.37,-70.8049,-36.4,-0.648,-0.000533,
1.375,-70.808,-36.4,-0.395,-0.002755,
1.38,-70.8043,-36.5,0.963,0.001066,
1.385,-70.8055,-36.5,-1.579,-0.001066,
1.39,-70.8043,-36.5,1.825,-0.000533,
1.395,-70.8031,-36.5,-0.919,0.001066,
1.4,-70.8043,-36.5,-1.396,0.001066,
1.405,-70.8055,-36.5,1.146,0.000533,
1.41,-70.8049,-36.5,2.5,-0.000533,
1.415,-70.8116,-36.6,-6.398,-0.000533,
1.42,-70.8086,-36.5,1.553,-0.002755,
1.425,-70.8055,-36.5,3.577,0.004888,
1.43,-70.8092,-36.5,0.282,-0.003822,
1.435,-70.8104,-36.5,-0.128,0,
1.44,-70.8104,-36.5,-2.296,-0.003822,
1.445,-70.8116,-36.6,3.585,0.001155,
1.45,-70.8049,-36.6,1.941,0.003822,
1.455,-70.8122,-36.6,1.678,-0.0016,
1.46,-70.8122,-36.6,1.819,-0.000533,
1.465,-70.8135,-36.7,-0.285,-0.002222,
1.47,-70.8141,-36.6,-1.754,-0.002755,
1.475,-70.811,-36.6,0.578,0.001688,
1.48,-70.8104,-36.6,0.019,0.002222,
1.485,-70.8122,-36.7,1.455,0.000622,
1.49,-70.8147,-36.7,0.685,-0.0016,
1.495,-70.8122,-36.7,-0.514,0.001688,
1.5,-70.8159,-36.7,-6.109,-0.000533,
1.505,-70.8104,-36.7,3.606,0.004355,
1.51,-70.8165,-36.7,-1.269,-0.0032,
1.515,-70.8165,-36.7,1.033,-0.001066,
1.52,-70.8153,-36.8,-0.851,-0.0016,
1.525,-70.8171,-36.7,1.259,-0.000533,
1.53,-70.8165,-36.8,-1.742,-0.000533,
1.535,-70.8165,-36.8,0.415,0.000533,
1.54,-70.8153,-36.8,-0.448,0,
1.545,-70.8165,-36.8,-0.141,-0.001066,
1.55,-70.8165,-36.8,-0.193,0,
1.555,-70.8165,-36.8,0.979,0,
1.56,-70.8159,-36.8,-0.733,0.000533,
1.565,-70.8165,-36.8,-0.623,0,
1.57,-70.8165,-36.8,1.152,0.000533,
1.575,-70.8153,-36.8,1.987,0.001066,
1.58,-70.8171,-36.8,-0.061,-0.000533,
1.585,-70.8165,-37,-0.269,0.000533,
1.59,-70.8165,-36.8,-0.078,0,
1.595,-70.8165,-36.9,-0.446,0,
1.6,-70.8129,-36.9,4.708,0.003733,
1.605,-70.7994,-36.1,3.307,0.004355,
1.61,-70.7738,-34.3,0.091,0.009777,
1.615,-70.7103,-29.7,-3.048,0.011911,
1.62,-70.6053,-24.1,4.051,0.025511,
1.625,-70.4808,-18.9,1.979,0.027733,
1.63,-70.3264,-14.6,-0.641,0.033066,
1.635,-70.0926,-12.8,7.015,0.056444,
1.64,-69.7338,-11.9,6.342,0.081866,
1.645,-69.2211,-11,7.683,0.115022,
1.65,-68.5845,-10.2,5.2,0.136177,
1.655,-67.8783,-9.3,-1.376,0.1432,
1.66,-67.1477,-8.3,-0.082,0.144266,
1.665,-66.4495,-7.3,-1.631,0.135555,
1.67,-65.8299,-6.5,-3.132,0.116711,
1.675,-65.3154,-6.1,0.34,0.096622,
1.68,-64.9236,-6.2,-3.016,0.071555,
1.685,-64.6495,-6.6,-0.825,0.047733,
1.69,-64.4841,-6.8,-3.131,0.025511,
1.695,-64.4097,-6.7,-2.806,0.008622,
1.7,-64.4078,-6.5,0.457,-0.001066,
1.705,-64.4109,-6.4,2.887,-0.003822,
1.71,-64.4048,-6.4,1.053,0.0016,
1.715,-64.4054,-6.4,2.807,0.0032,
1.72,-64.406,-6.5,1.242,0,
1.725,-64.4048,-6.5,4.148,0.0016,
1.73,-64.4054,-6.4,-1.95,0,
1.735,-64.4042,-6.5,7.584,0.004266,
1.74,-64.4048,-6.4,-1.793,0,
1.745,-64.406,-6.4,-2.618,-0.001066,
1.75,-64.4078,-6.5,4.306,0.001066,
1.755,-64.4072,-6.4,3.077,-0.002133,
1.76,-64.4054,-6.5,0.835,0,
1.765,-64.4078,-6.5,-2.262,-0.0032,
1.77,-64.4084,-6.4,-1.435,-0.002666,
1.775,-64.406,-6.4,0.82,-0.001066,
1.78,-64.4084,-6.4,0.898,-0.0016,
1.785,-64.4048,-6.4,2.733,0.002133,
1.79,-64.4054,-6.4,6.561,0.0032,
1.795,-64.4048,-6.5,-2.112,0,
1.8,-64.4066,-6.4,0.745,0,
1.805,-64.4054,-6.5,-0.435,0,
1.81,-64.4066,-6.5,0.371,0.001066,
1.815,-64.4054,-6.4,0.303,0,
1.82,-64.4048,-6.4,-1.448,0.001066,
1.825,-64.406,-6.5,1.33,-0.000533,
1.83,-64.4054,-6.5,1.586,0.002133,
1.835,-64.406,-6.5,0.126,0,
1.84,-64.4042,-6.4,3.784,0.000533,
1.845,-64.409,-6.4,0.89,-0.002666,
1.85,-64.4048,-6.4,-0.648,-0.000533,
1.855,-64.4048,-6.5,-0.164,0.002666,
1.86,-64.4054,-6.5,-0.259,0,
1.865,-64.4048,-6.4,0.035,0.002133,
1.87,-64.4054,-6.4,6.128,0.001066,
1.875,-64.4048,-6.5,0.411,0,
1.88,-64.4048,-6.5,0.139,0.002133,
1.885,-64.4066,-6.4,-2.728,0,
1.89,-64.4072,-6.4,1.236,0.000533,
1.895,-64.4048,-6.4,1.216,0.000533,
1.9,-64.4072,-6.5,-2.931,-0.0016,
1.905,-64.4048,-6.5,3.983,0.002133,
1.91,-64.4066,-6.4,0.942,0.000533,
1.915,-64.4072,-6.5,3.302,0.0016,
1.92,-64.4066,-6.4,-2.748,-0.0016,
1.925,-64.4054,-6.4,0.563,0,
1.93,-64.4048,-6.5,-2.18,0,
1.935,-64.406,-6.5,0.328,0.000533,
1.94,-64.406,-6.5,-1.024,-0.000533,
1.945,-64.406,-6.5,-0.312,0,
1.95,-64.406,-6.4,1.322,0.000533,
1.955,-64.4066,-6.4,3.732,-0.001066,
1.96,-64.4084,-6.5,2.441,-0.000533,
1.965,-64.409,-6.5,0.307,-0.002133,
1.97,-64.4078,-6.4,-0.27,-0.002133,
1.975,-64.4066,-6.5,0.799,0,
1.98,-64.4078,-6.5,-1.917,-0.002133,
1.985,-64.406,-6.5,0.737,0,
1.99,-64.4084,-6.4,-1.983,-0.0032,
1.995,-64.409,-6.4,0.034,-0.002666,
2,-64.4042,-6.5,0.13,0.001066,
2.005,-64.4042,-6.4,1.669,0,
2.01,-64.4054,-6.5,0.883,-0.000533,
2.015,-64.4084,-6.5,2.558,-0.0032,
2.02,-64.4042,-6.5,0.7,0.001066,
2.025,-64.4084,-6.5,0.738,-0.002666,
2.03,-64.4054,-6.5,0.125,0,
2.035,-64.4054,-6.5,0.327,-0.0016,
2.04,-64.4078,-6.5,-3.233,-0.002133,
2.045,-64.4078,-6.5,-2.982,-0.0016,
2.05,-64.4048,-6.5,1.292,0.000533,
2.055,-64.4048,-6.4,1.049,0.0032,
2.06,-64.4054,-6.5,1.102,0.000533,
2.065,-64.406,-6.5,-3.094,-0.000533,
2.07,-64.4048,-6.5,1.941,0.002666,
2.075,-64.4078,-6.5,-2.588,-0.002133,
2.08,-64.4078,-6.5,1.584,-0.002666,
2.085,-64.4054,-6.5,4.561,0.001066,
2.09,-64.4097,-6.5,-0.788,-0.004355,
2.095,-64.4042,-6.4,-1.943,0.000533,
2.1,-64.406,-6.5,1.72,0,
2.105,-64.4072,-6.5,-1.174,-0.001066,
2.11,-64.406,-6.5,-0.578,-0.000533,
2.115,-64.406,-6.5,-1.448,-0.001066,
2.12,-64.4078,-6.5,-0.32,-0.002133,
2.125,-64.4078,-6.4,-0.02,-0.002133,
2.13,-64.4072,-6.5,-2.207,-0.0016,
2.135,-64.409,-6.4,-2.519,-0.003733,
2.14,-64.4084,-6.5,2.105,-0.000533,
2.145,-64.4042,-6.4,0.823,0.0032,
2.15,-64.4054,-6.4,-1.508,0,
2.155,-64.4048,-6.4,0.375,0.0016,
2.16,-64.4048,-6.5,-0.408,0.0016,
2.165,-64.409,-6.5,-0.295,0,
2.17,-64.4048,-6.4,-1.099,0.001066,
2.175,-64.406,-6.5,-1.934,-0.002133,
2.18,-64.4042,-6.5,0.683,0.0016,
2.185,-64.4072,-6.5,-1.536,-0.002133,
2.19,-64.4048,-6.5,1.072,0.001066,
2.195,-64.4078,-6.5,0.606,-0.0016,
2.2,-64.4115,-6.5,-4.652,-0.004355,
2.205,-64.4255,-6.5,-1.304,-0.002133,
2.21,-64.4786,-6.6,-3.796,-0.014666,
2.215,-64.6257,-6.7,-7.213,-0.037422,
2.22,-64.8796,-6.8,-3.464,-0.055288,
2.225,-65.2471,-7,-5.459,-0.081955,
2.23,-65.7134,-7.2,0.096,-0.099822,
2.235,-66.2609,-7.2,-3.075,-0.115022,
2.24,-66.8663,-7.2,-2.033,-0.125866,
2.245,-67.5011,-7.7,0.779,-0.129688,
2.25,-68.1371,-8.8,1.543,-0.127555,
2.255,-68.7706,-10.1,2.323,-0.125333,
2.26,-69.3749,-11.6,-0.219,-0.121599,
2.265,-69.9352,-12.9,2.054,-0.109066,
2.27,-70.4375,-20.9,7.428,-0.091733,
2.275,-70.7244,-33.6,15.478,-0.032622,
2.28,-70.7317,-33.8,1.653,0.005955,
2.285,-70.7201,-32.1,-0.771,-0.002222,
2.29,-70.7286,-32.8,3.085,-0.001066,
2.295,-70.7482,-34.1,-1.541,-0.004355,
2.3,-70.7488,-34.7,-2.716,-0.003822,
2.305,-70.7646,-36,-2.356,-0.006488,
2.31,-70.7933,-37.7,0.611,-0.005955,
2.315,-70.8006,-38,2.234,0,
2.32,-70.7988,-37.7,0.582,0.000533,
2.325,-70.8,-37.2,2.795,-0.001066,
2.33,-70.8,-36.9,5.841,0.001155,
2.335,-70.797,-36.8,1.305,0.001066,
2.34,-70.8031,-37.1,-1.607,0.000533,
2.345,-70.8043,-37.3,-0.386,-0.001066,
2.35,-70.7988,-37.3,-0.752,0.002755,
2.355,-70.8013,-37.1,-2.205,-0.003822,
2.36,-70.8031,-36.8,-0.49,0.001066,
2.365,-70.8031,-36.7,3.862,0.001066,
2.37,-70.8043,-36.8,-3.259,-0.002133,
2.375,-70.8031,-36.9,0.88,0.000533,
2.38,-70.8013,-36.8,1.381,0.002666,
2.385,-70.8049,-36.7,1.445,-0.000533,
2.39,-70.8013,-36.6,1.015,0.0032,
2.395,-70.8043,-36.8,0.386,0,
2.4,-70.8055,-36.9,0.304,-0.000533,
2.405,-70.8043,-37,0.197,0.000533,
2.41,-70.8061,-36.9,-0.123,-0.001066,
2.415,-70.8043,-36.8,1.462,0.000533,
2.42,-70.8049,-36.7,-0.896,0.000533,
2.425,-70.8049,-36.6,-0.012,-0.000533,
2.43,-70.8049,-36.7,1.137,-0.000533,
2.435,-70.8055,-36.8,-1.438,-0.001066,
2.44,-70.8055,-36.8,-0.012,0,
2.445,-70.8086,-36.8,-4.639,-0.003288,
2.45,-70.8098,-36.9,-2.441,-0.004888,
2.455,-70.8068,-36.8,-2.892,-0.001155,
2.46,-70.8068,-36.8,3.563,-0.000622,
2.465,-70.8092,-36.7,-3.571,-0.003288,
2.47,-70.8068,-36.8,-1.322,0.002666,
2.475,-70.8061,-36.9,-0.452,0.003822,
2.48,-70.8092,-37,-3.281,-0.004355,
2.485,-70.8129,-37,-3.984,-0.004355,
2.49,-70.8116,-36.8,0.207,-0.001066,
2.495,-70.8135,-36.7,0.55,-0.004355,
2.5,-70.8098,-36.7,1.929,0,
2.505,-70.8159,-36.8,1.12,-0.000533,
2.51,-70.8122,-36.9,0.082,0.000622,
2.515,-70.811,-36.9,6.945,0.004355,
2.52,-70.8129,-36.9,-1.23,0.001066,
2.525,-70.811,-36.9,0.304,0.002755,
2.53,-70.8153,-36.9,-2.479,0.001066,
2.535,-70.8116,-37,1.077,0.004355,
2.54,-70.8116,-37,-4.29,0,
2.545,-70.8165,-37,0.948,0,
2.55,-70.8122,-37,-2.923,0.002755,
2.555,-70.8165,-37,0.836,0,
2.56,-70.8147,-36.9,0.534,-0.001066,
2.565,-70.8165,-36.9,-0.892,0,
2.57,-70.8147,-37,1.555,0.001066,
2.575,-70.8159,-37,0.201,0.000533,
2.58,-70.8159,-37,0.123,0.000533,
2.585,-70.8165,-37,0.7,-0.001066,
2.59,-70.8165,-37.1,1.222,0,
2.595,-70.8165,-37,-0.663,-0.001066,
2.6,-70.8165,-37.1,1.412,0,
2.605,-70.8159,-37,0.116,-0.000533,
2.61,-70.8184,-37.1,0.458,-0.000622,
2.615,-70.8184,-37.1,0.005,-0.001155,
2.62,-70.819,-37.1,-0.021,-0.000533,
2.625,-70.8177,-37.1,0.652,0.000622,
2.63,-70.8184,-37.1,0.275,-0.000622,
2.635,-70.8177,-37,0.191,0,
2.64,-70.819,-37,0.068,-0.001155,
2.645,-70.8177,-37,-0.224,0,
2.65,-70.8177,-37.1,-0.492,0,
2.655,-70.8184,-37.1,-0.506,-0.000622,
2.66,-70.8184,-37.2,0.355,0.001066,
2.665,-70.8177,-37.1,0.126,0,
2.67,-70.8184,-37.1,0.065,0,
2.675,-70.8202,-37.1,-0.458,-0.002222,
2.68,-70.822,-37.1,-1.955,-0.0032,
2.685,-70.8184,-37.1,-1.056,0,
2.69,-70.8184,-37.1,0.958,0,
2.695,-70.8184,-37.1,-2.616,-0.001155,
2.7,-70.8184,-37.1,2.605,0.001066,
