Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.265,-9.1607,-5.3,-1.283,-0.077066,
0.27,-9.5421,-5.2,2.13,-0.077511,
0.275,-9.9309,-5.2,-1.227,-0.076444,
0.28,-10.324,-5.2,-3.561,-0.083022,
0.285,-10.7183,-5.2,-1.839,-0.0792,
0.29,-11.1266,-5.2,0.394,-0.085155,
0.295,-11.5374,-5.2,4.109,-0.078666,
0.3,-11.9677,-5.2,-1.3,-0.086844,
0.305,-12.4004,-5.3,-2.202,-0.088444,
0.31,-12.8307,-5.3,0.692,-0.085155,
0.315,-13.2763,-5.3,-3.26,-0.089511,
0.32,-13.7224,-5.3,-2.577,-0.093866,
0.325,-14.1662,-5.3,-0.285,-0.088977,
0.33,-14.6221,-5.3,-3.419,-0.095466,
0.335,-15.0737,-5.3,-1.22,-0.092177,
0.34,-15.5327,-5.3,2.962,-0.091644,
0.345,-15.9905,-5.3,0.238,-0.093333,
0.35,-16.4507,-5.3,0.694,-0.092266,
0.355,-16.9085,-5.3,-2.715,-0.093333,
0.36,-17.3748,-5.3,0.183,-0.093866,
0.365,-17.8496,-5.3,0.532,-0.096,
0.37,-18.3239,-5.3,-1.832,-0.096088,
0.375,-18.8018,-5.3,1.666,-0.093866,
0.38,-19.2864,-5.2,-0.235,-0.096533,
0.385,-19.7661,-5.2,-2.735,-0.096,
0.39,-20.2483,-5.3,-2.881,-0.096,
0.395,-20.7299,-5.3,2.357,-0.096622,
0.4,-21.2139,-5.3,-0.413,-0.099288,
0.405,-21.6985,-5.3,2.919,-0.095466,
0.41,-22.1789,-5.2,2.263,-0.095022,
0.415,-22.6543,-5.3,1.574,-0.091644,
0.42,-23.1377,-5.3,5.96,-0.095466,
0.425,-23.6193,-5.3,-3.154,-0.099822,
0.43,-24.1015,-5.3,-1.044,-0.095022,
0.435,-24.5891,-5.4,-1.148,-0.0976,
0.44,-25.0805,-5.4,2.687,-0.097688,
0.445,-25.5736,-5.4,1.578,-0.096,
0.45,-26.0668,-5.4,-1.144,-0.100355,
0.455,-26.56,-5.3,0.632,-0.098755,
0.46,-27.0586,-5.4,1.49,-0.101955,
0.465,-27.5499,-5.4,0.834,-0.097066,
0.47,-28.0492,-5.3,1.973,-0.098755,
0.475,-28.5424,-5.3,1.296,-0.097155,
0.48,-29.0423,-5.4,-2.28,-0.100977,
0.485,-29.5452,-5.4,1.136,-0.100355,
0.49,-30.0609,-5.4,-0.353,-0.103022,
0.495,-30.5785,-5.3,-2.173,-0.103111,
0.5,-31.1083,-5.3,-0.204,-0.109066,
0.505,-31.635,-5.3,2.126,-0.103555,
0.51,-32.1715,-5.2,-0.076,-0.107377,
0.515,-32.7056,-5.2,3.216,-0.104711,
0.52,-33.2323,-5.3,-3.635,-0.103022,
0.525,-33.7529,-5.2,-0.821,-0.103022,
0.53,-34.2785,-5.3,1.557,-0.104177,
0.535,-34.7905,-5.3,-1.66,-0.101955,
0.54,-35.3069,-5.3,0.173,-0.103111,
0.545,-35.8239,-5.3,3.654,-0.102044,
0.55,-36.3445,-5.3,-3.088,-0.104711,
0.555,-36.8651,-5.3,0.317,-0.106311,
0.56,-37.3827,-5.3,1.405,-0.101955,
0.565,-37.9058,-5.3,2.225,-0.102044,
0.57,-38.424,-5.3,-1.053,-0.104711,
0.575,-38.9397,-5.2,-1.054,-0.102488,
0.58,-39.453,-5.2,-0.965,-0.103644,
0.585,-39.9614,-5.2,-3.089,-0.105244,
0.59,-40.4595,-5.2,1.442,-0.099288,
0.595,-40.9575,-5.2,0.108,-0.099822,
0.6,-41.4513,-5.2,-6.848,-0.103111,
0.605,-41.9439,-5.2,4.231,-0.093333,
0.61,-42.4413,-5.2,-4.492,-0.101955,
0.615,-42.9271,-5.2,2.638,-0.100355,
0.62,-43.4099,-5.2,-2.6,-0.097066,
0.625,-43.8915,-5.2,5.176,-0.098222,
0.63,-44.3657,-5.2,3.987,-0.093244,
0.635,-44.8375,-5.2,1.972,-0.092177,
0.64,-45.3057,-5.2,0.412,-0.093333,
0.645,-45.7683,-5.2,-1.09,-0.096,
0.65,-46.2261,-5.2,-1.502,-0.0928,
0.655,-46.6802,-5.2,-1.358,-0.093333,
0.66,-47.1221,-5.2,-1.813,-0.086844,
0.665,-47.5676,-5.2,2.573,-0.089511,
0.67,-48.012,-5.3,-0.612,-0.087377,
0.675,-48.46,-5.2,-0.726,-0.091733,
0.68,-48.9013,-5.2,1.146,-0.087377,
0.685,-49.3456,-5.2,2.612,-0.088444,
0.69,-49.7851,-5.2,-0.568,-0.087377,
0.695,-50.2172,-5.2,-0.595,-0.087911,
0.7,-50.6499,-5.2,-0.422,-0.088444,
0.705,-51.0747,-5.2,-4.603,-0.090044,
0.71,-51.4861,-5.2,-1.894,-0.081422,
0.715,-51.9036,-5.2,1.304,-0.080266,
0.72,-52.315,-5.2,1.562,-0.081955,
0.725,-52.7105,-5.2,-2.677,-0.080888,
0.73,-53.1011,-5.3,-2.066,-0.077066,
0.735,-53.4948,-5.2,0.656,-0.081955,
0.74,-53.883,-5.2,-0.007,-0.075466,
0.745,-54.2724,-5.2,0.823,-0.078666,
0.75,-54.6538,-5.3,0.414,-0.072088,
0.755,-55.0377,-5.2,0.165,-0.074844,
0.76,-55.4088,-5.2,1.973,-0.069955,
0.765,-55.7763,-5.2,1.412,-0.071644,
0.77,-56.1321,-5.2,-3.738,-0.074311,
0.775,-56.4788,-5.2,1.603,-0.068888,
0.78,-56.8181,-5.3,1.162,-0.0656,
0.785,-57.1489,-5.2,0.856,-0.066133,
0.79,-57.4724,-5.2,-0.981,-0.062399,
0.795,-57.7892,-5.2,0.731,-0.061866,
0.8,-58.0987,-5.3,1.532,-0.059733,
0.805,-58.4008,-5.2,2.356,-0.059199,
0.81,-58.6913,-5.2,1.113,-0.056977,
0.815,-58.9721,-5.2,0.711,-0.056444,
0.82,-59.2437,-5.3,-0.058,-0.052622,
0.825,-59.5141,-5.2,1.506,-0.052622,
0.83,-59.7838,-5.3,4.825,-0.052088,
0.835,-60.0377,-5.2,2.232,-0.047733,
0.84,-60.2929,-5.3,-2.084,-0.049422,
0.845,-60.5382,-5.2,-4.148,-0.0488,
0.85,-60.7708,-5.3,-0.286,-0.044533,
0.855,-61.0003,-5.3,1.655,-0.046133,
0.86,-61.2145,-5.3,0.668,-0.040177,
0.865,-61.4275,-5.2,6.241,-0.039022,
0.87,-61.6308,-5.3,2.471,-0.039111,
0.875,-61.8273,-5.2,-1.706,-0.040711,
0.88,-62.0116,-5.3,-3.278,-0.033066,
0.885,-62.1935,-5.2,4.209,-0.0336,
0.89,-62.362,-5.3,0.632,-0.029333,
0.895,-62.5353,-5.2,-1.944,-0.0336,
0.9,-62.6934,-5.3,-1.618,-0.030933,
0.905,-62.8435,-5.3,0.79,-0.029244,
0.91,-62.9845,-5.3,-2.121,-0.026044,
0.915,-63.1188,-5.2,4.802,-0.023377,
0.92,-63.247,-5.4,-2.137,-0.023377,
0.925,-63.3721,-5.7,-0.43,-0.027111,
0.93,-63.4716,-6.4,-5.568,-0.0168,
0.935,-63.5576,-6.6,0.457,-0.017866,
0.94,-63.6272,-6.4,-1.619,-0.015733,
0.945,-63.6968,-6.5,-2.502,-0.014666,
0.95,-63.7664,-6.6,2.015,-0.010844,
0.955,-63.8384,-6.6,-1.64,-0.019555,
0.96,-63.9013,-6.7,-5.387,-0.015199,
0.965,-63.9599,-6.6,-0.38,-0.012,
0.97,-64.0093,-6.6,-0.287,-0.010844,
0.975,-64.0526,-6.6,2.515,-0.007555,
0.98,-64.0874,-6.6,0.496,-0.007555,
0.985,-64.1094,-6.5,-0.862,-0.006488,
0.99,-64.1204,-6.5,-0.515,0.000533,
0.995,-64.1289,-6.5,-0.915,0,
1,-64.1356,-6.5,-2.278,-0.004266,
1.005,-64.1723,-6.6,-3.06,-0.013066,
1.01,-64.2901,-6.6,-7.239,-0.033688,
1.015,-64.497,-6.6,-5.727,-0.049422,
1.02,-64.7918,-6.6,-4.861,-0.066222,
1.025,-65.1793,-6.7,-1.72,-0.0808,
1.03,-65.6481,-6.8,-4.219,-0.098222,
1.035,-66.1931,-7.1,-0.202,-0.110666,
1.04,-66.7858,-7.4,-0.555,-0.118844,
1.045,-67.4083,-7.3,-3.223,-0.124711,
1.05,-68.037,-7.7,0.497,-0.124799,
1.055,-68.6748,-8.8,1.034,-0.127999,
1.06,-69.2833,-10,-2.701,-0.120444,
1.065,-69.8601,-11.5,6.882,-0.107377,
1.07,-70.3808,-19.2,1.532,-0.097155,
1.075,-70.6969,-31.9,11.284,-0.041244,
1.08,-70.7171,-33,5.632,0.010311,
1.085,-70.7049,-31.2,-0.923,-0.001688,
1.09,-70.7116,-31.8,-4.264,-0.002755,
1.095,-70.728,-33,-3.982,-0.003733,
1.1,-70.7293,-33.5,3.992,0.004266,
1.105,-70.7238,-33.5,-1.403,0.002133,
1.11,-70.7085,-32.9,0.873,0.007644,
1.115,-70.6701,-29.9,3.087,0.011911,
1.12,-70.5675,-24.2,-0.167,0.024444,
1.125,-70.4375,-18.3,3.613,0.027644,
1.13,-70.2794,-13.8,0.745,0.034755,
1.135,-70.0695,-11.3,1.1,0.0488,
1.14,-69.746,-10.5,4.872,0.077066,
1.145,-69.2754,-9.7,3.99,0.106311,
1.15,-68.6651,-9,3.294,0.131822,
1.155,-67.9735,-8.1,-0.653,0.14,
1.16,-67.2484,-7.2,-1.196,0.144888,
1.165,-66.538,-6.5,0.156,0.14,
1.17,-65.8977,-6.2,-4.022,0.122133,
1.175,-65.3624,-6.4,-2.909,0.100977,
1.18,-64.9505,-6.6,-2.864,0.075377,
1.185,-64.6575,-6.7,-4.294,0.048266,
1.19,-64.475,-6.5,-3.873,0.026044,
1.195,-64.3944,-6.4,-1.659,0.007644,
1.2,-64.3883,-6.4,-1.52,0.000533,
1.205,-64.3944,-6.4,4.201,0.002222,
1.21,-64.3938,-6.4,1.678,0,
1.215,-64.3932,-6.4,-2.319,0,
1.22,-64.3932,-6.4,-3.196,0.001066,
1.225,-64.3932,-6.4,-1.452,0.002133,
1.23,-64.3932,-6.4,1.465,0,
1.235,-64.3932,-6.4,1.483,0.002133,
1.24,-64.3932,-6.4,0.071,0.000533,
1.245,-64.3944,-6.5,-0.772,-0.002133,
1.25,-64.3938,-6.5,-0.755,0,
1.255,-64.3932,-6.4,3.554,0.000533,
1.26,-64.3938,-6.5,0.281,0.000533,
1.265,-64.3944,-6.5,0.751,-0.000533,
1.27,-64.3956,-6.5,-2.051,-0.0016,
1.275,-64.3932,-6.5,1.135,0,
1.28,-64.3944,-6.4,1.226,0.001066,
1.285,-64.3944,-6.5,-0.996,-0.001066,
1.29,-64.392,-6.5,1.001,0.001066,
1.295,-64.3926,-6.4,-0.377,-0.000533,
1.3,-64.392,-6.4,0.869,0.002133,
1.305,-64.3932,-6.5,-0.228,-0.001066,
1.31,-64.3932,-6.5,0.252,0,
1.315,-64.3938,-6.4,0.994,0.000533,
1.32,-64.3932,-6.4,-0.295,-0.001066,
1.325,-64.3956,-6.4,-1.944,-0.001066,
1.33,-64.3902,-6.4,0.694,0.0016,
1.335,-64.3926,-6.5,1.669,0.000533,
1.34,-64.3932,-6.5,-0.408,-0.001066,
1.345,-64.3932,-6.4,-0.638,0,
1.35,-64.3932,-6.5,1.508,-0.000533,
1.355,-64.3944,-6.4,-0.578,-0.001066,
1.36,-64.3932,-6.5,1.866,0.002133,
1.365,-64.3932,-6.5,0.688,0,
1.37,-64.392,-6.5,-0.222,0.001066,
1.375,-64.3938,-6.5,-0.535,-0.000533,
1.38,-64.3932,-6.4,-0.953,0.000533,
1.385,-64.3932,-6.5,-2.222,-0.001066,
1.39,-64.392,-6.5,1.068,0.001066,
1.395,-64.3926,-6.5,-0.961,0.000533,
1.4,-64.392,-6.4,0.529,0.002133,
1.405,-64.3944,-6.4,1.395,-0.000533,
1.41,-64.3944,-6.5,0.148,-0.001066,
1.415,-64.3932,-6.4,-0.836,0,
1.42,-64.3938,-6.5,-0.677,-0.000533,
1.425,-64.3926,-6.5,0.195,0.000533,
1.43,-64.3926,-6.5,1.114,0.0016,
1.435,-64.3895,-6.4,3.531,0.003822,
1.44,-64.3902,-6.5,2.55,0.002666,
1.445,-64.3926,-6.4,0.372,0.000533,
1.45,-64.3944,-6.4,1.187,0,
1.455,-64.3938,-6.5,-0.523,-0.000533,
1.46,-64.3944,-6.5,0.344,-0.001066,
1.465,-64.3938,-6.5,-1.838,-0.000533,
1.47,-64.3932,-6.5,3.217,0.003288,
1.475,-64.3944,-6.4,0.907,0.002222,
1.48,-64.3932,-6.5,0.105,-0.001066,
1.485,-64.3944,-6.5,-0.272,-0.001066,
1.49,-64.3926,-6.5,0.442,0.001066,
1.495,-64.3932,-6.5,-1.071,-0.000533,
1.5,-64.3932,-6.5,1.258,0,
1.505,-64.3932,-6.5,-2.313,0.000533,
1.51,-64.3932,-6.5,2.72,0.001066,
1.515,-64.3938,-6.5,0.829,0.000533,
1.52,-64.392,-6.5,3.669,0.003822,
1.525,-64.3944,-6.5,3.694,0.001066,
1.53,-64.3944,-6.4,1.832,-0.001066,
1.535,-64.392,-6.4,3.146,0.004355,
1.54,-64.3938,-6.4,2.703,0.000533,
1.545,-64.3932,-6.4,0.9,0.002133,
1.55,-64.3956,-6.5,-3.491,-0.002133,
1.555,-64.3932,-6.5,2.569,0.002133,
1.56,-64.3932,-6.5,1.388,0.001066,
1.565,-64.3932,-6.5,0.626,0,
1.57,-64.3944,-6.5,0.048,-0.001066,
1.575,-64.3944,-6.4,0.293,0,
1.58,-64.3944,-6.4,0.738,0.000533,
1.585,-64.395,-6.5,0.233,-0.002133,
1.59,-64.3926,-6.4,0.086,0.000533,
1.595,-64.3944,-6.5,1.518,-0.001066,
1.6,-64.392,-6.4,3.68,0.0032,
1.605,-64.3932,-6.5,-2.424,-0.000533,
1.61,-64.3932,-6.5,1.3,0,
1.615,-64.3944,-6.4,1.938,0.002755,
1.62,-64.3932,-6.5,0.096,0,
1.625,-64.3932,-6.4,-2.591,0,
1.63,-64.3938,-6.5,-2.069,-0.0016,
1.635,-64.3932,-6.4,0.412,0.002133,
1.64,-64.3938,-6.5,-1.448,-0.000533,
1.645,-64.3932,-6.4,0.402,0,
1.65,-64.3944,-6.4,-0.025,-0.001066,
1.655,-64.3938,-6.5,0.296,-0.000533,
1.66,-64.392,-6.5,-1.139,0.001066,
1.665,-64.3938,-6.4,-1.089,0.0016,
1.67,-64.3926,-6.5,-0.946,0.000533,
1.675,-64.3944,-6.4,-1.675,-0.002133,
1.68,-64.395,-6.5,-1.623,-0.002666,
1.685,-64.3932,-6.4,-0.728,0,
1.69,-64.3956,-6.4,-1.484,-0.001066,
1.695,-64.3932,-6.4,-0.128,0.001066,
1.7,-64.3969,-6.5,1.138,-0.002222,
1.705,-64.4133,-6.5,-2.047,-0.0048,
1.71,-64.4585,-6.6,-4.078,-0.014666,
1.715,-64.5983,-6.6,-1.992,-0.030933,
1.72,-64.8449,-6.7,-3.61,-0.055911,
1.725,-65.197,-6.8,-4.692,-0.076977,
1.73,-65.6518,-7,-2.297,-0.097155,
1.735,-66.1968,-7.3,-3.869,-0.113955,
1.74,-66.8035,-7.1,-0.958,-0.123733,
1.745,-67.4352,-7.3,0.749,-0.126933,
1.75,-68.0767,-8.2,2.339,-0.126933,
1.755,-68.7102,-9.4,0.217,-0.123111,
1.76,-69.32,-10.8,0.735,-0.119377,
1.765,-69.8882,-12.2,4.285,-0.110666,
1.77,-70.4003,-19.7,5.397,-0.096,
1.775,-70.6975,-32.3,11.411,-0.034666,
1.78,-70.7171,-33.2,4.965,0.006488,
1.785,-70.7036,-31.5,1.379,-0.002133,
1.79,-70.7134,-32.2,-2.396,-0.002133,
1.795,-70.7287,-33.4,-2.182,0,
1.8,-70.7329,-34.1,5.612,0.001066,
1.805,-70.7238,-33.9,-1.626,0,
1.81,-70.7122,-33.3,-2.205,0.001066,
1.815,-70.6682,-30.1,1.411,0.010844,
1.82,-70.5663,-24.3,0.016,0.021155,
1.825,-70.4363,-18.5,-0.706,0.026044,
1.83,-70.2813,-14.2,7.179,0.034133,
1.835,-70.075,-11.8,1.727,0.046666,
1.84,-69.7497,-11,8.228,0.076444,
1.845,-69.2748,-10.1,3.912,0.107377,
1.85,-68.6669,-9.4,4.147,0.129688,
1.855,-67.9747,-8.5,1.531,0.141688,
1.86,-67.249,-7.6,0.216,0.146488,
1.865,-66.5398,-6.8,-1.495,0.138933,
1.87,-65.8983,-6.3,-3.595,0.122666,
1.875,-65.3637,-6.3,-4.588,0.100888,
1.88,-64.9547,-6.6,-3.481,0.071111,
1.885,-64.6587,-6.7,-2.45,0.051555,
1.89,-64.475,-6.5,-0.976,0.030399,
1.895,-64.3938,-6.4,-0.832,0.009777,
1.9,-64.3883,-6.4,-3.014,-0.001066,
1.905,-64.392,-6.4,-0.188,0,
1.91,-64.3926,-6.4,-3.222,-0.000533,
1.915,-64.3932,-6.4,-0.142,-0.001066,
1.92,-64.392,-6.5,1.685,0.000533,
1.925,-64.3914,-6.4,0.164,0.000533,
1.93,-64.3902,-6.5,-0.157,0.0016,
1.935,-64.392,-6.5,1.332,0,
1.94,-64.3926,-6.4,1.145,-0.000533,
1.945,-64.3932,-6.4,-1.535,-0.002666,
1.95,-64.392,-6.5,-0.014,0,
1.955,-64.392,-6.5,0.58,0.000533,
1.96,-64.3902,-6.4,2.308,0.003733,
1.965,-64.3944,-6.5,-2.798,-0.002133,
1.97,-64.3902,-6.4,0.853,0.002133,
1.975,-64.392,-6.4,-0.648,-0.0016,
1.98,-64.3932,-6.4,-2.015,-0.001066,
1.985,-64.3914,-6.4,-1.961,0.000533,
1.99,-64.3932,-6.4,-1.77,-0.001066,
1.995,-64.3914,-6.5,-0.723,-0.001066,
2,-64.392,-6.4,2.151,0.001066,
2.005,-64.3938,-6.5,-2.024,-0.0016,
2.01,-64.3902,-6.5,2.062,0.003733,
2.015,-64.3902,-6.5,0.195,0.003733,
2.02,-64.392,-6.5,0.632,0.0016,
2.025,-64.3932,-6.4,5.262,0.002755,
2.03,-64.392,-6.5,-1.46,-0.0016,
2.035,-64.3914,-6.4,1.703,0.000533,
2.04,-64.3914,-6.4,-3.172,0.000533,
2.045,-64.392,-6.5,2.661,0,
2.05,-64.3902,-6.4,0.814,0.0016,
2.055,-64.395,-6.4,-0.134,-0.0032,
2.06,-64.392,-6.5,-1.19,0,
2.065,-64.392,-6.5,-0.731,0.002133,
2.07,-64.3932,-6.5,-0.196,-0.0016,
2.075,-64.392,-6.5,-0.784,-0.002222,
2.08,-64.392,-6.5,4.097,0.003822,
2.085,-64.392,-6.4,-0.485,-0.0016,
2.09,-64.392,-6.5,-2.349,-0.000533,
2.095,-64.3902,-6.4,-3.699,-0.001155,
2.1,-64.392,-6.5,-0.046,0,
2.105,-64.3944,-6.5,-3.004,-0.002133,
2.11,-64.392,-6.5,0.945,0,
2.115,-64.392,-6.4,1.902,0.0032,
2.12,-64.392,-6.5,-0.98,0.000533,
2.125,-64.3944,-6.4,-0.331,-0.002133,
2.13,-64.3938,-6.4,2.387,0.001066,
2.135,-64.3914,-6.4,-1.517,0.001066,
2.14,-64.3932,-6.5,0.914,0.000533,
2.145,-64.3932,-6.4,4.604,0.002133,
2.15,-64.3938,-6.4,4.649,0.0016,
2.155,-64.3932,-6.4,1.741,0,
2.16,-64.3969,-6.5,0.148,-0.004888,
2.165,-64.3956,-6.5,-3.416,-0.0032,
2.17,-64.3914,-6.5,4.479,0.003733,
2.175,-64.392,-6.4,1.138,0,
2.18,-64.392,-6.5,1.566,0.000533,
2.185,-64.392,-6.5,-0.17,0,
2.19,-64.395,-6.4,-2.4,-0.002666,
2.195,-64.395,-6.5,1.367,0.001155,
2.2,-64.392,-6.5,1.073,0,
2.205,-64.392,-6.5,2.003,0.000533,
2.21,-64.392,-6.5,-0.348,0,
2.215,-64.392,-6.5,0.355,0.001066,
2.22,-64.392,-6.4,-1.021,0.001066,
2.225,-64.392,-6.5,1.622,0.0032,
2.23,-64.392,-6.4,-0.09,0.000533,
2.235,-64.3932,-6.5,-3.47,0,
2.24,-64.3944,-6.5,-0.929,-0.001066,
2.245,-64.3932,-6.5,1.078,0.003288,
2.25,-64.3914,-6.4,0.909,0.0016,
2.255,-64.392,-6.5,-0.025,0,
2.26,-64.3938,-6.5,2.779,-0.000533,
2.265,-64.392,-6.5,1.235,0.000533,
2.27,-64.3944,-6.5,-0.357,-0.002133,
2.275,-64.392,-6.4,-1.219,-0.000533,
2.28,-64.3914,-6.5,0.586,0.001066,
2.285,-64.3932,-6.5,-0.345,0,
2.29,-64.3914,-6.4,1.493,0.000533,
2.295,-64.392,-6.5,-0.447,0,
2.3,-64.392,-6.5,0.108,0,
2.305,-64.392,-6.5,0.341,0,
2.31,-64.3889,-6.5,-0.632,0.003288,
2.315,-64.392,-6.5,8.404,0.004355,
2.32,-64.3895,-6.5,1.551,0.002222,
2.325,-64.392,-6.5,0.86,0,
2.33,-64.3914,-6.5,-0.122,0.000533,
2.335,-64.3932,-6.4,-2.112,-0.002666,
2.34,-64.3902,-6.5,1.736,0.0016,
2.345,-64.3914,-6.5,-8.709,-0.003288,
2.35,-64.3969,-6.5,-4.079,-0.005955,
2.355,-64.3914,-6.4,-3.515,0.000533,
2.36,-64.3932,-6.5,0.974,-0.0016,
2.365,-64.3932,-6.4,1.086,-0.001066,
2.37,-64.3902,-6.5,1.941,0.002133,
2.375,-64.392,-6.4,-2.916,-0.002755,
2.38,-64.3914,-6.4,-0.486,0.000533,
2.385,-64.392,-6.5,3.026,0,
2.39,-64.392,-6.5,-1.162,0,
2.395,-64.3902,-6.5,-0.535,0.0016,
2.4,-64.3956,-6.4,0.924,-0.0032,
2.405,-64.4109,-6.6,-0.667,-0.004888,
2.41,-64.4603,-6.6,-4.186,-0.012444,
2.415,-64.6001,-6.6,-2.242,-0.035822,
2.42,-64.8467,-6.7,-3.098,-0.060799,
2.425,-65.1989,-6.8,-0.837,-0.078133,
2.43,-65.6518,-7.1,-4.934,-0.098222,
2.435,-66.1968,-7.3,-5.246,-0.114488,
2.44,-66.8041,-7.1,-0.463,-0.123733,
2.445,-67.4389,-7.4,-1.459,-0.127555,
2.45,-68.0828,-8.3,0.328,-0.129155,
2.455,-68.72,-9.6,2.616,-0.125866,
2.46,-69.3316,-11,0.766,-0.120977,
2.465,-69.8937,-12.5,1.518,-0.108533,
2.47,-70.4076,-20.1,4.448,-0.096533,
2.475,-70.7049,-32.7,18.355,-0.033155,
2.48,-70.7189,-33.3,1.802,0.004355,
2.485,-70.7036,-31.8,-1.075,-0.0016,
2.49,-70.7134,-32.4,-0.264,0.000533,
2.495,-70.7329,-33.9,1.392,-0.003733,
2.5,-70.739,-34.4,0.259,0.000533,
2.505,-70.728,-34.3,-0.202,0.003822,
2.51,-70.7171,-33.6,3.343,0.002133,
2.515,-70.6676,-30.3,4.771,0.018488,
2.52,-70.5669,-24.5,6.503,0.026044,
2.525,-70.4363,-18.7,-3.567,0.026577,
2.53,-70.2825,-14.4,6.48,0.036355,
2.535,-70.0725,-12,6.625,0.052088,
2.54,-69.7527,-11.1,6.58,0.078666,
2.545,-69.2748,-10.3,1.573,0.108533,
2.55,-68.6669,-9.5,2.086,0.130222,
2.555,-67.9747,-8.7,-1.386,0.142222,
2.56,-67.2509,-7.7,1.596,0.147022,
2.565,-66.541,-7,-4.627,0.137333,
2.57,-65.8965,-6.4,-3.859,0.121511,
2.575,-65.3679,-6.3,-6.904,0.096088,
2.58,-64.9547,-6.6,-6.361,0.073244,
2.585,-64.6599,-6.7,-3.525,0.052088,
2.59,-64.4762,-6.6,-4.32,0.028799,
2.595,-64.392,-6.5,3.691,0.012977,
2.6,-64.3877,-6.4,-1.058,0.005955,
2.605,-64.3944,-6.5,2.43,0.003822,
2.61,-64.3975,-6.4,-3.951,-0.000533,
2.615,-64.3944,-6.4,0.077,0.002222,
2.62,-64.3993,-6.5,-0.195,-0.002666,
2.625,-64.3963,-6.5,-3.808,0.001066,
2.63,-64.3932,-6.4,0.23,0.003822,
2.635,-64.3926,-6.5,1.221,0.003288,
2.64,-64.3932,-6.4,0.506,0.003288,
2.645,-64.3969,-6.4,-0.993,-0.001688,
2.65,-64.3944,-6.4,1.12,0.001066,
2.655,-64.3938,-6.5,0.379,-0.000533,
2.66,-64.3963,-6.5,-0.097,-0.001155,
2.665,-64.3956,-6.4,-1.481,0.002755,
2.67,-64.3963,-6.4,-1.797,-0.001688,
2.675,-64.3963,-6.5,-1.688,-0.001155,
2.68,-64.3975,-6.5,-1.121,-0.001066,
2.685,-64.3969,-6.5,0.253,0.002133,
2.69,-64.3963,-6.4,1.807,0.001066,
