Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.604,-43.6315,-0.3,
0.606,-43.1079,-0.3,
0.608,-42.6196,-0.3,
0.61,-42.1649,-0.3,
0.612,-41.7504,-0.2,
0.614,-41.3683,-0.2,
0.616,-41.0198,-0.1,
0.618,-40.7043,0,
0.62,-40.415,0,
0.622,-40.155,0,
0.624,-39.9169,0,
0.626,-39.7039,0,
0.628,-39.5123,0.1,
0.63,-39.3395,0.2,
0.632,-39.1906,0.2,
0.634,-39.0545,0.3,
0.636,-38.9416,0.2,
0.638,-38.8464,0.2,
0.64,-38.7646,0.2,
0.642,-38.7084,0.2,
0.644,-38.6718,0.2,
0.646,-38.6535,0.3,
0.648,-38.6547,0.5,
0.65,-38.6651,0.7,
0.652,-38.681,0.6,
0.654,-38.7066,0.5,
0.656,-38.7451,0.3,
0.658,-38.8043,0.2,
0.66,-38.8812,0.2,
0.662,-38.9813,0.1,
0.664,-39.1003,0,
0.666,-39.2455,0,
0.668,-39.4103,0,
0.67,-39.6063,0,
0.672,-39.826,0,
0.674,-40.0793,0,
0.676,-40.357,0,
0.678,-40.6671,0,
0.68,-40.9997,0,
0.682,-41.361,0,
0.684,-41.7535,0,
0.686,-42.1673,0.1,
0.688,-42.6061,0.1,
0.69,-43.0694,0.3,
0.692,-43.5467,0.3,
0.694,-44.0435,0.4,
0.696,-44.555,0.4,
0.698,-45.0842,0.4,
0.7,-45.6213,0.3,
0.702,-46.1743,0.3,
0.704,-46.7413,0.3,
0.706,-47.3223,0.3,
0.708,-47.9156,0.2,
0.71,-48.5113,1.9,
0.712,-49.1168,-0.5,
0.714,-49.7039,-0.6,
0.716,-50.2746,5.1,
0.718,-50.8398,2.7,
0.72,-51.3989,1.4,
0.722,-51.9457,1.3,
0.724,-52.4706,3.9,
0.726,-52.9839,1.9,
0.728,-53.4753,-0.3,
0.73,-53.9306,0.1,
0.732,-54.3603,1.1,
0.734,-54.7656,0,
0.736,-55.1403,0,
0.738,-55.4937,-0.2,
0.74,-55.8178,-0.2,
0.742,-56.1218,-0.2,
0.744,-56.4019,-0.2,
0.746,-56.6589,-0.3,
0.748,-56.8945,-0.3,
0.75,-57.102,-10.2,
0.752,-57.2082,-51.9,
0.754,-57.1704,-21.9,
0.756,-57.1087,-8.9,
0.758,-57.0886,-4.7,
0.76,-57.1044,-9.2,
0.762,-57.1337,-18.4,
0.764,-57.149,-20.7,
0.766,-57.1459,-17.3,
0.768,-57.1392,-17.5,
0.77,-57.138,-19.1,
0.772,-57.138,-18.7,
0.774,-57.1337,-18.2,
0.776,-57.1276,-16.3,
0.778,-57.1221,-13.4,
0.78,-57.1124,-10.9,
0.782,-57.1057,-9.8,
0.784,-57.0977,-8.4,
0.786,-57.0849,-5.2,
0.788,-57.0635,-1.8,
0.79,-57.0342,-0.2,
0.792,-56.9897,0,
0.794,-56.9238,0.5,
0.796,-56.8334,1.7,
0.798,-56.7053,1.2,
0.8,-56.5338,1.4,
0.802,-56.314,1.5,
0.804,-56.0436,1.9,
0.806,-55.7226,2,
0.808,-55.3454,2.1,
0.81,-54.9194,2.2,
0.812,-54.4427,2.2,
0.814,-53.9263,2.2,
0.816,-53.3727,0,
0.818,-52.7722,-0.3,
0.82,-52.1319,0.1,
0.822,-51.4611,0,
0.824,-50.7726,1.1,
0.826,-50.064,2,
0.828,-49.3383,1.3,
0.83,-48.6254,1.3,
0.832,-47.8954,0.1,
0.834,-47.1948,-0.1,
0.836,-46.5209,0,
0.838,-45.8666,0,
0.84,-45.2368,-0.1,
0.842,-44.6295,-0.2,
0.844,-44.0478,-0.3,
0.846,-43.5003,-0.3,
0.848,-42.9803,-0.3,
0.85,-42.4975,-0.4,
0.852,-42.0513,-0.4,
0.854,-41.6454,-0.4,
0.856,-41.2798,-0.3,
0.858,-40.9503,-0.2,
0.86,-40.6524,0,
0.862,-40.3747,0,
0.864,-40.1251,0.1,
0.866,-39.8919,0.1,
0.868,-39.6826,0.1,
0.87,-39.4933,0.2,
0.872,-39.3243,0.1,
0.874,-39.1747,0.2,
0.876,-39.0411,0.3,
0.878,-38.9282,0.2,
0.88,-38.8293,0.2,
0.882,-38.7487,0.2,
0.884,-38.6962,0.1,
0.886,-38.6578,0.1,
0.888,-38.6419,0.3,
0.89,-38.645,0.5,
0.892,-38.6559,0.7,
0.894,-38.6736,0.6,
0.896,-38.7029,0.4,
0.898,-38.7512,0.2,
0.9,-38.8177,0.2,
0.902,-38.9013,0.1,
0.904,-39.0051,0.1,
0.906,-39.1351,0,
0.908,-39.2889,0,
0.91,-39.4659,0,
0.912,-39.671,0,
0.914,-39.9035,0,
0.916,-40.1672,0,
0.918,-40.4547,0,
0.92,-40.7684,0,
0.922,-41.1157,0,
0.924,-41.4868,0,
0.926,-41.8835,0,
0.928,-42.3071,0.1,
0.93,-42.7508,0.2,
0.932,-43.222,0.2,
0.934,-43.7023,0.3,
0.936,-44.1973,0.4,
0.938,-44.7167,0.3,
0.94,-45.2404,0.4,
0.942,-45.783,0.3,
0.944,-46.3384,0.3,
0.946,-46.911,0.3,
0.948,-47.4957,0.2,
0.95,-48.0999,0.2,
0.952,-48.6968,0.9,
0.954,-49.2968,-1.2,
0.956,-49.8724,0.2,
0.958,-50.4492,0,
0.96,-51.0113,1.2,
0.962,-51.5582,1.6,
0.964,-52.1075,0.9,
0.966,-52.6318,0.8,
0.968,-53.1384,1.2,
0.97,-53.6218,-0.6,
0.972,-54.0667,0.1,
0.974,-54.4891,-0.2,
0.976,-54.8834,0,
0.978,-55.2514,-0.1,
0.98,-55.5944,-0.2,
0.982,-55.913,-0.2,
0.984,-56.206,-0.2,
0.986,-56.4788,-0.2,
0.988,-56.7272,-0.3,
0.99,-56.9555,-0.5,
0.992,-57.1472,-33,
0.994,-57.2088,-50.3,
0.996,-57.1545,-15.4,
0.998,-57.0965,-6.6,
1,-57.0861,-5.6,
1.002,-57.1081,-11.6,
1.004,-57.1398,-19.2,
1.006,-57.1478,-19.5,
1.008,-57.1429,-17,
1.01,-57.1392,-17.7,
1.012,-57.1368,-18.4,
1.014,-57.1325,-18.7,
1.016,-57.1343,-17.7,
1.018,-57.1258,-14.9,
1.02,-57.1179,-12.3,
1.022,-57.1099,-10.2,
1.024,-57.1032,-9.2,
1.026,-57.0928,-7.2,
1.028,-57.0782,-3.7,
1.03,-57.0556,-1.1,
1.032,-57.0172,0,
1.034,-56.9671,0.2,
1.036,-56.8945,0.3,
1.038,-56.7907,0.6,
1.04,-56.6503,1.3,
1.042,-56.4611,1.4,
1.044,-56.228,1.7,
1.046,-55.9423,1.9,
1.048,-55.6048,2.1,
1.05,-55.2136,2.1,
1.052,-54.7729,2.2,
1.054,-54.284,2.2,
1.056,-53.7536,2.2,
1.058,-53.1848,4.5,
1.06,-52.5793,-0.8,
1.062,-51.9287,1.2,
1.064,-51.2524,0,
1.066,-50.5584,0.6,
1.068,-49.8467,1.8,
1.07,-49.1143,1.7,
1.072,-48.3874,-0.1,
1.074,-47.6666,-0.1,
1.076,-46.972,-0.1,
1.078,-46.2975,0,
1.08,-45.6475,-0.1,
1.082,-45.0183,-0.2,
1.084,-44.4201,-0.3,
1.086,-43.8464,-0.3,
1.088,-43.3117,-0.4,
1.09,-42.8015,-0.3,
1.092,-42.3315,-0.3,
1.094,-41.9061,-0.5,
1.096,-41.5191,-0.4,
1.098,-41.1639,-0.2,
1.1,-40.8471,-0.1,
1.102,-40.559,0,
1.104,-40.2954,0,
1.106,-40.0537,0.1,
1.108,-39.8327,0.1,
1.11,-39.6331,0.1,
1.112,-39.4482,0.2,
1.114,-39.2864,0.2,
1.116,-39.143,0.3,
1.118,-39.0161,0.3,
1.12,-38.905,0.3,
1.122,-38.8104,0.2,
1.124,-38.7383,0.1,
1.126,-38.6877,0.1,
1.128,-38.6584,0.1,
1.13,-38.6425,0,
1.132,-38.6474,0.8,
1.134,-38.6614,0.6,
1.136,-38.6859,0.5,
1.138,-38.7225,0.3,
1.14,-38.7737,0.2,
1.142,-38.8439,0.2,
1.144,-38.9361,0.1,
1.146,-39.0484,0.1,
1.148,-39.1845,0,
1.15,-39.3438,0,
1.152,-39.5287,0,
1.154,-39.7424,0,
1.156,-39.9853,-0.1,
1.158,-40.2526,0,
1.16,-40.5511,0,
1.162,-40.877,0,
1.164,-41.2237,0.1,
1.166,-41.6027,0.1,
1.168,-42.0007,0,
1.17,-42.4261,0.1,
1.172,-42.8765,0.1,
1.174,-43.3477,0.2,
1.176,-43.8354,0.3,
1.178,-44.3408,0.3,
1.18,-44.8626,0.3,
1.182,-45.3954,0.3,
1.184,-45.9448,0.3,
1.186,-46.5081,0.3,
1.188,-47.0886,-0.7,
1.19,-47.6714,-1.4,
1.192,-48.2488,-0.3,
1.194,-48.8574,3.2,
1.196,-49.4488,2,
1.198,-50.0353,1.1,
1.2,-50.6164,1.4,
1.202,-51.1883,1.4,
1.204,-51.7468,1.7,
1.206,-52.2918,1.7,
1.208,-52.8198,-0.4,
1.21,-53.3227,0.3,
1.212,-53.789,0,
1.214,-54.2315,0.5,
1.216,-54.6411,0,
1.218,-55.0256,0,
1.22,-55.3814,-0.1,
1.222,-55.7134,-0.2,
1.224,-56.0217,-0.1,
1.226,-56.3043,-0.1,
1.228,-56.5661,-0.2,
1.23,-56.8054,-0.3,
1.232,-57.0226,-1.3,
1.234,-57.1844,-39.5,
1.236,-57.196,-36.5,
1.238,-57.1331,-11.6,
1.24,-57.0898,-6.2,
1.242,-57.0941,-7,
1.244,-57.1227,-14.6,
1.246,-57.1459,-20.2,
1.248,-57.1496,-18.8,
1.25,-57.1411,-17.2,
1.252,-57.1411,-18.5,
1.254,-57.1362,-18.7,
1.256,-57.1368,-18.5,
1.258,-57.1313,-17.3,
1.26,-57.1252,-14.5,
1.262,-57.1148,-11.8,
1.264,-57.1105,-10.2,
1.266,-57.1014,-9.1,
1.268,-57.0904,-6.7,
1.27,-57.0715,-2.9,
1.272,-57.0477,-0.7,
1.274,-57.0068,0,
1.276,-56.9543,0.4,
1.278,-56.8713,0.7,
1.28,-56.7584,1,
1.282,-56.6064,1.4,
1.284,-56.4044,1.5,
1.286,-56.1511,1.7,
1.288,-55.8477,2,
1.29,-55.4974,2.1,
1.292,-55.0921,2.1,
1.294,-54.6313,2.1,
1.296,-54.1284,2.1,
1.298,-53.5833,1.7,
1.3,-53.001,2.9,
1.302,-52.384,-0.8,
1.304,-51.7217,3.3,
1.306,-51.0436,0.9,
1.308,-50.3399,1.2,
1.31,-49.6197,1.3,
1.312,-48.8787,1.7,
1.314,-48.1616,0,
1.316,-47.445,-0.1,
1.318,-46.7571,-0.1,
1.32,-46.0912,-0.1,
1.322,-45.4485,-0.1,
1.324,-44.8333,-0.2,
1.326,-44.2419,-0.3,
1.328,-43.6865,-0.3,
1.33,-43.1542,-0.4,
1.332,-42.655,-0.3,
1.334,-42.2015,-0.3,
1.336,-41.7828,-0.4,
1.338,-41.4117,-0.3,
1.34,-41.0705,-0.2,
1.342,-40.7598,-0.1,
1.344,-40.4803,0,
1.346,-40.2264,0,
1.348,-39.989,0.1,
1.35,-39.7729,0.2,
1.352,-39.5794,0.2,
1.354,-39.4006,0.2,
1.356,-39.2462,0.2,
1.358,-39.1058,0.2,
1.36,-38.9837,0.2,
1.362,-38.8775,0.2,
1.364,-38.7921,0.2,
1.366,-38.7249,0.1,
1.368,-38.6761,0.1,
1.37,-38.648,0.1,
1.372,-38.6437,0.3,
1.374,-38.6529,0.7,
1.376,-38.6645,0.6,
1.378,-38.692,0.4,
1.38,-38.728,0.3,
1.382,-38.7872,0.1,
1.384,-38.8653,0.1,
1.386,-38.9605,0.1,
1.388,-39.0826,0,
1.39,-39.226,0,
1.392,-39.3969,0,
1.394,-39.5922,0,
1.396,-39.815,0,
1.398,-40.0695,0,
1.4,-40.346,0,
1.402,-40.6524,0,
1.404,-40.9844,0,
1.406,-41.3421,0,
1.408,-41.7242,0,
1.41,-42.1325,0,
1.412,-42.5634,0.1,
1.414,-43.0187,0.2,
1.416,-43.5003,0.2,
1.418,-43.9898,0.2,
1.42,-44.5013,0.3,
1.422,-45.028,0.2,
1.424,-45.5688,0.3,
1.426,-46.1224,0.3,
1.428,-46.6918,0.3,
1.43,-47.2741,0.2,
1.432,-47.8723,0.1,
1.434,-48.4704,1.9,
1.436,-49.0795,1.3,
1.438,-49.6771,-0.9,
1.44,-50.2496,0.7,
1.442,-50.8172,-0.4,
1.444,-51.3696,2,
1.446,-51.9085,1.6,
1.448,-52.4456,1.4,
1.45,-52.9534,0.6,
1.452,-53.4472,0.4,
1.454,-53.9025,0,
1.456,-54.3365,2,
1.458,-54.7381,-0.1,
1.46,-55.119,0,
1.462,-55.4705,0,
1.464,-55.7964,-0.1,
1.466,-56.1004,-0.1,
1.468,-56.3818,-0.2,
1.47,-56.6375,-0.2,
1.472,-56.8749,-0.3,
1.474,-57.0886,-5.3,
1.476,-57.2051,-51.6,
1.478,-57.1752,-24.9,
1.48,-57.1093,-9.9,
1.482,-57.0806,-4.8,
1.484,-57.0959,-8.7,
1.486,-57.1313,-17.8,
1.488,-57.1472,-20.9,
1.49,-57.1435,-17.8,
1.492,-57.1386,-17.5,
1.494,-57.1362,-18.9,
1.496,-57.1374,-18.5,
1.498,-57.1325,-18.2,
1.5,-57.127,-16.6,
1.502,-57.1203,-13.6,
1.504,-57.1118,-11.1,
1.506,-57.1057,-9.9,
1.508,-57.0983,-8.6,
1.51,-57.0831,-5.5,
1.512,-57.0629,-2,
1.514,-57.0342,-0.3,
1.516,-56.9921,0.1,
1.518,-56.9274,0.5,
1.52,-56.8371,1.8,
1.522,-56.7138,1.3,
1.524,-56.5472,1.4,
1.526,-56.3299,1.5,
1.528,-56.065,1.7,
1.53,-55.747,1.9,
1.532,-55.3759,2,
1.534,-54.9505,2,
1.536,-54.4781,2.2,
1.538,-53.9636,2.3,
1.54,-53.4088,2.1,
1.542,-52.8149,0,
1.544,-52.1874,2.4,
1.546,-51.5313,-1.1,
1.548,-50.8434,0.2,
1.55,-50.1348,-0.2,
1.552,-49.4055,1.2,
1.554,-48.6822,1.7,
1.556,-47.9394,0.4,
1.558,-47.2277,-0.1,
1.56,-46.5392,-0.2,
1.562,-45.8685,-0.1,
1.564,-45.2337,-0.3,
1.566,-44.6148,-0.3,
1.568,-44.0319,-0.4,
1.57,-43.4783,-0.4,
1.572,-42.9601,-0.4,
1.574,-42.4829,-0.4,
1.576,-42.0385,-0.3,
1.578,-41.6375,-0.4,
1.58,-41.2713,-0.4,
1.582,-40.9423,-0.2,
1.584,-40.642,0,
1.586,-40.3692,0,
1.588,-40.1214,0,
1.59,-39.8944,0.1,
1.592,-39.6893,0.1,
1.594,-39.5068,0.2,
1.596,-39.3402,0.2,
1.598,-39.1943,0.3,
1.6,-39.0624,0.2,
1.602,-38.9453,0.3,
1.604,-38.8494,0.2,
1.606,-38.7719,0.2,
1.608,-38.7097,0.1,
1.61,-38.6712,0.1,
1.612,-38.6541,0.4,
1.614,-38.6553,0.4,
1.616,-38.6639,0.6,
1.618,-38.6822,0.5,
1.62,-38.7109,0.4,
1.622,-38.756,0.2,
1.624,-38.8177,0.2,
1.626,-38.9001,0.1,
1.628,-39.0032,0,
1.63,-39.1302,0,
1.632,-39.2785,0,
1.634,-39.4561,0,
1.636,-39.6563,-0.1,
1.638,-39.887,0,
1.64,-40.1476,0,
1.642,-40.4339,0,
1.644,-40.7525,0,
1.646,-41.0876,0,
1.648,-41.4544,0,
1.65,-41.8481,0,
1.652,-42.2735,0,
1.654,-42.7087,0.2,
1.656,-43.1738,0.2,
1.658,-43.659,0.2,
1.66,-44.1534,0.3,
1.662,-44.6697,0.3,
1.664,-45.2014,0.3,
1.666,-45.7391,0.3,
1.668,-46.2945,0.2,
1.67,-46.8694,0.3,
1.672,-47.4548,0.2,
1.674,-48.0627,0.2,
1.676,-48.6596,1,
1.678,-49.2651,1.3,
1.68,-49.8596,-2.3,
1.682,-50.429,0.5,
1.684,-50.993,-0.1,
1.686,-51.5441,1.2,
1.688,-52.0861,1.6,
1.69,-52.6055,2.9,
1.692,-53.1164,-0.3,
1.694,-53.5943,0,
1.696,-54.0447,1.9,
1.698,-54.4616,0,
1.7,-54.8577,0,
1.702,-55.2276,0,
1.704,-55.57,-0.2,
1.706,-55.8904,-0.2,
1.708,-56.1859,-0.1,
1.71,-56.4587,-0.2,
1.712,-56.7114,-0.3,
1.714,-56.936,-0.6,
1.716,-57.1343,-28.1,
1.718,-57.2088,-52,
1.72,-57.1594,-17.1,
1.722,-57.0989,-7.1,
1.724,-57.0867,-5.7,
1.726,-57.1087,-11.5,
1.728,-57.1411,-19.5,
1.73,-57.1484,-20.1,
1.732,-57.1423,-17.7,
1.734,-57.1386,-17.9,
1.736,-57.1386,-19,
1.738,-57.135,-19.3,
1.74,-57.1307,-18.2,
1.742,-57.127,-15.7,
1.744,-57.1173,-13,
1.746,-57.1111,-10.7,
1.748,-57.1044,-9.7,
1.75,-57.0965,-8,
1.752,-57.0782,-4.4,
1.754,-57.058,-1.4,
1.756,-57.0226,-0.1,
1.758,-56.9763,0.1,
1.76,-56.9048,0.3,
1.762,-56.8048,0.7,
1.764,-56.6717,1.3,
1.766,-56.4868,1.4,
1.768,-56.2548,1.7,
1.77,-55.9728,1.9,
1.772,-55.6365,2,
1.774,-55.252,2.1,
1.776,-54.812,2.2,
1.778,-54.3243,2.2,
1.78,-53.7994,2.1,
1.782,-53.2299,1.4,
1.784,-52.6306,1.5,
1.786,-51.9891,1.9,
1.788,-51.3195,-1.3,
1.79,-50.6225,4.4,
1.792,-49.909,2.5,
1.794,-49.1796,1.2,
1.796,-48.4527,0,
1.798,-47.7276,-0.2,
1.8,-47.0226,-0.1,
1.802,-46.3397,-0.1,
1.804,-45.6787,-0.2,
1.806,-45.0457,-0.3,
1.808,-44.4427,-0.4,
1.81,-43.8647,-0.4,
1.812,-43.3215,-0.4,
1.814,-42.8118,-0.4,
1.816,-42.3425,-0.4,
1.818,-41.9122,-0.4,
1.82,-41.5191,-0.4,
1.822,-41.1645,-0.3,
1.824,-40.841,-0.2,
1.826,-40.5517,0,
1.828,-40.2892,0,
1.83,-40.0475,0,
1.832,-39.8297,0.1,
1.834,-39.627,0.1,
1.836,-39.4488,0.2,
1.838,-39.2864,0.2,
1.84,-39.1473,0.3,
1.842,-39.024,0.2,
1.844,-38.9147,0.2,
1.846,-38.8232,0.2,
1.848,-38.7499,0.2,
1.85,-38.6993,0.2,
1.852,-38.6694,0.1,
1.854,-38.6547,0,
1.856,-38.6578,0.7,
1.858,-38.6694,0.6,
1.86,-38.695,0.5,
1.862,-38.7255,0.3,
1.864,-38.7725,0.2,
1.866,-38.8391,0.2,
1.868,-38.9312,0.1,
1.87,-39.0411,0,
